dataset,input_dim,replicate,width,model_index,reserve_neurons,support_before,support_after,cluster_size,cluster_diameter,objective_before,objective_after,objective_increase,positive_increase,lemma_upper_increment,bound_respected
ridge_teacher_binary,1,4,16,4,4,12,12,0,0.0,0.5961500206341658,0.5961500206341658,0.0,0.0,2.4156196434556523,True
ridge_teacher_binary,1,4,16,5,4,9,9,0,0.0,0.5961500293503996,0.5961500293503996,0.0,0.0,2.4151327385055077,True
ridge_teacher_binary,1,4,16,6,4,11,11,0,0.0,0.5961500228212555,0.5961500228212555,0.0,0.0,2.415398955954436,True
ridge_teacher_binary,1,4,16,7,4,11,11,0,0.0,0.5961500213374223,0.5961500213374223,0.0,0.0,2.415970740712741,True
ridge_teacher_binary,1,4,32,0,4,18,18,0,0.0,0.5961500198026836,0.5961500198026836,0.0,0.0,1.2078755801697287,True
ridge_teacher_binary,1,4,32,1,4,19,19,0,0.0,0.596150020157573,0.596150020157573,0.0,0.0,1.207830269168958,True
ridge_teacher_binary,1,4,32,2,4,16,16,0,0.0,0.5961500214193657,0.5961500214193657,0.0,0.0,1.2077849085952947,True
ridge_teacher_binary,1,4,32,3,4,18,18,0,0.0,0.5961500199624048,0.5961500199624048,0.0,0.0,1.2079160178797617,True
ridge_teacher_binary,1,4,32,4,4,17,17,0,0.0,0.596150024841025,0.596150024841025,0.0,0.0,1.2075630726554025,True
ridge_teacher_binary,1,4,32,5,4,20,20,0,0.0,0.59615002089165,0.59615002089165,0.0,0.0,1.2077548054563236,True
ridge_teacher_binary,1,4,32,6,4,18,18,0,0.0,0.5961500210054602,0.5961500210054602,0.0,0.0,1.2077438016512132,True
ridge_teacher_binary,1,4,32,7,4,17,17,0,0.0,0.5961500203448128,0.5961500203448128,0.0,0.0,1.207764699379452,True
ridge_teacher_binary,1,4,64,0,4,26,26,0,0.0,0.5961500766284055,0.5961500766284055,0.0,0.0,0.6039327565428664,True
ridge_teacher_binary,1,4,64,1,4,24,24,0,0.0,0.5961500283063483,0.5961500283063483,0.0,0.0,0.6041136561176231,True
ridge_teacher_binary,1,4,64,2,4,25,25,0,0.0,0.5961500206024052,0.5961500206024052,0.0,0.0,0.6038715324714748,True
ridge_teacher_binary,1,4,64,3,4,28,28,0,0.0,0.5961500234593478,0.5961500234593478,0.0,0.0,0.603849961378113,True
ridge_teacher_binary,1,4,64,4,4,23,23,0,0.0,0.5961500247916198,0.5961500247916198,0.0,0.0,0.6038499751483608,True
ridge_teacher_binary,1,4,64,5,4,25,25,0,0.0,0.5961500213013743,0.5961500213013743,0.0,0.0,0.6038717947946977,True
ridge_teacher_binary,1,4,64,6,4,25,25,0,0.0,0.5961500197654678,0.5961500197654678,0.0,0.0,0.6039371860873651,True
ridge_teacher_binary,1,4,64,7,4,25,25,0,0.0,0.5961500197987264,0.5961500197987264,0.0,0.0,0.6039373776659392,True
ridge_teacher_binary,1,4,128,0,4,36,36,0,0.0,0.5961500209626548,0.5961500209626548,0.0,0.0,0.30193522781904386,True
ridge_teacher_binary,1,4,128,1,4,37,37,0,0.0,0.5961500224313041,0.5961500224313041,0.0,0.0,0.30200206980732935,True
ridge_teacher_binary,1,4,128,2,4,33,33,0,0.0,0.5961500217137541,0.5961500217137541,0.0,0.0,0.3019634915971496,True
ridge_teacher_binary,1,4,128,3,4,34,34,0,0.0,0.5961500308221913,0.5961500308221913,0.0,0.0,0.30190252967685266,True
ridge_teacher_binary,1,4,128,4,4,36,36,0,0.0,0.5961500198458853,0.5961500198458853,0.0,0.0,0.30195684314932714,True
ridge_teacher_binary,1,4,128,5,4,39,39,0,0.0,0.5961500197784313,0.5961500197784313,0.0,0.0,0.30196854915101734,True
ridge_teacher_binary,1,4,128,6,4,33,33,0,0.0,0.5961500199784745,0.5961500199784745,0.0,0.0,0.3019567414216207,True
ridge_teacher_binary,1,4,128,7,4,33,33,0,0.0,0.5961500197762759,0.5961500197762759,0.0,0.0,0.3019687742085067,True
ridge_teacher_binary,1,5,8,0,4,8,1,8,2.0,0.5961500197797552,0.6786619582139888,0.08251193843423354,0.08251193843423354,4.831412747970265,True
ridge_teacher_binary,1,5,8,1,4,8,1,8,2.0,0.5961500224138198,0.6745781379336034,0.07842811551978368,0.07842811551978368,4.832247555479982,True
ridge_teacher_binary,1,5,8,2,4,7,1,7,2.0,0.5961500201035422,0.6745528217889913,0.07840280168544911,0.07840280168544911,4.831152941948766,True
ridge_teacher_binary,1,5,8,3,4,7,1,7,2.0,0.5961500282892952,0.6745852823561717,0.07843525406687646,0.07843525406687646,4.832556405616461,True
ridge_teacher_binary,1,5,8,4,4,8,1,8,2.0,0.5961500258046453,0.6745578959321692,0.07840787012752393,0.07840787012752393,4.8313723625871745,True
