dataset,input_dim,replicate,width,level_type,threshold,eligible_models,pairs,sampled_gap_max,sampled_gap_median,path_upper_max,path_upper_q90,direct_upper_max,proof_upper_max,proof_upper_q90,certificate_width_max,certified_success_rate,unresolved_segments
ridge_teacher_binary,1,3,16,fixed,0.5961500282892952,8,3,8.939115037187584e-06,8.087282198587786e-06,4.804624611565167e-05,4.4571144029514895e-05,0.08242856775396001,1.7717815326001585e-08,1.4174252260801268e-08,3.9107131078464086e-05,0.0,274
ridge_teacher_binary,1,3,16,moving,0.599615762526353,8,3,0.0,0.0,9.657744486024633e-06,9.161347345654213e-06,0.03741155521672934,0.0,0.0,8.898648957456068e-05,1.0,0
ridge_teacher_binary,1,3,32,fixed,0.5961500282892952,8,3,6.0954690049852545e-06,4.801795817632737e-06,2.8123870861040956e-05,2.768306551486077e-05,0.030427910956493442,5.8664190172308395e-09,4.6931352137846716e-09,2.20284018560557e-05,0.0,293
ridge_teacher_binary,1,3,32,moving,0.5986006723948069,8,3,0.0,0.0,1.4778797967518464e-05,1.3670082637950998e-05,0.039005441945818675,0.0,0.0,2.186273915838477e-05,0.6666666666666666,2
ridge_teacher_binary,1,3,64,fixed,0.5961500282892952,8,3,9.93360625478612e-06,9.688319843270676e-06,4.052515896024733e-05,3.830234467947502e-05,0.05184474131157035,0.0,0.0,3.0836839116976655e-05,0.0,379
ridge_teacher_binary,1,3,64,moving,0.5978828927430196,8,3,0.0,0.0,2.1606321838119058e-05,1.888811679213731e-05,0.045222659600269166,0.0,0.0,2.8672352180847405e-05,0.6666666666666666,6
ridge_teacher_binary,1,3,128,fixed,0.5961500282892952,8,3,9.709655036771458e-06,7.812497898274096e-06,3.448860824017963e-05,3.374793960009281e-05,0.032784412789270134,4.2409675771182265e-09,3.392774061694581e-09,2.6676110341905535e-05,0.0,384
ridge_teacher_binary,1,3,128,moving,0.597375345967672,8,3,0.0,0.0,1.2507689891028129e-05,1.1903013875502744e-05,0.02637492282032583,0.0,0.0,2.9213761516655445e-05,0.6666666666666666,6
ridge_teacher_binary,1,4,8,fixed,0.5961500282892952,8,3,9.725374685132238e-06,8.535742293980242e-06,3.359356449050832e-05,3.285065124667419e-05,0.04866246520696438,0.08251824633197635,0.08251570612061132,2.505782219652808e-05,0.0,298
ridge_teacher_binary,1,4,8,moving,0.6010513190066379,8,3,2.003316963428148e-06,0.0,3.331035494358314e-05,2.8325237302362362e-05,0.05733098906461764,0.0,0.0,3.1307037980154995e-05,0.6666666666666666,4
ridge_teacher_binary,1,4,16,fixed,0.5961500282892952,8,3,9.643042270912616e-06,7.348496353642986e-06,2.7479614473802094e-05,2.6882954889995147e-05,0.0267386661240524,2.5941857551003977e-09,2.0753486040803184e-09,2.0131118120159108e-05,0.0,244
ridge_teacher_binary,1,4,16,moving,0.599615762526353,8,3,0.0,0.0,6.925833065385412e-06,5.540666452308329e-06,0.032549703594678014,0.0,0.0,0.0002184041350157262,1.0,0
ridge_teacher_binary,1,4,32,fixed,0.5961500282892952,8,3,8.600596614782852e-06,8.541626072777753e-06,3.008986943220382e-05,2.997455076743094e-05,0.03033771176054867,0.0,0.0,2.3339547443268494e-05,0.0,354
ridge_teacher_binary,1,4,32,moving,0.5986006723948069,8,3,0.0,0.0,5.41816897492442e-06,5.233306777041591e-06,0.026501606382255294,0.0,0.0,7.681304451112592e-05,1.0,0
ridge_teacher_binary,1,4,64,fixed,0.5961500282892952,8,3,9.822676870330227e-06,9.537679794502374e-06,3.139373807148349e-05,3.08031983198509e-05,0.030093790467470183,1.7053136680544867e-11,1.3642509344435894e-11,2.1571061201153263e-05,0.0,358
ridge_teacher_binary,1,4,64,moving,0.5978828927430196,8,3,2.3230613095392982e-06,0.0,1.187466699525963e-05,1.1520213953586378e-05,0.035328652266620075,0.0,0.0,2.3135338250490634e-05,0.3333333333333333,7
ridge_teacher_binary,1,4,128,fixed,0.5961500282892952,8,3,9.691460302607702e-06,8.357723839336195e-06,3.176730857457066e-05,3.0700492553958904e-05,0.030696939986799565,2.5328962260928733e-09,2.0263169808742988e-09,2.45211400470291e-05,0.0,384
ridge_teacher_binary,1,4,128,moving,0.597375345967672,8,3,0.0,0.0,2.1572357039478796e-05,1.9133750544919615e-05,0.034465570177016236,0.0,0.0,2.3030828897430133e-05,0.6666666666666666,12
ridge_teacher_binary,1,5,8,fixed,0.5961500282892952,8,3,9.965108321075e-06,7.010361508519303e-06,3.162139648538176e-05,3.0654916641026377e-05,0.04349468074866791,0.08251192992469358,0.0825106598631156,2.634416393676453e-05,0.0,272
ridge_teacher_binary,1,5,8,moving,0.6010513190066379,8,3,9.928912576784299e-06,0.0,3.64222782921475e-05,3.1353367355158035e-05,0.07708685274247429,0.0,0.0,0.0010286745621537197,0.3333333333333333,5
ridge_teacher_binary,1,5,16,fixed,0.5961500282892952,8,3,9.88138379576231e-06,8.345773320650451e-06,3.2366893060298274e-05,3.1690244663518107e-05,0.04245878329573971,0.0,0.0,2.4021119739647823e-05,0.0,289
ridge_teacher_binary,1,5,16,moving,0.599615762526353,8,3,0.0,0.0,9.652109847269053e-06,9.20638926935613e-06,0.039377146603587154,0.0,0.0,3.2564423785741425e-05,1.0,0
ridge_teacher_binary,1,5,32,fixed,0.5961500282892952,8,3,9.650353612222773e-06,7.13084150050225e-06,3.4785698529438136e-05,3.3348597146343197e-05,0.03096781586906261,3.3889910877604734e-09,2.745582983187944e-09,2.5135344917215363e-05,0.0,341
ridge_teacher_binary,1,5,32,moving,0.5986006723948069,8,3,1.0002479837734057e-06,0.0,1.4919206109520466e-05,1.4622863170954404e-05,0.026747171694614047,0.0,0.0,3.115811633180865e-05,0.3333333333333333,5
ridge_teacher_binary,1,5,64,fixed,0.5961500282892952,8,3,9.736105048396837e-06,9.501001435818779e-06,3.461140141580721e-05,3.413851062039619e-05,0.04807337312085069,6.76174227720594e-09,5.409393821764752e-09,2.511039997998843e-05,0.0,363
ridge_teacher_binary,1,5,64,moving,0.5978828927430196,8,3,3.2676098001838128e-06,0.0,1.762796062909633e-05,1.582006015647952e-05,0.04578681259857009,0.0,0.0,4.370224378558163e-05,0.6666666666666666,9
ridge_teacher_binary,1,5,128,fixed,0.5961500282892952,8,3,8.82398469903567e-06,6.867547498679016e-06,3.065599706553179e-05,3.0586563666457065e-05,0.03494192689947706,4.254756091892631e-08,3.403804873514105e-08,2.534557912758917e-05,0.0,384
ridge_teacher_binary,1,5,128,moving,0.597375345967672,8,3,6.617206097514483e-06,0.0,2.8428989020667927e-05,2.4514066984515637e-05,0.030925624269563134,0.0,0.0,4.213600543123697e-05,0.6666666666666666,15
ridge_teacher_binary,1,6,8,fixed,0.5961500282892952,8,3,9.289751049301742e-06,7.798235558298394e-06,3.005162813929374e-05,2.9050414349574005e-05,0.06196277833686337,0.08249015580399577,0.08167266500157314,2.3849787179064386e-05,0.0,284
ridge_teacher_binary,1,6,8,moving,0.6010513190066379,8,3,7.868765580232306e-06,1.8934740196874245e-06,1.0745095944564298e-05,1.020179920177e-05,0.054772438838468496,0.0,0.0,1.7752872022103183e-05,0.6666666666666666,2
ridge_teacher_binary,1,6,16,fixed,0.5961500282892952,8,3,9.278354007768996e-06,8.489667575495297e-06,3.390184473917035e-05,3.31926473080113e-05,0.03488244159801257,5.092160026975989e-10,4.0737280215807914e-10,2.5412177163675054e-05,0.0,272
ridge_teacher_binary,1,6,16,moving,0.599615762526353,8,3,0.0,0.0,9.14562319409562e-06,8.96209055618602e-06,0.05337469597633293,0.0,0.0,0.00011380973217589574,1.0,0
ridge_teacher_binary,1,6,32,fixed,0.5961500282892952,8,3,9.103712666380659e-06,9.03661808060452e-06,4.062269844296029e-05,3.6882333562449075e-05,0.04904459653197624,0.0,0.0,3.151898577657963e-05,0.0,338
ridge_teacher_binary,1,6,32,moving,0.5986006723948069,8,3,0.0,0.0,5.723615473463006e-06,5.319038452800129e-06,0.025296210464062385,0.0,0.0,0.0001295970350975173,1.0,0
ridge_teacher_binary,1,6,64,fixed,0.5961500282892952,8,3,8.46210504978906e-06,8.261894405281467e-06,3.298255421113616e-05,3.242877890217155e-05,0.040066876789322414,9.984958415643064e-10,7.987966732514452e-10,2.4520449161347102e-05,0.0,355
ridge_teacher_binary,1,6,64,moving,0.5978828927430196,8,3,0.0,0.0,9.252046944907555e-06,8.764779164871506e-06,0.027220757213096247,0.0,0.0,9.89362199173005e-05,1.0,0
ridge_teacher_binary,1,6,128,fixed,0.5961500282892952,8,3,9.469495733660516e-06,7.579365358667545e-06,2.9751790673215872e-05,2.9621779067401377e-05,0.03147815469066595,0.0,0.0,2.1522367285475852e-05,0.0,384
ridge_teacher_binary,1,6,128,moving,0.597375345967672,8,3,4.840359658087046e-06,0.0,2.6747241184899018e-05,2.3656060070242903e-05,0.04236619487463855,0.0,0.0,2.30771801534857e-05,0.3333333333333333,17
ridge_teacher_binary,1,7,8,fixed,0.5961500282892952,8,3,8.294405110076397e-06,7.79671830819506e-06,2.9662906502081476e-05,2.808533165949978e-05,0.044673022828500275,0.08251593369932264,0.0825147101530167,2.1866188193886416e-05,0.0,285
ridge_teacher_binary,1,7,8,moving,0.6010513190066379,8,3,4.056510482075559e-06,0.0,2.8859091728339337e-05,2.474189092660506e-05,0.05541729350296798,0.0,0.0,4.0685795890893495e-05,0.6666666666666666,4
ridge_teacher_binary,1,7,16,fixed,0.5961500282892952,8,3,9.544460996213644e-06,9.422843316841956e-06,3.1036649360438595e-05,3.0368227890331668e-05,0.03453790887780461,0.0,0.0,2.2816113271262317e-05,0.0,300
ridge_teacher_binary,1,7,16,moving,0.599615762526353,8,3,4.8830212714401355e-06,0.0,1.8279537869148044e-05,1.6503894628439043e-05,0.06520064504818257,0.0,0.0,9.123626880580549e-05,0.6666666666666666,3
ridge_teacher_binary,1,7,32,fixed,0.5961500282892952,8,3,9.631815992228177e-06,8.876491206177839e-06,3.2936256944893216e-05,3.258196967146354e-05,0.04738862711054981,3.8482343978074596e-09,3.3125808762690667e-09,2.4946853455887208e-05,0.0,347
ridge_teacher_binary,1,7,32,moving,0.5986006723948069,8,3,0.0,0.0,7.307544420021017e-06,7.2762423934058514e-06,0.032248637471514185,0.0,0.0,0.00011007218250580486,1.0,0
ridge_teacher_binary,1,7,64,fixed,0.5961500282892952,8,3,9.732849956090028e-06,9.67091241543816e-06,3.167755860167265e-05,3.100840257117543e-05,0.03691194482040849,9.226163055764403e-09,7.380930444611522e-09,2.3833998560540692e-05,0.0,365
ridge_teacher_binary,1,7,64,moving,0.5978828927430196,8,3,0.0,0.0,1.4849065971378472e-05,1.3783684578028144e-05,0.039331588407266915,0.0,0.0,4.410303727486742e-05,0.6666666666666666,2
ridge_teacher_binary,1,7,128,fixed,0.5961500282892952,8,3,9.890353153130249e-06,7.105533740836556e-06,2.9227763263972584e-05,2.9169411661889023e-05,0.032923679737747014,0.0,0.0,2.2122229523136028e-05,0.0,384
ridge_teacher_binary,1,7,128,moving,0.597375345967672,8,3,0.0,0.0,1.572399104121658e-05,1.4179723185181459e-05,0.031698362059370266,0.0,0.0,3.482792006259672e-05,0.6666666666666666,7
ridge_teacher_binary,1,8,8,fixed,0.5961500282892952,8,3,9.945809807510031e-06,9.89176115440138e-06,3.763224885988681e-05,3.725670264884684e-05,0.060706579113910974,0.0825348725908388,0.08252822457136762,2.7686439052376777e-05,0.0,311
ridge_teacher_binary,1,8,8,moving,0.6010513190066379,8,3,9.373137976220747e-06,0.0,1.4147691984489619e-05,1.3215981826397715e-05,0.026780172603376617,0.0,0.0,4.762115518563981e-05,0.6666666666666666,3
ridge_teacher_binary,1,8,16,fixed,0.5961500282892952,8,3,8.953823019686169e-06,8.541523007443708e-06,3.349851698830619e-05,3.268015936657154e-05,0.04654896302982536,3.993484432029959e-09,3.194787545623967e-09,2.6788067353789025e-05,0.0,258
ridge_teacher_binary,1,8,16,moving,0.599615762526353,8,3,0.0,0.0,6.973075521776728e-06,6.886189222110595e-06,0.02366307103750942,0.0,0.0,6.163492844957208e-05,1.0,0
ridge_teacher_binary,1,8,32,fixed,0.5961500282892952,8,3,9.646229464088663e-06,8.782597620382582e-06,3.1674930117464584e-05,3.167343907715114e-05,0.031300382394009674,5.090008825536785e-08,4.072007060429428e-08,2.326210416669916e-05,0.0,312
ridge_teacher_binary,1,8,32,moving,0.5986006723948069,8,3,0.0,0.0,6.3203469770067855e-06,5.056277581605429e-06,0.028849738288498017,0.0,0.0,0.00017815536482712613,1.0,0
ridge_teacher_binary,1,8,64,fixed,0.5961500282892952,8,3,7.80626162188991e-06,6.230372454951727e-06,3.627051030885564e-05,3.544454195785196e-05,0.04184496300021889,1.921685921502103e-09,1.5373487372016826e-09,2.8464248686965732e-05,0.0,376
ridge_teacher_binary,1,8,64,moving,0.5978828927430196,8,3,0.0,0.0,9.539319225870813e-06,9.064618090026677e-06,0.03890962974027201,0.0,0.0,4.8767886562828267e-05,1.0,0
ridge_teacher_binary,1,8,128,fixed,0.5961500282892952,8,3,7.618234670436763e-06,5.565122273676337e-06,3.0065913441790215e-05,2.9326002643448313e-05,0.0365266230838317,8.438034715396725e-10,6.750427772317381e-10,2.2447678771353452e-05,0.0,383
ridge_teacher_binary,1,8,128,moving,0.597375345967672,8,3,1.1458132919139885e-06,0.0,1.8659163915968335e-05,1.75421543352261e-05,0.032310180675567124,0.0,0.0,1.9640498504225334e-05,0.3333333333333333,10
ridge_teacher_binary,1,9,8,fixed,0.5961500282892952,8,3,9.706173994539213e-06,7.023776685266547e-06,2.5285260901730666e-05,2.46537704420291e-05,0.024779095205648027,0.08256386785460046,0.08255328284332822,1.5579086907191453e-05,0.0,264
ridge_teacher_binary,1,9,8,moving,0.6010513190066379,8,3,8.179459868529193e-06,7.030315742562188e-06,1.9282126266118027e-05,1.7525308961752194e-05,0.04184816126276758,0.0,0.0,8.683612589666101e-05,0.3333333333333333,4
ridge_teacher_binary,1,9,16,fixed,0.5961500282892952,8,3,8.394153356294787e-06,7.6106826492061685e-06,2.7024485926396835e-05,2.644576826766887e-05,0.03912294045097975,6.383059636405619e-10,5.106447709124496e-10,1.863033257010205e-05,0.0,278
ridge_teacher_binary,1,9,16,moving,0.599615762526353,8,3,5.1391745811146805e-06,0.0,2.1776178432020288e-05,1.8688852714787708e-05,0.04339592465217579,0.0,0.0,8.350400079448761e-05,0.6666666666666666,5
ridge_teacher_binary,1,9,32,fixed,0.5961500282892952,8,3,7.955203785381393e-06,7.426007710309435e-06,3.3508395165804394e-05,3.1740187976403436e-05,0.048381995678515644,0.0,0.0,2.608238745549496e-05,0.0,330
ridge_teacher_binary,1,9,32,moving,0.5986006723948069,8,3,0.0,0.0,9.015886271890317e-06,7.265098516473501e-06,0.022613935375886185,0.0,0.0,0.00015722875848278584,1.0,0
ridge_teacher_binary,1,9,64,fixed,0.5961500282892952,8,3,9.890583372751394e-06,9.505543191012933e-06,3.1350520558137696e-05,3.0147387894308153e-05,0.029859504527374514,0.0,0.0,2.302570093548617e-05,0.0,361
ridge_teacher_binary,1,9,64,moving,0.5978828927430196,8,3,9.884526599557297e-06,0.0,2.034972328346374e-05,1.937604586752517e-05,0.042965417455837485,0.0,0.0,5.6423605118816056e-05,0.3333333333333333,15
ridge_teacher_binary,1,9,128,fixed,0.5961500282892952,8,3,9.96138128050994e-06,8.658339747391608e-06,2.991892494619286e-05,2.9735080195925078e-05,0.030675156660043945,0.0,0.0,2.1448138656565696e-05,0.0,384
ridge_teacher_binary,1,9,128,moving,0.597375345967672,8,3,9.885889862060182e-06,7.611500394522075e-06,3.131657242572139e-05,3.0414128415467977e-05,0.04119108836126317,0.0,0.0,2.1430682563661207e-05,0.0,43
