dataset,input_dim,replicate,width,models,objective_min,objective_median,objective_q90,active_support_median,l1_norm_median,max_first_layer_norm
ridge_teacher_binary,1,6,8,8,0.5961500200408268,0.5961500233828001,0.5961500343735988,7.0,3.2671051919460297,1.0
ridge_teacher_binary,1,6,16,8,0.5961500197807591,0.596150022305606,0.5961500262907798,12.0,3.2677161544561386,1.0
ridge_teacher_binary,1,6,32,8,0.5961500201406883,0.5961500234526527,0.5961500269886482,17.5,3.267594898119569,1.0
ridge_teacher_binary,1,6,64,8,0.596150019765214,0.5961500201800315,0.5961500241471421,25.0,3.2677163342013955,1.0
ridge_teacher_binary,1,6,128,8,0.596150019770211,0.5961500209460493,0.5961500246025777,35.0,3.2676839863415807,1.0
ridge_teacher_binary,1,7,8,8,0.5961500198560908,0.5961500234770429,0.5961500327060061,7.0,3.267654325813055,1.0
ridge_teacher_binary,1,7,16,8,0.5961500197652823,0.5961500204711221,0.5961500222725552,12.0,3.2676252056844532,1.0
ridge_teacher_binary,1,7,32,8,0.5961500198308745,0.5961500204959911,0.5961500302627423,18.0,3.267654364928603,1.0
ridge_teacher_binary,1,7,64,8,0.5961500197647982,0.5961500207096324,0.596150028448251,25.0,3.267627007793635,1.0
ridge_teacher_binary,1,7,128,8,0.5961500197752455,0.5961500198453752,0.5961500216773485,34.0,3.2676855018362403,1.0
ridge_teacher_binary,1,8,8,8,0.5961500208276576,0.5961500248273094,0.5961500500558378,7.0,3.2673277258872986,1.0
ridge_teacher_binary,1,8,16,8,0.5961500197975417,0.5961500231840555,0.5961500319959242,12.0,3.2676171362400055,1.0
ridge_teacher_binary,1,8,32,8,0.5961500197755522,0.5961500207015128,0.5961500516637107,17.0,3.2676709927618504,1.0
ridge_teacher_binary,1,8,64,8,0.596150019764314,0.5961500204442921,0.5961500258484046,24.5,3.2676826547831297,1.0
ridge_teacher_binary,1,8,128,8,0.5961500197837408,0.596150021127092,0.5961500250716693,36.0,3.2677192215342075,1.0
ridge_teacher_binary,1,9,8,8,0.5961500197833713,0.5961500225003653,0.5961500313430239,7.0,3.2676438316702843,1.0
ridge_teacher_binary,1,9,16,8,0.5961500197717803,0.5961500210666614,0.5961500279014896,11.0,3.2676271945238113,1.0
ridge_teacher_binary,1,9,32,8,0.5961500198649073,0.5961500210948962,0.5961500251609169,18.0,3.2674502804875374,1.0
ridge_teacher_binary,1,9,64,8,0.5961500197710831,0.5961500212720864,0.5961500229785494,25.0,3.2680021887645125,1.0
ridge_teacher_binary,1,9,128,8,0.5961500199231627,0.5961500203859021,0.596150024624371,35.0,3.2676845157984644,1.0
