dataset,input_dim,replicate,width,model_index,seed,objective,data_loss,l1_penalty,theta_l1,active_support,max_first_layer_norm,epochs_run,stop_reason,zero_objective
ridge_teacher_binary,1,3,32,7,21294075,0.5961500202013322,0.5896143460167714,0.0065356741845607755,3.267837092280388,20,1.0,496,patience,0.6931471805599453
ridge_teacher_binary,1,3,64,0,21297300,0.5961500204942147,0.589615258722655,0.0065347617715597155,3.2673808857798576,22,1.0,450,patience,0.6931471805599453
ridge_teacher_binary,1,3,64,1,21297301,0.5961500197757024,0.589614667631312,0.006535352144390345,3.2676760721951723,23,1.0,469,patience,0.6931471805599453
ridge_teacher_binary,1,3,64,2,21297302,0.5961500230881591,0.589613957517149,0.006536065571010113,3.2680327855050564,24,1.0,420,patience,0.6931471805599453
ridge_teacher_binary,1,3,64,3,21297303,0.5961500202646701,0.5896146420246212,0.006535378240048886,3.2676891200244427,27,1.0,463,patience,0.6931471805599453
ridge_teacher_binary,1,3,64,4,21297304,0.5961500227129154,0.5896140548562698,0.0065359678566455845,3.267983928322792,25,1.0,441,patience,0.6931471805599453
ridge_teacher_binary,1,3,64,5,21297305,0.5961500239502233,0.5896160816382211,0.006533942312002182,3.266971156001091,27,1.0,434,patience,0.6931471805599453
ridge_teacher_binary,1,3,64,6,21297306,0.5961500201443649,0.5896151176015354,0.0065349025428295135,3.2674512714147568,25,1.0,457,patience,0.6931471805599453
ridge_teacher_binary,1,3,64,7,21297307,0.5961500210726391,0.5896150592939686,0.00653496177867055,3.2674808893352747,25,1.0,439,patience,0.6931471805599453
ridge_teacher_binary,1,3,128,0,21303764,0.5961500206590428,0.5896148807928695,0.006535139866173267,3.2675699330866337,35,1.0,405,patience,0.6931471805599453
ridge_teacher_binary,1,3,128,1,21303765,0.5961500226025795,0.5896149057736014,0.006535116828978062,3.267558414489031,35,1.0,422,patience,0.6931471805599453
ridge_teacher_binary,1,3,128,2,21303766,0.5961500325302628,0.5896156135627103,0.006534418967552484,3.2672094837762415,34,1.0,436,patience,0.6931471805599453
ridge_teacher_binary,1,3,128,3,21303767,0.5961500255422825,0.5896129920477206,0.006537033494561911,3.2685167472809553,40,1.0,411,patience,0.6931471805599453
ridge_teacher_binary,1,3,128,4,21303768,0.5961500198257569,0.5896148795544583,0.006535140271298588,3.2675701356492937,33,1.0,431,patience,0.6931471805599453
ridge_teacher_binary,1,3,128,5,21303769,0.5961500199626955,0.5896148216653438,0.006535198297351599,3.2675991486757994,35,1.0,460,patience,0.6931471805599453
ridge_teacher_binary,1,3,128,6,21303770,0.5961500197655265,0.5896146501802583,0.006535369585268199,3.2676847926340997,35,1.0,452,patience,0.6931471805599453
ridge_teacher_binary,1,3,128,7,21303771,0.596150019777381,0.5896147621436055,0.006535257633775473,3.2676288168877363,32,1.0,503,patience,0.6931471805599453
ridge_teacher_binary,1,4,8,0,21301651,0.5961500218553769,0.5896151438994633,0.006534877955913544,3.267438977956772,7,1.0,458,patience,0.6931471805599453
ridge_teacher_binary,1,4,8,1,21301652,0.5961500199126268,0.5896148927645947,0.006535127148032189,3.267563574016094,8,1.0,526,patience,0.6931471805599453
ridge_teacher_binary,1,4,8,2,21301653,0.5961500197722931,0.5896146417334099,0.00653537803888321,3.2676890194416046,6,1.0,577,patience,0.6931471805599453
ridge_teacher_binary,1,4,8,3,21301654,0.5961500258311043,0.5896144095524559,0.006535616278648376,3.2678081393241882,7,1.0,424,patience,0.6931471805599453
ridge_teacher_binary,1,4,8,4,21301655,0.5961500231402372,0.5896156099366402,0.006534413203597069,3.2672066017985344,7,1.0,480,patience,0.6931471805599453
ridge_teacher_binary,1,4,8,5,21301656,0.5961500327933313,0.5896165627587321,0.006533470034599305,3.266735017299652,6,1.0,551,patience,0.6931471805599453
ridge_teacher_binary,1,4,8,6,21301657,0.596150024388385,0.5896151355248215,0.0065348888635635375,3.267444431781769,7,1.0,460,patience,0.6931471805599453
ridge_teacher_binary,1,4,8,7,21301658,0.5961500489617421,0.5896175395155979,0.006532509446144104,3.266254723072052,7,1.0,413,patience,0.6931471805599453
ridge_teacher_binary,1,4,16,0,21302459,0.5961500211730624,0.5896146519407655,0.006535369232296944,3.267684616148472,13,1.0,439,patience,0.6931471805599453
ridge_teacher_binary,1,4,16,1,21302460,0.5961500215255643,0.589615550520363,0.00653447100520134,3.26723550260067,13,1.0,445,patience,0.6931471805599453
ridge_teacher_binary,1,4,16,2,21302461,0.596150030883481,0.5896129890107411,0.006537041872739792,3.268520936369896,11,1.0,591,patience,0.6931471805599453
ridge_teacher_binary,1,4,16,3,21302462,0.5961500263309609,0.5896165569222104,0.006533469408750534,3.266734704375267,12,1.0,467,patience,0.6931471805599453
ridge_teacher_binary,1,4,16,4,21302463,0.5961500206341658,0.5896150007297907,0.006535019904375076,3.267509952187538,12,1.0,509,patience,0.6931471805599453
ridge_teacher_binary,1,4,16,5,21302464,0.5961500293503996,0.5896163266788718,0.006533702671527863,3.2668513357639313,9,1.0,537,patience,0.6931471805599453
