dataset,input_dim,replicate,width,model_index,seed,objective,data_loss,l1_penalty,theta_l1,active_support,max_first_layer_norm,epochs_run,stop_reason,zero_objective
ridge_teacher,2,0,8,0,22261626,0.02354867797188532,0.016095080634877797,0.007453597337007523,3.7267986685037613,8,1.0,1329,patience,0.1393695870701573
ridge_teacher,2,0,8,1,22261627,0.023584224275699218,0.01615779989158209,0.007426424384117127,3.7132121920585632,8,1.0,709,patience,0.1393695870701573
ridge_teacher,2,0,8,2,22261628,0.023638445230002816,0.016251728446956094,0.007386716783046723,3.693358391523361,8,1.0,1800,max_epochs,0.1393695870701573
ridge_teacher,2,0,8,3,22261629,0.02354655724495296,0.016099719462093157,0.007446837782859803,3.723418891429901,8,1.0,757,patience,0.1393695870701573
ridge_teacher,2,0,8,4,22261630,0.023640675804019733,0.016242590567470357,0.007398085236549378,3.6990426182746887,7,1.0,522,patience,0.1393695870701573
ridge_teacher,2,0,8,5,22261631,0.023569183689822814,0.016150844020118377,0.007418339669704437,3.7091698348522186,8,1.0,1800,max_epochs,0.1393695870701573
ridge_teacher,2,0,8,6,22261632,0.023550186049055493,0.016096159051966107,0.007454026997089386,3.727013498544693,7,1.0,1800,max_epochs,0.1393695870701573
ridge_teacher,2,0,8,7,22261633,0.023634385201405202,0.016234704944561636,0.007399680256843567,3.6998401284217834,8,1.0,1172,patience,0.1393695870701573
ridge_teacher,2,0,16,0,22262434,0.023582857905345447,0.016189469440298563,0.007393388465046883,3.6966942325234413,13,1.0,985,patience,0.1393695870701573
ridge_teacher,2,0,16,1,22262435,0.023549269926811944,0.016111925226713907,0.007437344700098038,3.718672350049019,13,1.0,582,patience,0.1393695870701573
ridge_teacher,2,0,16,2,22262436,0.023549559199851126,0.01609243735824165,0.007457121841609478,3.728560920804739,14,1.0,1800,max_epochs,0.1393695870701573
ridge_teacher,2,0,16,3,22262437,0.02356120992230109,0.01614934132026366,0.00741186860203743,3.705934301018715,13,1.0,819,patience,0.1393695870701573
ridge_teacher,2,0,16,4,22262438,0.02355917159357432,0.016114477767435343,0.007444693826138974,3.7223469130694866,13,1.0,1800,max_epochs,0.1393695870701573
ridge_teacher,2,0,16,5,22262439,0.023592411298174666,0.01616898651780586,0.007423424780368805,3.7117123901844025,13,1.0,1800,max_epochs,0.1393695870701573
ridge_teacher,2,0,16,6,22262440,0.023572777173643367,0.016150760642414348,0.007422016531229019,3.7110082656145096,13,1.0,1800,max_epochs,0.1393695870701573
ridge_teacher,2,0,16,7,22262441,0.023547162186307,0.01610459549347787,0.007442566692829132,3.721283346414566,14,1.0,1800,max_epochs,0.1393695870701573
ridge_teacher,2,0,32,0,22264050,0.023574481953674183,0.016153699879341944,0.007420782074332237,3.7103910371661186,20,1.0,599,patience,0.1393695870701573
ridge_teacher,2,0,32,1,22264051,0.0235511230296818,0.01609995542386448,0.007451167605817318,3.725583802908659,18,1.0,1411,patience,0.1393695870701573
ridge_teacher,2,0,32,2,22264052,0.02355313797675716,0.016120478909543625,0.007432659067213535,3.7163295336067677,20,1.0,1800,max_epochs,0.1393695870701573
ridge_teacher,2,0,32,3,22264053,0.0235912174721478,0.016150311796855787,0.007440905675292015,3.7204528376460075,18,1.0,736,patience,0.1393695870701573
ridge_teacher,2,0,32,4,22264054,0.023573529616105596,0.016134381979811232,0.007439147636294365,3.7195738181471825,19,1.0,1156,patience,0.1393695870701573
ridge_teacher,2,0,32,5,22264055,0.023549454979696613,0.016103767149248462,0.007445687830448151,3.7228439152240753,21,1.0,877,patience,0.1393695870701573
ridge_teacher,2,0,32,6,22264056,0.023550311995154616,0.016105774728065726,0.00744453726708889,3.722268633544445,18,1.0,1754,patience,0.1393695870701573
ridge_teacher,2,0,32,7,22264057,0.023549164219229018,0.016091675581811463,0.007457488637417555,3.7287443187087774,20,1.0,1675,patience,0.1393695870701573
ridge_teacher,2,0,64,0,22267282,0.02356194155161936,0.01612411816661913,0.007437823385000229,3.7189116925001144,25,1.0,1800,max_epochs,0.1393695870701573
ridge_teacher,2,0,64,1,22267283,0.02355392087297035,0.01611220343457056,0.007441717438399792,3.720858719199896,28,1.0,1086,patience,0.1393695870701573
ridge_teacher,2,0,64,2,22267284,0.023549509516117742,0.016122825009880236,0.007426684506237507,3.7133422531187534,26,1.0,604,patience,0.1393695870701573
ridge_teacher,2,0,64,3,22267285,0.023551884518670498,0.016106278465794977,0.007445606052875519,3.7228030264377594,25,1.0,1390,patience,0.1393695870701573
ridge_teacher,2,0,64,4,22267286,0.02355637453183777,0.016123073906304904,0.007433300625532865,3.7166503127664328,27,1.0,1800,max_epochs,0.1393695870701573
ridge_teacher,2,0,64,5,22267287,0.02355823620421705,0.01614795587224779,0.007410280331969261,3.7051401659846306,27,1.0,1093,patience,0.1393695870701573
ridge_teacher,2,0,64,6,22267288,0.02355505257965912,0.01610981024922718,0.007445242330431938,3.722621165215969,24,1.0,1800,max_epochs,0.1393695870701573
ridge_teacher,2,0,64,7,22267289,0.02355182689431983,0.016124850910193504,0.00742697598412633,3.7134879920631647,26,1.0,1678,patience,0.1393695870701573
ridge_teacher,2,0,128,0,22273746,0.02355076356484341,0.01612279482996809,0.007427968734875321,3.7139843674376607,35,1.0,1175,patience,0.1393695870701573
ridge_teacher,2,0,128,1,22273747,0.023550460861684237,0.01612043161286548,0.007430029248818755,3.7150146244093776,38,1.0,1800,max_epochs,0.1393695870701573
ridge_teacher,2,0,128,2,22273748,0.023548118398134497,0.016090949323569324,0.007457169074565172,3.728584537282586,31,1.0,1800,max_epochs,0.1393695870701573
