dataset,input_dim,replicate,width,model_index,reserve_neurons,support_before,support_after,cluster_size,cluster_diameter,objective_before,objective_after,objective_increase,positive_increase,lemma_upper_increment,bound_respected
ridge_teacher,2,0,8,0,4,8,1,8,1.9174986627493,0.02354867797188532,0.14685812541710216,0.12330944744521685,0.12330944744521685,2.1576834365806543,True
ridge_teacher,2,0,8,1,4,8,1,8,1.9005433228086466,0.023584224275699218,0.15598256588857032,0.1323983416128711,0.1323983416128711,2.149817351558394,True
ridge_teacher,2,0,8,2,4,8,1,8,1.8569785218622843,0.023638445230002816,0.16381224738727454,0.1401738021572717,0.1401738021572717,2.138322709540294,True
ridge_teacher,2,0,8,3,4,8,1,8,1.9218993228462669,0.02354655724495296,0.15274936396210065,0.12920280671714768,0.12920280671714768,2.1557266662637513,True
ridge_teacher,2,0,8,4,4,7,1,7,1.8622645483049334,0.023640675804019733,0.14948632315871677,0.12584564735469703,0.12584564735469703,2.1416136739851304,True
ridge_teacher,2,0,8,5,4,8,1,8,1.899297901173439,0.023569183689822814,0.12242943393898652,0.0988602502491637,0.0988602502491637,2.147476970989252,True
ridge_teacher,2,0,8,6,4,7,1,7,1.9174545468970974,0.023550186049055493,0.14685704878768327,0.12330686273862777,0.12330686273862777,2.1578078155080473,True
ridge_teacher,2,0,8,7,4,8,1,8,1.86127918383569,0.023634385201405202,0.1638690974415391,0.1402347122401339,0.1402347122401339,2.1420754039007903,True
ridge_teacher,2,0,16,0,4,13,9,5,0.13913285783513887,0.023582857905345447,0.023933424596385266,0.0003505666910398192,0.0003505666910398192,1.5133881468700834,True
ridge_teacher,2,0,16,1,4,13,8,6,0.23430370027667916,0.023549269926811944,0.02372238557376,0.00017311564694805562,0.00017311564694805562,1.5223857594562402,True
ridge_teacher,2,0,16,2,4,14,9,6,0.2349146135228794,0.023549559199851126,0.023792204418942198,0.00024264521909107134,0.00024264521909107134,1.5264340374121312,True
ridge_teacher,2,0,16,3,4,13,7,7,0.16289304945834387,0.02356120992230109,0.027613425090405232,0.004052215168104143,0.004052215168104143,1.5171709347495856,True
ridge_teacher,2,0,16,4,4,13,7,7,0.14996456227108904,0.02355917159357432,0.026540352543082325,0.002981180949508007,0.002981180949508007,1.523890087315217,True
ridge_teacher,2,0,16,5,4,13,6,8,0.14822724790767122,0.023592411298174666,0.026097166972508364,0.0025047556743336974,0.0025047556743336974,1.5195364243207747,True
ridge_teacher,2,0,16,6,4,13,8,6,0.16269058984884216,0.023572777173643367,0.023752255786570156,0.00017947861292678946,0.00017947861292678946,1.5192481630497667,True
ridge_teacher,2,0,16,7,4,14,8,7,0.020443112319630214,0.023547162186307,0.023547026833872598,-1.3535243440290778e-07,0.0,1.5234546741953536,True
ridge_teacher,2,0,32,0,4,20,20,0,0.0,0.023574481953674183,0.023574481953674183,0.0,0.0,1.0740920017749236,True
ridge_teacher,2,0,32,1,4,18,18,0,0.0,0.0235511230296818,0.0235511230296818,0.0,0.0,1.078490036377057,True
ridge_teacher,2,0,32,2,4,20,20,0,0.0,0.02355313797675716,0.02355313797675716,0.0,0.0,1.075811090535536,True
ridge_teacher,2,0,32,3,4,18,18,0,0.0,0.0235912174721478,0.0235912174721478,0.0,0.0,1.0770047134839185,True
ridge_teacher,2,0,32,4,4,19,19,0,0.0,0.023573529616105596,0.023573529616105596,0.0,0.0,1.0767502530231112,True
ridge_teacher,2,0,32,5,4,21,21,0,0.0,0.023549454979696613,0.023549454979696613,0.0,0.0,1.0776968877794308,True
