dataset,input_dim,replicate,width,level_type,threshold,eligible_models,pairs,sampled_gap_max,sampled_gap_median,path_upper_max,path_upper_q90,direct_upper_max,proof_upper_max,proof_upper_q90,certificate_width_max,certified_success_rate,unresolved_segments
ridge_teacher,2,2,128,fixed,0.023693342832906743,8,3,9.798000672814333e-06,9.713819308563437e-06,1.5109153283628107e-05,1.5013815912440221e-05,0.059321079019114965,0.0,0.0,5.311152610813774e-06,0.0,31
ridge_teacher,2,2,128,moving,0.02380297805490744,8,3,5.9471837564190055e-06,0.0,1.18264195934914e-05,1.1360950022109434e-05,0.06129838138690673,0.0,0.0,1.2799311485543058e-05,0.6666666666666666,3
ridge_teacher,2,3,8,fixed,0.023693342832906743,7,3,9.028412033547373e-06,7.257562278047136e-06,1.3875386634359943e-05,1.3331246754941934e-05,0.07886635559440613,0.13864270161586043,0.13674645300185234,7.114400919005365e-06,0.3333333333333333,20
ridge_teacher,2,3,8,moving,0.024678834633991516,7,3,5.234532091252797e-06,5.142081255120334e-06,1.4048715748473523e-05,1.3345235823184614e-05,0.06520785576386554,0.13765720981477567,0.13512679919546478,9.551353300905896e-06,0.3333333333333333,4
ridge_teacher,2,3,16,fixed,0.023693342832906743,8,3,9.663139393708414e-06,8.383737923906703e-06,1.4262569902587924e-05,1.408760523254754e-05,0.061744345037156735,6.69504301128998e-05,5.3560344090319845e-05,5.807161674888789e-06,0.0,36
ridge_teacher,2,3,16,moving,0.02426994349156344,8,3,9.160202287559344e-06,6.069136769971256e-06,1.6202958912702597e-05,1.4903255127859949e-05,0.0705308548527446,0.0,0.0,7.042756625143254e-06,0.6666666666666666,7
ridge_teacher,2,3,32,fixed,0.023693342832906743,8,3,9.17851297831812e-06,7.247640219802676e-06,1.4323312273009647e-05,1.4036128769551182e-05,0.05470613911933988,0.0,0.0,5.675274238819278e-06,0.0,21
ridge_teacher,2,3,32,moving,0.024066275516647983,8,3,9.327482895934991e-06,5.3895740103025724e-06,1.5140172950515313e-05,1.4061283163883942e-05,0.05773278222083464,0.0,0.0,1.1605119216679533e-05,0.6666666666666666,4
ridge_teacher,2,3,64,fixed,0.023693342832906743,8,3,9.028566407266042e-06,4.110044628295728e-06,1.3980747208226091e-05,1.3293822318684312e-05,0.0581884599135793,0.0,0.0,6.686406790946953e-06,0.3333333333333333,8
ridge_teacher,2,3,64,moving,0.02390644007339587,8,3,8.059247372533412e-06,0.0,1.2469803072109875e-05,1.1893870352884528e-05,0.0626020489192275,0.0,0.0,1.1216258984380473e-05,0.6666666666666666,3
ridge_teacher,2,3,128,fixed,0.023693342832906743,8,3,8.189858559267543e-06,7.4086486770742754e-06,1.3178933938644277e-05,1.317271309171572e-05,0.0609011439964015,0.0,0.0,5.770285261570002e-06,0.0,13
ridge_teacher,2,3,128,moving,0.02380297805490744,8,3,0.0,0.0,9.646456420951688e-06,9.631616451400566e-06,0.0607915087744008,0.0,0.0,1.0256209659848664e-05,1.0,0
ridge_teacher,2,4,8,fixed,0.023693342832906743,7,3,9.191163295182991e-05,2.559541651593958e-05,0.00016289903908825107,0.00014016281761760133,0.0791812202684028,0.1398071823215986,0.1393485344884963,7.098740613642116e-05,0.0,36
ridge_teacher,2,4,8,moving,0.024678834633991516,8,3,0.0,0.0,9.882981860599022e-06,9.704117138178286e-06,0.08341714092231892,0.13882169052051385,0.1366885615368424,1.646879224776604e-05,1.0,0
ridge_teacher,2,4,16,fixed,0.023693342832906743,8,3,9.739869492382536e-06,6.170734322786392e-06,1.5710853999054142e-05,1.5280182464744163e-05,0.08425193916806503,0.0009866751315518868,0.0009156839964206507,1.3821810503258924e-05,0.3333333333333333,26
ridge_teacher,2,4,16,moving,0.02426994349156344,8,3,8.10636482249591e-06,0.0,1.1716074102163798e-05,1.1540910797480653e-05,0.08109969508865608,0.0,0.0,1.413345488720033e-05,0.3333333333333333,4
ridge_teacher,2,4,32,fixed,0.023693342832906743,8,3,7.72318010941464e-06,7.511687807250367e-06,1.2277872556840791e-05,1.2257060433042144e-05,0.05007711897227043,0.0,0.0,5.316187613860213e-06,0.3333333333333333,7
ridge_teacher,2,4,32,moving,0.024066275516647983,8,3,6.281733653201033e-06,3.7616016833226518e-06,1.2047941417965558e-05,1.1581215894990865e-05,0.049704186288529184,0.0,0.0,1.679120551500296e-05,0.6666666666666666,3
ridge_teacher,2,4,64,fixed,0.023693342832906743,8,3,7.936756057553424e-06,6.738472954778696e-06,1.3683762497797985e-05,1.3377473201248851e-05,0.06263546470569009,0.0,0.0,5.747006440244562e-06,0.0,21
ridge_teacher,2,4,64,moving,0.02390644007339587,8,3,7.723579494595817e-06,4.143446795109446e-06,1.3002254476500441e-05,1.2392142742698869e-05,0.057959689000866205,0.0,0.0,6.9529239100571405e-06,0.6666666666666666,4
ridge_teacher,2,4,128,fixed,0.023693342832906743,8,3,6.855143526940388e-06,5.992853225250672e-06,1.302813171080025e-05,1.2689787676010977e-05,0.05817846715069865,0.0,0.0,6.530908540611918e-06,0.3333333333333333,7
ridge_teacher,2,4,128,moving,0.02380297805490744,8,3,7.909580997670501e-06,3.345074745218779e-06,1.4122047734436288e-05,1.3270058273819747e-05,0.06365530358501831,0.0,0.0,1.2428465365043467e-05,0.6666666666666666,7
ridge_teacher,2,5,8,fixed,0.023693342832906743,8,3,0.055535702395426746,1.864695717654352e-05,0.05665036815545927,0.04533045508741583,0.10375202060321723,0.14008051719513528,0.1400621492085969,0.0011146657600325238,0.3333333333333333,22
ridge_teacher,2,5,8,moving,0.024678834633991516,8,3,3.6700416904573985e-06,0.0,9.632832367618277e-06,9.605354923748061e-06,0.07516562705259233,0.13909502539405053,0.13907665740751213,1.559990613143533e-05,1.0,0
ridge_teacher,2,5,16,fixed,0.023693342832906743,8,3,6.857069514761005e-06,6.826280168379523e-06,1.1797580281261433e-05,1.1704588867566395e-05,0.05081133289348843,0.0030399469472831148,0.002462243288755209,4.940510766500428e-06,0.3333333333333333,8
ridge_teacher,2,5,16,moving,0.02426994349156344,8,3,9.268780254145792e-06,5.2100251352292515e-06,1.4961468755257668e-05,1.3958558772059204e-05,0.06367912797213603,0.002463346288626416,0.001970677030901133,5.6926885011118755e-06,0.6666666666666666,3
ridge_teacher,2,5,32,fixed,0.023693342832906743,8,3,8.608433777347602e-06,5.147322967021667e-06,1.382104575912979e-05,1.302166339073041e-05,0.06618499153127627,0.0,0.0,7.639232932066253e-06,0.6666666666666666,5
ridge_teacher,2,5,32,moving,0.024066275516647983,8,3,0.0,0.0,9.27424202350896e-06,9.197413476497163e-06,0.04758591465754848,0.0,0.0,1.0973339678994193e-05,1.0,0
ridge_teacher,2,5,64,fixed,0.023693342832906743,8,3,9.545217284176455e-06,6.5527844189325335e-06,1.4625533840528088e-05,1.3790667633591103e-05,0.05497467073493018,0.0,0.0,1.0255333473454392e-05,0.3333333333333333,16
ridge_teacher,2,5,64,moving,0.02390644007339587,8,3,6.782280866018259e-06,0.0,1.1082295542773346e-05,1.0834315878249096e-05,0.0579610549036179,0.0,0.0,1.216249265053454e-05,0.6666666666666666,2
ridge_teacher,2,5,128,fixed,0.023693342832906743,8,3,6.235950729197026e-06,5.299997490239988e-06,1.2820901802618884e-05,1.2370122533525429e-05,0.06695019568427155,0.0,0.0,8.65558979811637e-06,0.3333333333333333,8
ridge_teacher,2,5,128,moving,0.02380297805490744,8,3,3.240947631728136e-06,0.0,9.784030156455986e-06,9.717409851044134e-06,0.05273248304629509,0.0,0.0,1.4308724598965233e-05,1.0,0
ridge_teacher,2,6,8,fixed,0.023693342832906743,7,3,9.200353267811712e-06,8.800164829507462e-06,2.0502596016692964e-05,1.9167888855208676e-05,0.10001666190755679,0.1399729332644784,0.1365663285043161,1.1302242748881253e-05,0.0,36
ridge_teacher,2,6,8,moving,0.024678834633991516,8,3,8.114957465540917e-06,5.013742136520533e-06,1.3048897556502959e-05,1.2763762370036208e-05,0.10217846376457734,0.13898744146339365,0.13850670222956382,8.313319522976897e-06,0.3333333333333333,10
ridge_teacher,2,6,16,fixed,0.023693342832906743,8,3,8.901956051604598e-06,8.858089788336965e-06,1.3276053028723339e-05,1.3176293669606848e-05,0.050609822660725313,0.003759725830029193,0.003007780664023355,4.374096977118741e-06,0.0,26
ridge_teacher,2,6,16,moving,0.02426994349156344,8,3,8.154007581948758e-06,3.854179895120685e-06,1.1191042820962727e-05,1.0665343608130817e-05,0.07125890060135723,0.0,0.0,8.69989238581198e-06,0.6666666666666666,4
ridge_teacher,2,6,32,fixed,0.023693342832906743,8,3,7.973241785582535e-06,4.340873277514784e-06,1.2104759142879395e-05,1.1641213314925874e-05,0.06584387949723305,0.0,0.0,1.1714789970859035e-05,0.6666666666666666,12
ridge_teacher,2,6,32,moving,0.024066275516647983,8,3,7.070384725828965e-06,0.0,1.4413528940049325e-05,1.3461199965491416e-05,0.07115010796974902,0.0,0.0,9.882129294327968e-06,0.6666666666666666,4
ridge_teacher,2,6,64,fixed,0.023693342832906743,8,3,5.260923008860302e-06,4.477335072926997e-06,1.221445986551023e-05,1.176587785755856e-05,0.06407276111341265,0.0,0.0,6.953536856649928e-06,0.6666666666666666,3
ridge_teacher,2,6,64,moving,0.02390644007339587,8,3,4.157735873904639e-06,3.101224432564692e-06,1.0725153182733482e-05,1.0435681662203377e-05,0.07121394825626153,0.0,0.0,7.68715752905852e-06,0.6666666666666666,2
ridge_teacher,2,6,128,fixed,0.023693342832906743,8,3,9.574416126416352e-06,9.187380030917236e-06,1.5398360986070697e-05,1.5319934950883823e-05,0.05822788321671372,0.0,0.0,6.16172402789078e-06,0.0,11
ridge_teacher,2,6,128,moving,0.02380297805490744,8,3,9.425085365753066e-06,4.099352087800351e-06,1.543556572198776e-05,1.4325597220524871e-05,0.06625860308519885,0.0,0.0,9.361088619954522e-06,0.6666666666666666,5
ridge_teacher,2,7,8,fixed,0.023693342832906743,8,3,0.06747967836241703,9.56404268334654e-06,0.06892340204351166,0.05514538694439259,0.07688325396334228,0.13726198242263313,0.13726093988696977,0.001443723681094633,0.0,52
ridge_teacher,2,7,8,moving,0.024678834633991516,8,3,6.789484466987461e-06,2.5694683309651634e-06,1.2566353749840498e-05,1.2041185522695953e-05,0.0818723881756235,0.13627649062154837,0.1347604808087293,1.4330322512176585e-05,0.6666666666666666,3
ridge_teacher,2,7,16,fixed,0.023693342832906743,8,3,9.772031432823264e-06,9.612008795650828e-06,1.4182593005316463e-05,1.3970787365626125e-05,0.04882063927658611,0.002059691411259605,0.0016477531290076842,6.126369556349459e-06,0.3333333333333333,18
ridge_teacher,2,7,16,moving,0.02426994349156344,8,3,0.0,0.0,9.590782490000171e-06,9.506993540980834e-06,0.05718250699995564,0.0014830907526029065,0.0011864726020823252,1.1440607702604966e-05,1.0,0
ridge_teacher,2,7,32,fixed,0.023693342832906743,8,3,8.681311620475918e-06,7.963926891646489e-06,1.582657882243446e-05,1.5594463749394467e-05,0.06413848325190794,0.0,0.0,7.862651930787973e-06,0.0,44
ridge_teacher,2,7,32,moving,0.024066275516647983,8,3,9.624729404203447e-06,8.62310635164551e-06,1.6727324227194806e-05,1.5758478564547457e-05,0.061117234742851925,0.0,0.0,1.0332191105928007e-05,0.3333333333333333,9
ridge_teacher,2,7,64,fixed,0.023693342832906743,8,3,9.306312008090095e-06,7.444726251255862e-06,1.4044376104100503e-05,1.3749070184004147e-05,0.06433716504034129,0.0,0.0,5.917601586875182e-06,0.0,23
ridge_teacher,2,7,64,moving,0.02390644007339587,8,3,9.643388347035237e-06,8.973661510248282e-06,1.4402783942015634e-05,1.409629452455638e-05,0.06400332529224015,0.0,0.0,7.563699259326151e-06,0.3333333333333333,11
ridge_teacher,2,7,128,fixed,0.023693342832906743,8,3,9.882251735308933e-06,8.758943348986803e-06,1.5207805206588626e-05,1.5026717819230373e-05,0.06012546511377217,0.0,0.0,6.172092844102667e-06,0.0,21
ridge_teacher,2,7,128,moving,0.02380297805490744,8,3,5.673326788243477e-06,0.0,1.2753032577014767e-05,1.217789971540359e-05,0.057890090823330784,0.0,0.0,1.222389069858304e-05,0.6666666666666666,3
ridge_teacher,2,8,8,fixed,0.023693342832906743,7,3,2.1547069469090435e-05,9.214254867506017e-06,4.6395762173367244e-05,4.009879328597046e-05,0.09098694897861817,0.13747857787866788,0.13747470127954547,2.484869270427681e-05,0.0,66
ridge_teacher,2,8,8,moving,0.024678834633991516,7,3,5.276623947756548e-06,3.486085995946936e-06,9.666753369153708e-06,9.368842277108352e-06,0.08195338014224882,0.13649308607758312,0.13648920947846072,1.6682996068471262e-05,1.0,0
ridge_teacher,2,8,16,fixed,0.023693342832906743,8,3,9.806201708720264e-06,7.958531557477472e-06,1.4860404050905801e-05,1.4624530713549383e-05,0.08217638482270606,0.0,0.0,5.722505806646239e-06,0.0,31
ridge_teacher,2,8,16,moving,0.02426994349156344,8,3,6.556794031765262e-06,4.667717241741559e-06,1.0042547494655552e-05,1.0029505245691406e-05,0.05657082088201691,0.01358419977115952,0.010867359816927616,1.1168162986345542e-05,0.6666666666666666,1
ridge_teacher,2,8,32,fixed,0.023693342832906743,8,3,8.64458048230321e-06,7.77697291374363e-06,1.4146889346429437e-05,1.3958345352103884e-05,0.07187139538841947,0.0,0.0,5.502308864126226e-06,0.3333333333333333,31
ridge_teacher,2,8,32,moving,0.024066275516647983,8,3,9.114688268967164e-06,0.0,1.3214728321640085e-05,1.2544588867457323e-05,0.050476730710796586,0.0,0.0,1.1841082489347232e-05,0.6666666666666666,5
ridge_teacher,2,8,64,fixed,0.023693342832906743,8,3,8.793635960485657e-06,6.484468646754393e-06,1.3885552122550743e-05,1.3086110091685422e-05,0.05737383896518707,0.0,0.0,9.699737426625138e-06,0.6666666666666666,5
ridge_teacher,2,8,64,moving,0.02390644007339587,8,3,9.732502796979542e-06,0.0,1.4506393424755515e-05,1.3577125602148854e-05,0.06822429076580376,0.0,0.0,1.2992052904694379e-05,0.6666666666666666,6
ridge_teacher,2,8,128,fixed,0.023693342832906743,8,3,4.908616900715923e-06,4.411711679010166e-06,1.0907325144193791e-05,1.080459966062569e-05,0.0647137145937133,0.0,0.0,9.069075270803917e-06,0.3333333333333333,5
ridge_teacher,2,8,128,moving,0.02380297805490744,8,3,9.605471677963384e-06,0.0,1.564276056856967e-05,1.4498709672931126e-05,0.054868588068265445,0.0,0.0,1.1008466022262298e-05,0.6666666666666666,5
ridge_teacher,2,9,8,fixed,0.023693342832906743,8,3,8.79548143197309e-06,7.751951201329793e-06,1.4182310394721814e-05,1.4032722031355471e-05,0.051046824290514124,0.14012348574391967,0.1367321642736277,5.682417376560306e-06,0.0,28
ridge_teacher,2,9,8,moving,0.024678834633991516,8,3,8.609209889209879e-06,4.8327211619771104e-06,1.4124086928832963e-05,1.3190351655108235e-05,0.059866395191211196,0.13898071388346114,0.13844226145448424,1.1833218628101022e-05,0.6666666666666666,4
ridge_teacher,2,9,16,fixed,0.023693342832906743,8,3,9.593085259922834e-06,9.482071557251337e-06,1.4649231886317698e-05,1.4379133109144322e-05,0.06658713638515062,0.09864258533792697,0.07893176248490452,5.851522435512679e-06,0.0,45
ridge_teacher,2,9,16,moving,0.02426994349156344,8,3,9.480643149695905e-06,3.651993756948607e-06,1.5989057194524398e-05,1.4667479800224703e-05,0.07961190195964095,0.01358419977115952,0.010867359816927616,1.4107755194513877e-05,0.6666666666666666,5
ridge_teacher,2,9,32,fixed,0.023693342832906743,8,3,7.594176406573033e-06,4.7682333957667355e-06,1.2234334825760723e-05,1.1782375565320274e-05,0.06100156686867097,0.0,0.0,5.560699990189016e-06,0.6666666666666666,4
ridge_teacher,2,9,32,moving,0.024066275516647983,8,3,8.404481260555763e-07,1.255922015344635e-07,9.957027741789443e-06,9.907276690010457e-06,0.06301709547734866,0.0,0.0,1.3268807191702675e-05,1.0,0
ridge_teacher,2,9,64,fixed,0.023693342832906743,8,3,8.17495302322599e-06,6.0267891528499595e-06,1.4633426778945524e-05,1.4010674326382644e-05,0.07211301617662913,0.0,0.0,1.0163883256659317e-05,0.3333333333333333,12
ridge_teacher,2,9,64,moving,0.02390644007339587,8,3,9.717891672741952e-06,8.836579236868453e-06,1.3237056583799423e-05,1.3235078994381506e-05,0.05414509849174712,0.0,0.0,4.3905893998413825e-06,0.0,16
ridge_teacher,2,9,128,fixed,0.023693342832906743,8,3,7.101652259651481e-06,4.827097100965072e-06,1.1133289253867362e-05,1.0890836333499881e-05,0.05814847707023763,0.0,0.0,6.008020234232747e-06,0.6666666666666666,3
ridge_teacher,2,9,128,moving,0.02380297805490744,8,3,6.828950556331953e-06,4.6506176433827595e-07,1.3602049963232915e-05,1.2824975451079802e-05,0.06006498147538086,0.0,0.0,9.251615638129068e-06,0.6666666666666666,15
