input_dim,replicate,width,model_index,threshold,level_tolerance,original_objective,dense_objective,accepted_jitter,support_before,support_after,removed_support,cluster_size,cluster_diameter,compressed_objective,objective_increment,positive_increment,exact_diameter_bound,increment_to_bound,bound_respected
1,6,128,1,0.11745108935533907,1e-05,0.11745108876433116,0.11745108876433116,0.0,128,124,4,5,0.0,0.11745108876433116,0.0,0.0,0.0,0.0,True
1,6,128,2,0.11745108935533907,1e-05,0.11745108819746711,0.11745108819746711,0.0,128,124,4,5,0.0,0.11745108819746711,0.0,0.0,0.0,0.0,True
1,6,128,3,0.11745108935533907,1e-05,0.11745108774384158,0.1174510877438416,0.0,128,124,4,5,0.0,0.11745108774384158,-1.3877787807814457e-17,0.0,0.0,0.0,True
1,6,128,4,0.11745108935533907,1e-05,0.11745108798880916,0.11745108798880914,0.0,128,124,4,5,0.0,0.11745108798880914,0.0,0.0,0.0,0.0,True
1,6,128,7,0.11745108935533907,1e-05,0.11745108927671094,0.11745108927671097,0.0,128,124,4,5,0.0,0.11745108927671097,0.0,0.0,0.0,0.0,True
1,7,16,0,0.11745108935533907,1e-05,0.11745108819453272,0.11745108819453272,0.0,16,12,4,5,0.0,0.11745108819453272,0.0,0.0,0.0,0.0,True
1,7,16,1,0.11745108935533907,1e-05,0.11745108798849442,0.11745108798849442,0.0,16,12,4,5,0.0,0.11745108798849442,0.0,0.0,0.0,0.0,True
1,7,16,2,0.11745108935533907,1e-05,0.11745108785770517,0.11745108785770517,0.0,16,12,4,5,0.0,0.11745108785770517,0.0,0.0,0.0,0.0,True
1,7,16,3,0.11745108935533907,1e-05,0.11745108845596573,0.1174510884559657,0.0,16,12,4,5,0.0,0.1174510884559657,0.0,0.0,0.0,0.0,True
1,7,16,4,0.11745108935533907,1e-05,0.11745108769951579,0.11745108769951577,0.0,16,12,4,5,0.0,0.11745108769951579,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,True
1,7,16,7,0.11745108935533907,1e-05,0.11745108769099441,0.11745108769099441,0.0,16,12,4,5,0.0,0.11745108769099441,0.0,0.0,0.0,0.0,True
1,7,32,0,0.11745108935533907,1e-05,0.11745108817254445,0.11745108817254445,0.0,32,28,4,5,0.0,0.11745108817254445,0.0,0.0,0.0,0.0,True
1,7,32,3,0.11745108935533907,1e-05,0.11745108782507291,0.11745108782507291,0.0,32,28,4,5,0.0,0.11745108782507291,0.0,0.0,0.0,0.0,True
1,7,32,4,0.11745108935533907,1e-05,0.11745108774295777,0.11745108774295777,0.0,32,28,4,5,0.0,0.11745108774295777,0.0,0.0,0.0,0.0,True
1,7,32,5,0.11745108935533907,1e-05,0.11745108769760161,0.11745108769760161,0.0,32,28,4,5,0.0,0.11745108769760161,0.0,0.0,0.0,0.0,True
1,7,32,6,0.11745108935533907,1e-05,0.11745108766774166,0.11745108766774166,0.0,32,28,4,5,0.0,0.11745108766774166,0.0,0.0,0.0,0.0,True
1,7,32,7,0.11745108935533907,1e-05,0.11745108795548058,0.11745108795548058,0.0,32,28,4,5,0.0,0.11745108795548058,0.0,0.0,0.0,0.0,True
1,7,64,0,0.11745108935533907,1e-05,0.1174510882917785,0.1174510882917785,0.0,64,60,4,5,0.0,0.1174510882917785,0.0,0.0,0.0,0.0,True
1,7,64,1,0.11745108935533907,1e-05,0.1174510876719003,0.1174510876719003,0.0,64,60,4,5,0.0,0.1174510876719003,0.0,0.0,0.0,0.0,True
1,7,64,2,0.11745108935533907,1e-05,0.11745108767657017,0.11745108767657017,0.0,64,60,4,5,0.0,0.11745108767657016,-1.3877787807814457e-17,0.0,0.0,0.0,True
1,7,64,3,0.11745108935533907,1e-05,0.11745108972489403,0.11745108972489403,0.0,64,60,4,5,0.0,0.11745108972489403,0.0,0.0,0.0,0.0,True
1,7,64,5,0.11745108935533907,1e-05,0.1174510884263789,0.1174510884263789,0.0,64,60,4,5,0.0,0.1174510884263789,0.0,0.0,0.0,0.0,True
1,7,64,7,0.11745108935533907,1e-05,0.11745108769865942,0.11745108769865942,0.0,64,60,4,5,0.0,0.11745108769865942,0.0,0.0,0.0,0.0,True
1,7,128,0,0.11745108935533907,1e-05,0.11745108972366364,0.11745108972366364,0.0,128,124,4,5,0.0,0.11745108972366364,0.0,0.0,0.0,0.0,True
1,7,128,1,0.11745108935533907,1e-05,0.11745108861884591,0.11745108861884591,0.0,128,124,4,5,0.0,0.11745108861884591,0.0,0.0,0.0,0.0,True
1,7,128,2,0.11745108935533907,1e-05,0.11745108789899214,0.11745108789899214,0.0,128,124,4,5,0.0,0.11745108789899214,0.0,0.0,0.0,0.0,True
1,7,128,4,0.11745108935533907,1e-05,0.11745108809798786,0.11745108809798786,0.0,128,124,4,5,0.0,0.11745108809798786,0.0,0.0,0.0,0.0,True
1,7,128,5,0.11745108935533907,1e-05,0.11745108810969784,0.11745108810969784,0.0,128,124,4,5,0.0,0.11745108810969784,0.0,0.0,0.0,0.0,True
1,7,128,7,0.11745108935533907,1e-05,0.11745109161434028,0.11745109161434028,0.0,128,124,4,5,0.0,0.1174510916143403,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,True
1,8,16,0,0.11745108935533907,1e-05,0.11745108773239371,0.11745108773239371,0.0,16,12,4,5,0.0,0.11745108773239371,0.0,0.0,0.0,0.0,True
1,8,16,2,0.11745108935533907,1e-05,0.11745108766983285,0.11745108766983285,0.0,16,12,4,5,0.0,0.11745108766983285,0.0,0.0,0.0,0.0,True
1,8,16,4,0.11745108935533907,1e-05,0.11745108798352437,0.11745108798352437,0.0,16,12,4,5,0.0,0.11745108798352437,0.0,0.0,0.0,0.0,True
1,8,16,5,0.11745108935533907,1e-05,0.11745108801026079,0.11745108801026079,0.0,16,12,4,5,0.0,0.11745108801026079,0.0,0.0,0.0,0.0,True
1,8,16,6,0.11745108935533907,1e-05,0.11745108826511406,0.11745108826511406,0.0,16,12,4,5,0.0,0.11745108826511406,0.0,0.0,0.0,0.0,True
1,8,16,7,0.11745108935533907,1e-05,0.11745108861609713,0.11745108861609713,0.0,16,12,4,5,0.0,0.11745108861609713,0.0,0.0,0.0,0.0,True
1,8,32,0,0.11745108935533907,1e-05,0.11745109098364076,0.11745109098364076,0.0,32,28,4,5,0.0,0.11745109098364076,0.0,0.0,0.0,0.0,True
1,8,32,1,0.11745108935533907,1e-05,0.11745108802669728,0.11745108802669728,0.0,32,28,4,5,0.0,0.11745108802669728,0.0,0.0,0.0,0.0,True
1,8,32,3,0.11745108935533907,1e-05,0.11745108833020523,0.11745108833020523,0.0,32,28,4,5,0.0,0.11745108833020523,0.0,0.0,0.0,0.0,True
1,8,32,4,0.11745108935533907,1e-05,0.11745108774104464,0.11745108774104464,0.0,32,28,4,5,0.0,0.11745108774104464,0.0,0.0,0.0,0.0,True
1,8,32,5,0.11745108935533907,1e-05,0.11745108823137324,0.11745108823137324,0.0,32,28,4,5,0.0,0.11745108823137324,0.0,0.0,0.0,0.0,True
1,8,32,6,0.11745108935533907,1e-05,0.1174510879229412,0.1174510879229412,0.0,32,28,4,5,0.0,0.1174510879229412,0.0,0.0,0.0,0.0,True
1,8,64,1,0.11745108935533907,1e-05,0.11745108766692476,0.11745108766692476,0.0,64,60,4,5,0.0,0.11745108766692476,0.0,0.0,0.0,0.0,True
1,8,64,2,0.11745108935533907,1e-05,0.11745108772035232,0.11745108772035232,0.0,64,60,4,5,0.0,0.11745108772035232,0.0,0.0,0.0,0.0,True
1,8,64,3,0.11745108935533907,1e-05,0.11745108769294835,0.11745108769294835,0.0,64,60,4,5,0.0,0.11745108769294835,0.0,0.0,0.0,0.0,True
1,8,64,4,0.11745108935533907,1e-05,0.11745108771675128,0.11745108771675128,0.0,64,60,4,5,0.0,0.11745108771675128,0.0,0.0,0.0,0.0,True
1,8,64,6,0.11745108935533907,1e-05,0.1174510895052412,0.1174510895052412,0.0,64,60,4,5,0.0,0.1174510895052412,0.0,0.0,0.0,0.0,True
1,8,64,7,0.11745108935533907,1e-05,0.11745108839136105,0.11745108839136105,0.0,64,60,4,5,0.0,0.11745108839136105,0.0,0.0,0.0,0.0,True
1,8,128,0,0.11745108935533907,1e-05,0.11745108768256822,0.1174510876825682,0.0,128,124,4,5,0.0,0.1174510876825682,0.0,0.0,0.0,0.0,True
1,8,128,2,0.11745108935533907,1e-05,0.1174510881194242,0.1174510881194242,0.0,128,124,4,5,0.0,0.1174510881194242,0.0,0.0,0.0,0.0,True
1,8,128,4,0.11745108935533907,1e-05,0.11745108836997557,0.11745108836997557,0.0,128,124,4,5,0.0,0.11745108836997557,0.0,0.0,0.0,0.0,True
1,8,128,5,0.11745108935533907,1e-05,0.11745108778248929,0.11745108778248929,0.0,128,124,4,5,0.0,0.11745108778248929,0.0,0.0,0.0,0.0,True
1,8,128,6,0.11745108935533907,1e-05,0.11745108855758539,0.11745108855758539,0.0,128,124,4,5,0.0,0.11745108855758539,0.0,0.0,0.0,0.0,True
1,8,128,7,0.11745108935533907,1e-05,0.1174510876699928,0.1174510876699928,0.0,128,124,4,5,0.0,0.1174510876699928,0.0,0.0,0.0,0.0,True
1,9,16,0,0.11745108935533907,1e-05,0.11745108846490417,0.11745108846490417,0.0,16,12,4,5,0.0,0.11745108846490417,0.0,0.0,0.0,0.0,True
1,9,16,1,0.11745108935533907,1e-05,0.1174510880291667,0.1174510880291667,0.0,16,12,4,5,0.0,0.1174510880291667,0.0,0.0,0.0,0.0,True
1,9,16,4,0.11745108935533907,1e-05,0.11745109014370159,0.11745109014370159,0.0,16,12,4,5,0.0,0.11745109014370159,0.0,0.0,0.0,0.0,True
1,9,16,5,0.11745108935533907,1e-05,0.1174510896092319,0.11745108960923185,0.0,16,12,4,5,0.0,0.11745108960923188,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,True
1,9,16,6,0.11745108935533907,1e-05,0.11745108801519649,0.11745108801519649,0.0,16,12,4,5,0.0,0.11745108801519649,0.0,0.0,0.0,0.0,True
1,9,16,7,0.11745108935533907,1e-05,0.1174510882277071,0.1174510882277071,0.0,16,12,4,5,0.0,0.1174510882277071,0.0,0.0,0.0,0.0,True
1,9,32,0,0.11745108935533907,1e-05,0.11745108790745634,0.11745108790745634,0.0,32,28,4,5,0.0,0.11745108790745636,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,True
1,9,32,1,0.11745108935533907,1e-05,0.11745108767930862,0.11745108767930862,0.0,32,28,4,5,0.0,0.11745108767930862,0.0,0.0,0.0,0.0,True
1,9,32,2,0.11745108935533907,1e-05,0.11745108768563703,0.11745108768563703,0.0,32,28,4,5,0.0,0.11745108768563703,0.0,0.0,0.0,0.0,True
1,9,32,3,0.11745108935533907,1e-05,0.11745108808659484,0.11745108808659484,0.0,32,28,4,5,0.0,0.11745108808659484,0.0,0.0,0.0,0.0,True
1,9,32,5,0.11745108935533907,1e-05,0.11745108806383134,0.11745108806383134,0.0,32,28,4,5,0.0,0.11745108806383134,0.0,0.0,0.0,0.0,True
1,9,32,6,0.11745108935533907,1e-05,0.11745108767932928,0.11745108767932928,0.0,32,28,4,5,0.0,0.11745108767932928,0.0,0.0,0.0,0.0,True
1,9,64,1,0.11745108935533907,1e-05,0.11745108766505079,0.11745108766505079,0.0,64,60,4,5,0.0,0.11745108766505079,0.0,0.0,0.0,0.0,True
1,9,64,2,0.11745108935533907,1e-05,0.1174510877678668,0.1174510877678668,0.0,64,60,4,5,0.0,0.1174510877678668,0.0,0.0,0.0,0.0,True
1,9,64,3,0.11745108935533907,1e-05,0.11745108812704683,0.11745108812704683,0.0,64,60,4,5,0.0,0.11745108812704683,0.0,0.0,0.0,0.0,True
1,9,64,5,0.11745108935533907,1e-05,0.11745108766483539,0.11745108766483539,0.0,64,60,4,5,0.0,0.11745108766483539,0.0,0.0,0.0,0.0,True
1,9,64,6,0.11745108935533907,1e-05,0.11745108947931197,0.11745108947931197,0.0,64,60,4,5,0.0,0.11745108947931197,0.0,0.0,0.0,0.0,True
1,9,64,7,0.11745108935533907,1e-05,0.11745108821983945,0.11745108821983945,0.0,64,60,4,5,0.0,0.11745108821983945,0.0,0.0,0.0,0.0,True
1,9,128,1,0.11745108935533907,1e-05,0.11745108769036139,0.11745108769036139,0.0,128,124,4,5,0.0,0.11745108769036139,0.0,0.0,0.0,0.0,True
1,9,128,2,0.11745108935533907,1e-05,0.11745108898499092,0.11745108898499092,0.0,128,124,4,5,0.0,0.11745108898499092,0.0,0.0,0.0,0.0,True
1,9,128,3,0.11745108935533907,1e-05,0.11745108790456722,0.11745108790456722,0.0,128,124,4,5,0.0,0.11745108790456722,0.0,0.0,0.0,0.0,True
1,9,128,4,0.11745108935533907,1e-05,0.11745108802232646,0.11745108802232646,0.0,128,124,4,5,0.0,0.11745108802232646,0.0,0.0,0.0,0.0,True
1,9,128,5,0.11745108935533907,1e-05,0.11745108887237231,0.11745108887237234,0.0,128,124,4,5,0.0,0.11745108887237235,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,True
1,9,128,6,0.11745108935533907,1e-05,0.11745108773723047,0.11745108773723045,0.0,128,124,4,5,0.0,0.11745108773723047,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,True
2,0,16,0,0.023693342832906743,1e-05,0.023582857905345447,0.023689530938980602,0.0234375,16,12,4,5,0.04700763052343302,0.023730710968240656,4.1180029260054485e-05,4.1180029260054485e-05,0.02249669299841894,0.0018304925645270887,True
2,0,16,1,0.023693342832906743,1e-05,0.023549269926811944,0.02370196254443531,0.0390625,16,12,4,5,0.07806546348070671,0.0238394298193422,0.00013746727490689115,0.00013746727490689115,0.037582325420650216,0.0036577639453719787,True
2,0,16,3,0.023693342832906743,1e-05,0.02356120992230109,0.023695052796074787,0.03125,16,12,4,5,0.019531174882095985,0.023712006372699507,1.69535766247203e-05,1.69535766247203e-05,0.009370502488593073,0.0018092494661154273,True
2,0,16,4,0.023693342832906743,1e-05,0.02355917159357432,0.023695789559548795,0.0390625,16,12,4,5,0.07686166210437417,0.023756082139694046,6.029258014525127e-05,6.029258014525127e-05,0.03703935431109728,0.0016277978184729622,True
2,0,16,5,0.023693342832906743,1e-05,0.023592411298174666,0.023679158513278308,0.0390625,16,12,4,5,0.07026352062461305,0.024028327302002026,0.0003491687887237187,0.0003491687887237187,0.033762999223528795,0.010341758633823904,True
2,0,16,7,0.023693342832906743,1e-05,0.023547162186307,0.023644935298251093,0.0234375,16,12,4,5,0.0039038111984075773,0.023650201087775498,5.265789524405012e-06,5.265789524405012e-06,0.0018806948624313193,0.002799917003866071,True
2,0,32,0,0.023693342832906743,1e-05,0.023574481953674183,0.02366952676756908,0.0390625,32,28,4,5,0.008466691669805057,0.023668968194812002,-5.585727570790733e-07,0.0,0.004066962955575771,0.0,True
2,0,32,1,0.023693342832906743,1e-05,0.0235511230296818,0.023683828027171012,0.0625,32,28,4,5,0.017194509982322168,0.02366365260913185,-2.0175418039163062e-05,0.0,0.008293176958917207,0.0,True
2,0,32,2,0.023693342832906743,1e-05,0.02355313797675716,0.023699537185492225,0.0703125,32,28,4,5,7.03855836966695e-05,0.02369955084603513,1.3660542905191697e-08,1.3660542905191697e-08,3.386372458747002e-05,0.00040339753147668406,True
2,0,32,4,0.023693342832906743,1e-05,0.023573529616105596,0.023682922817558273,0.0625,32,28,4,5,0.0006995444054107101,0.023682616935394342,-3.05882163931237e-07,0.0,0.0003368567588587076,0.0,True
2,0,32,6,0.023693342832906743,1e-05,0.023550311995154616,0.023702464404242774,0.0703125,32,28,4,5,0.0014453709374024919,0.023703000863822758,5.364595799840777e-07,5.364595799840777e-07,0.000696504329211355,0.0007702171508273402,True
2,0,32,7,0.023693342832906743,1e-05,0.023549164219229018,0.023679840333656277,0.0546875,32,28,4,5,0.0012647018015567199,0.02368022103617282,3.807025165426803e-07,3.807025165426803e-07,0.000610502623748988,0.0006235886656880422,True
2,0,64,0,0.023693342832906743,1e-05,0.02356194155161936,0.023698455062009356,0.0625,64,60,4,5,3.21021264209514e-05,0.023698447521370992,-7.540638363723318e-09,0.0,1.54556209408512e-05,0.0,True
2,0,64,1,0.023693342832906743,1e-05,0.02355392087297035,0.02367561294414611,0.0625,64,60,4,5,0.0007660462339705889,0.02367570694569474,9.400154862837518e-08,9.400154862837518e-08,0.0003690072944634937,0.0002547417084668901,True
2,0,64,3,0.023693342832906743,1e-05,0.023551884518670498,0.02369976877110208,0.0703125,64,60,4,5,2.850953436531454e-05,0.023699768068125286,-7.029767948307786e-10,0.0,1.3740324110440317e-05,0.0,True
2,0,64,4,0.023693342832906743,1e-05,0.02355637453183777,0.02368422961438124,0.0625,64,60,4,5,0.00036729063276579266,0.023684250385729338,2.077134809638781e-08,2.077134809638781e-08,0.0001767251435641942,0.00011753476430954354,True
2,0,64,6,0.023693342832906743,1e-05,0.02355505257965912,0.02367215641889622,0.0625,64,60,4,5,5.112444730608046e-05,0.023672157953356122,1.5344599028910277e-09,1.5344599028910277e-09,2.4638499631825503e-05,6.227895065935625e-05,True
2,0,64,7,0.023693342832906743,1e-05,0.02355182689431983,0.02370012410411395,0.0703125,64,60,4,5,0.00012710848562259367,0.02370013235904631,8.254932359202938e-09,8.254932359202938e-09,6.110733697323535e-05,0.00013508905424595004,True
2,0,128,0,0.023693342832906743,1e-05,0.02355076356484341,0.023684685156521678,0.0625,128,124,4,5,9.227224313479385e-06,0.02368468566695356,5.104318807902519e-10,5.104318807902519e-10,4.436576161107129e-06,0.000115050855041081,True
2,0,128,2,0.023693342832906743,1e-05,0.023548118398134497,0.023684889937293067,0.0703125,128,124,4,5,2.5588654503640612e-05,0.023684894080087872,4.14279480512314e-09,4.14279480512314e-09,1.2351742703286591e-05,0.0003354016436903929,True
2,0,128,3,0.023693342832906743,1e-05,0.023554225753240548,0.023695439296479572,0.0703125,128,124,4,5,4.9648473101233275e-05,0.023695439568591128,2.7211155551043475e-10,2.7211155551043475e-10,2.3869500158098343e-05,1.1399968734498777e-05,True
2,0,128,4,0.023693342832906743,1e-05,0.023557182448068367,0.023694605737908252,0.0625,128,124,4,5,7.25970093319682e-05,0.02369459195023218,-1.378767607376763e-08,0.0,3.504249852265813e-05,0.0,True
2,0,128,5,0.023693342832906743,1e-05,0.02355134237183053,0.023699026181998793,0.0703125,128,124,4,5,0.00017230043636475386,0.023699040028301994,1.3846303201225929e-08,1.3846303201225929e-08,8.298485911699504e-05,0.00016685336757281126,True
2,0,128,7,0.023693342832906743,1e-05,0.023552754698296503,0.023668739093288385,0.0546875,128,124,4,5,7.603893529630525e-06,0.02366874105682768,1.9635392964345577e-09,1.9635392964345577e-09,3.6639536665134564e-06,0.0005359072398704817,True
2,1,16,0,0.023693342832906743,1e-05,0.023560670064076476,0.02365958919541656,0.0390625,16,12,4,5,0.0780654634807067,0.023884113182475516,0.00022452398705895618,0.00022452398705895618,0.03745280437525718,0.005994851141435105,True
2,1,16,1,0.023693342832906743,1e-05,0.023552800764547292,0.023684360951148342,0.03125,16,12,4,5,0.0025046546222340423,0.02368356345029565,-7.975008526929506e-07,0.0,0.0012107765209978698,0.0,True
2,1,16,3,0.023693342832906743,1e-05,0.023548671061334372,0.023680471044856946,0.03125,16,12,4,5,0.08002229703729795,0.023907169192480718,0.00022669814762377172,0.00022669814762377172,0.03854879396180036,0.005880810378877652,True
2,1,16,4,0.023693342832906743,1e-05,0.02357452674530202,0.023679474679016304,0.03125,16,12,4,5,0.007217638601906219,0.0236462558350373,-3.3218843979002793e-05,0.0,0.0034804937750151058,0.0,True
2,1,16,5,0.023693342832906743,1e-05,0.023559540730797954,0.023677973492951365,0.0390625,16,12,4,5,0.07859828226519541,0.023736749664957597,5.877617200623214e-05,5.877617200623214e-05,0.03785196219197888,0.0015527906243837277,True
2,1,16,6,0.023693342832906743,1e-05,0.023552304001361823,0.02365273671502707,0.0234375,16,12,4,5,0.04766418299487946,0.02375473651092859,0.00010199979590152022,0.00010199979590152022,0.02296164327944501,0.004442181888298441,True
2,1,32,0,0.023693342832906743,1e-05,0.02355011321962652,0.023691194084219217,0.046875,32,28,4,5,0.02028964076772335,0.023658173769918394,-3.302031430082314e-05,0.0,0.009799466840744111,0.0,True
2,1,32,1,0.023693342832906743,1e-05,0.023545866557493106,0.023683033715563795,0.0625,32,28,4,5,0.0001558580669900659,0.023683135602026888,1.0188646309278182e-07,1.0188646309278182e-07,7.497147058938975e-05,0.0013590031286808077,True
2,1,32,3,0.023693342832906743,1e-05,0.023549803775902156,0.02367907379406244,0.0625,32,28,4,5,0.0008508885014409043,0.023679667969886038,5.941758235983308e-07,5.941758235983308e-07,0.00040980155560821043,0.0014499110983521761,True
2,1,32,4,0.023693342832906743,1e-05,0.023549066799334804,0.023685669805966588,0.0625,32,28,4,5,0.01954914149017321,0.023689492635967164,3.822830000575761e-06,3.822830000575761e-06,0.009422763302602465,0.0004057015843239888,True
2,1,32,5,0.023693342832906743,1e-05,0.023556282640673224,0.02366963268792683,0.0546875,32,28,4,5,0.00013821989556863168,0.023669684710964888,5.2023038057957827e-08,5.2023038057957827e-08,6.646968737138888e-05,0.0007826580824321817,True
2,1,32,7,0.023693342832906743,1e-05,0.023550500787510954,0.023700958060011924,0.0625,32,28,4,5,0.007530706469425906,0.023697807340381433,-3.150719630490989e-06,0.0,0.003627229530703086,0.0,True
2,1,64,0,0.023693342832906743,1e-05,0.023550635958409366,0.023690882917959462,0.0703125,64,60,4,5,7.313645328786516e-05,0.02369086438250647,-1.8535452991907952e-08,0.0,3.522549419112224e-05,0.0,True
2,1,64,3,0.023693342832906743,1e-05,0.023550279250659084,0.02369941393412387,0.0703125,64,60,4,5,0.00012571823637314722,0.023699406311982363,-7.622141508234481e-09,0.0,6.056671671059382e-05,0.0,True
2,1,64,4,0.023693342832906743,1e-05,0.023557819869494987,0.02368436834384818,0.0625,64,60,4,5,0.00040299484425288174,0.02368440767640931,3.9332561131699695e-08,3.9332561131699695e-08,0.00019434851412253158,0.00020238158912242344,True
2,1,64,5,0.023693342832906743,1e-05,0.023550689138976642,0.02369770077793654,0.0703125,64,60,4,5,0.0001789187971788106,0.023697696252114684,-4.5258218561716745e-09,0.0,8.603456610505514e-05,0.0,True
2,1,64,6,0.023693342832906743,1e-05,0.023557512255465065,0.02368360352088505,0.0625,64,60,4,5,0.001019787178305453,0.023683287099938253,-3.164209467984569e-07,0.0,0.0004916018225697776,0.0,True
2,1,64,7,0.023693342832906743,1e-05,0.023552485709522557,0.023680130387212988,0.0625,64,60,4,5,0.00048255817601342146,0.02367973203594045,-3.9835127253751157e-07,0.0,0.00023199057948082748,0.0,True
2,1,128,0,0.023693342832906743,1e-05,0.023551507614225496,0.02367114990549198,0.0546875,128,124,4,5,2.747153475204126e-06,0.023671150281957088,3.764651090865101e-10,3.764651090865101e-10,1.3230378816112727e-06,0.00028454597885589557,True
2,1,128,2,0.023693342832906743,1e-05,0.02355640830787089,0.023699016362959048,0.0625,128,124,4,5,5.64749081162503e-05,0.02369901727572167,9.127626224292307e-10,9.127626224292307e-10,2.7189458420624642e-05,3.357045985648806e-05,True
2,1,128,3,0.023693342832906743,1e-05,0.023554850991716655,0.023675219456677263,0.0625,128,124,4,5,1.4587575014419945e-06,0.02367521983775918,3.810819160232626e-10,3.810819160232626e-10,7.012296564667273e-07,0.0005434480879536853,True
2,1,128,4,0.023693342832906743,1e-05,0.023556383938113067,0.023683572686031672,0.0625,128,124,4,5,3.1861866937710576e-05,0.02368357299004709,3.0401541700753043e-10,3.0401541700753043e-10,1.5322531025080628e-05,1.984107041518819e-05,True
2,1,128,6,0.023693342832906743,1e-05,0.02355124514577531,0.023672528091103658,0.0625,128,124,4,5,2.5636921653142682e-06,0.023672528020626728,-7.047692984762932e-11,0.0,1.2351480690666442e-06,0.0,True
2,1,128,7,0.023693342832906743,1e-05,0.023547004096110248,0.023681935277360764,0.0625,128,124,4,5,4.61875716497819e-06,0.023681935086098255,-1.9126250930256994e-10,0.0,2.2220247303149313e-06,0.0,True
2,2,16,0,0.023693342832906743,1e-05,0.023546256420025998,0.02368457203684915,0.03125,16,12,4,5,0.0019597002816440275,0.023688954055503086,4.382018653936726e-06,4.382018653936726e-06,0.000943035928442081,0.004646714427069529,True
2,2,16,1,0.023693342832906743,1e-05,0.023561875697761726,0.02369711947178366,0.03125,16,12,4,5,0.062489165611277646,0.023701121001870676,4.001530087015953e-06,4.001530087015953e-06,0.030054766729179002,0.00013314127915459823,True
2,2,16,2,0.023693342832906743,1e-05,0.023569418340830935,0.02368250191118394,0.0390625,16,12,4,5,0.08506970531015859,0.023729781117478973,4.7279206295033904e-05,4.7279206295033904e-05,0.04084361156468855,0.001157566740153539,True
2,2,16,5,0.023693342832906743,1e-05,0.023552362701955497,0.02369783092088622,0.0390625,16,12,4,5,0.22470679653328926,0.02367380808302913,-2.4022837857091278e-05,0.0,0.10827739075232508,0.0,True
2,2,16,6,0.023693342832906743,1e-05,0.02354745861393162,0.023695263491329645,0.078125,16,12,4,5,0.15578986307058662,0.02516602849737959,0.0014707650060499441,0.0014707650060499441,0.07495119017333501,0.019622970664623155,True
2,2,16,7,0.023693342832906743,1e-05,0.02354855539807378,0.023664726680736416,0.046875,16,12,4,5,0.09364717259717234,0.02370477584350291,4.004916276649506e-05,4.004916276649506e-05,0.04513467364332736,0.0008873258524694322,True
2,2,32,1,0.023693342832906743,1e-05,0.023561214841041612,0.023672291282454492,0.046875,32,28,4,5,0.00031006981501229566,0.023672205158906844,-8.612354764764296e-08,0.0,0.00014873357902581234,0.0,True
2,2,32,2,0.023693342832906743,1e-05,0.02355226464635026,0.023694879677194886,0.0546875,32,28,4,5,0.0001461278373688325,0.023694876354527633,-3.3226672524477863e-09,0.0,7.036182141600066e-05,0.0,True
2,2,32,3,0.023693342832906743,1e-05,0.023582232435005988,0.02368594451395804,0.0546875,32,28,4,5,0.003956665340462624,0.023686217731453896,2.732174958566813e-07,2.732174958566813e-07,0.0018997603661958535,0.00014381682064658585,True
2,2,32,4,0.023693342832906743,1e-05,0.02355040111529272,0.023674887365600146,0.0625,32,28,4,5,0.0008163671996431508,0.02367507955873633,1.921931361836826e-07,1.921931361836826e-07,0.0003933780480007598,0.0004885710759928104,True
2,2,32,6,0.023693342832906743,1e-05,0.023555239451707975,0.023674286509638695,0.0546875,32,28,4,5,0.02362762922198102,0.023673712268155758,-5.742414829375264e-07,0.0,0.011372462769018387,0.0,True
2,2,32,7,0.023693342832906743,1e-05,0.023556891344074633,0.02368950635650366,0.046875,32,28,4,5,0.0004286245379102826,0.023689480771234554,-2.5585269104733133e-08,0.0,0.0002062663116865868,0.0,True
2,2,64,1,0.023693342832906743,1e-05,0.023547119558423292,0.023681739010488954,0.0703125,64,60,4,5,7.887523786007085e-05,0.02368176745759151,2.8447102555506643e-08,2.8447102555506643e-08,3.796518971591588e-05,0.0007492943606595744,True
2,2,64,3,0.023693342832906743,1e-05,0.023561726201985884,0.023684230380776806,0.0625,64,60,4,5,0.00021464586087599296,0.023684228617417626,-1.7633591808952076e-09,0.0,0.00010335046088713971,0.0,True
2,2,64,4,0.023693342832906743,1e-05,0.02355065232651562,0.023685669736073056,0.0703125,64,60,4,5,0.00015079885252298968,0.023685671570929212,1.834856155902287e-09,1.834856155902287e-09,7.256639245534654e-05,2.528520564159723e-05,True
2,2,64,5,0.023693342832906743,1e-05,0.023549521200285264,0.023680265232216613,0.0703125,64,60,4,5,0.00024151231700743272,0.02368030125239209,3.602017547774117e-08,3.602017547774117e-08,0.0001160780288995634,0.0003103100200719953,True
2,2,64,6,0.023693342832906743,1e-05,0.023555880482932834,0.023678967851977734,0.0625,64,60,4,5,7.224099182450558e-05,0.02367895672646815,-1.1125509583043147e-08,0.0,3.479446469582442e-05,0.0,True
