dimension,endpoint,source_width,q,trials,atomic_mass,d_x_squared,base_risk,base_objective,exact_expected_excess,mc_mean_excess,mc_excess_se,mc_mean_linear_term,mc_mean_remainder,smooth_bound,exact_to_bound_ratio,q_scaled_exact,best_objective_excess,max_mass_error,max_support_excess,balance_prediction_error,balance_penalty_error
2,3,256,16,2048,1.0,0.9988938702863566,0.004138641546149584,0.014138641546149584,0.013840136084455076,0.014192540705166278,0.00030198071984921293,7.292411132232539e-05,0.014119616593843953,0.031215433446448643,0.4433747847262284,0.2216873923631142,-0.0037089078341062103,0.0,0,2.220446049250313e-16,0.0
2,3,256,32,2048,1.0,0.9988938702863566,0.004138641546149584,0.014138641546149584,0.006920068042227538,0.007178777678682578,0.00018501783610854183,2.152508970799927e-05,0.007157252588974578,0.015607716723224321,0.4433747847262284,0.2216873923631142,-0.0036710028441183547,0.0,0,2.220446049250313e-16,0.0
2,3,256,64,2048,1.0,0.9988938702863566,0.004138641546149584,0.014138641546149584,0.003460034021113769,0.003490875781957661,0.00011294580099917057,-1.515596591300202e-05,0.0035060317478706636,0.007803858361612161,0.4433747847262284,0.2216873923631142,-0.0038081910023330732,0.0,-8,2.220446049250313e-16,0.0
2,3,256,128,2048,1.0,0.9988938702863566,0.004138641546149584,0.014138641546149584,0.0017300170105568845,0.0017360232734630898,7.098478611061312e-05,2.249948307263439e-05,0.0017135237903904558,0.0039019291808060803,0.4433747847262284,0.2216873923631142,-0.0035694213608879304,0.0,-36,2.220446049250313e-16,0.0
2,4,256,4,2048,1.0,1.04534218016466,0.0016078097718055827,0.011607809771805583,0.0565111788923387,0.05645769750313884,0.0008961209568615499,-0.00014252368639424925,0.05660022118953308,0.1306677725205825,0.43247985178164094,0.21623992589082047,0.0011313993164032315,0.0,0,2.220446049250313e-16,0.0
2,4,256,8,2048,1.0,1.04534218016466,0.0016078097718055827,0.011607809771805583,0.02825558944616935,0.02837307330942463,0.0004775710300932979,5.574879791972615e-05,0.0283173245115049,0.06533388626029125,0.43247985178164094,0.21623992589082047,0.00015622255839211805,0.0,0,2.220446049250313e-16,0.0
2,4,256,16,2048,1.0,1.04534218016466,0.0016078097718055827,0.011607809771805583,0.014127794723084675,0.014119143661480297,0.0002486637818525671,-2.4949380677876674e-05,0.014144093042158173,0.03266694313014563,0.43247985178164094,0.21623992589082047,-0.0012302029501340195,0.0,0,2.220446049250313e-16,0.0
2,4,256,32,2048,1.0,1.04534218016466,0.0016078097718055827,0.011607809771805583,0.007063897361542337,0.006968608780980986,0.00012922347162020324,1.546629223141411e-05,0.006953142488749571,0.016333471565072814,0.43247985178164094,0.21623992589082047,-0.0010176828060625934,0.0,0,2.220446049250313e-16,0.0
2,4,256,64,2048,1.0,1.04534218016466,0.0016078097718055827,0.011607809771805583,0.0035319486807711686,0.0036052383887854047,7.457200936553758e-05,3.949601718172474e-05,0.0035657423716036803,0.008166735782536407,0.43247985178164094,0.21623992589082047,-0.0012439099116046415,0.0,-3,2.220446049250313e-16,0.0
2,4,256,128,2048,1.0,1.04534218016466,0.0016078097718055827,0.011607809771805583,0.0017659743403855843,0.0017173638837010537,4.098057719499253e-05,-4.660278128067301e-05,0.0017639666649817269,0.004083367891268203,0.43247985178164094,0.21623992589082047,-0.0013063477230892833,0.0,-26,2.220446049250313e-16,0.0
2,5,256,4,2048,1.0,0.9914190626501685,0.0015987677785027623,0.011598767778502762,0.055872515408389556,0.056818696778346,0.0009188611837091725,-0.00019633286062007408,0.05701502963896607,0.12392738283127107,0.4508488288214784,0.2254244144107392,0.004925281560937266,0.0,0,2.220446049250313e-16,0.0
2,5,256,8,2048,1.0,0.9914190626501685,0.0015987677785027623,0.011598767778502762,0.027936257704194778,0.02712639992375772,0.000489312814713311,-0.00033173169003446206,0.027458131613792187,0.061963691415635534,0.4508488288214784,0.2254244144107392,-0.001013891129145831,0.0,0,2.220446049250313e-16,0.0
2,5,256,16,2048,1.0,0.9914190626501685,0.0015987677785027623,0.011598767778502762,0.013968128852097389,0.013579032140568319,0.00025310552072661,-0.00014846463589458572,0.013727496776462905,0.030981845707817767,0.4508488288214784,0.2254244144107392,-0.0010864454669036157,0.0,0,2.220446049250313e-16,0.0
2,5,256,32,2048,1.0,0.9914190626501685,0.0015987677785027623,0.011598767778502762,0.0069840644260486945,0.006870797926347486,0.00014510436565845256,-0.00013905472281682465,0.00700985264916431,0.015490922853908884,0.4508488288214784,0.2254244144107392,-0.0012347692391414902,0.0,0,2.220446049250313e-16,0.0
2,5,256,64,2048,1.0,0.9914190626501685,0.0015987677785027623,0.011598767778502762,0.0034920322130243472,0.0035395164599205074,8.409179755991807e-05,-2.6186877681405062e-05,0.0035657033376019125,0.007745461426954442,0.4508488288214784,0.2254244144107392,-0.0013174432292718126,0.0,-6,2.220446049250313e-16,0.0
