dataset,input_dim,replicate,width,model_index,reserve_neurons,support_before,support_after,cluster_size,cluster_diameter,objective_before,objective_after,objective_increase,positive_increase,lemma_upper_increment,bound_respected
ridge_teacher_binary,2,0,8,0,4,8,1,8,1.9482449776320196,0.15397415515500978,0.6439676996058783,0.4899935444508685,0.4899935444508685,60.48794961709049,True
ridge_teacher_binary,2,0,8,1,4,8,1,8,1.958431567368021,0.15534533541304663,0.4231171503576858,0.2677718149446392,0.2677718149446392,61.528545013634,True
ridge_teacher_binary,2,0,8,2,4,8,1,8,1.93712475913745,0.15300014073297039,0.41602477094647206,0.26302463021350164,0.26302463021350164,58.863923065914825,True
ridge_teacher_binary,2,0,8,3,4,8,1,8,1.950651515293867,0.15509615206052527,0.7046167236310085,0.5495205715704832,0.5495205715704832,61.329469159737144,True
ridge_teacher_binary,2,0,8,4,4,8,1,8,1.9327964446585504,0.15296980600925103,0.5778232535266327,0.42485344751738163,0.42485344751738163,58.628356883131744,True
ridge_teacher_binary,2,0,8,5,4,8,1,8,1.9374844527169055,0.15299013361307456,1.9240088795043915,1.771018745891317,1.771018745891317,59.02796597342159,True
ridge_teacher_binary,2,0,8,6,4,8,1,8,1.941881987350249,0.15297602584520195,0.5810004899665603,0.4280244641213583,0.4280244641213583,58.772360574262976,True
ridge_teacher_binary,2,0,8,7,4,8,1,8,1.9369778016717725,0.1530410922261437,0.42073702152316156,0.26769592929701785,0.26769592929701785,59.05177274026587,True
ridge_teacher_binary,2,0,16,0,4,16,1,16,1.9449350624931308,0.15314538580591056,0.4132828760143604,0.2601374902084499,0.2601374902084499,42.19328474095067,True
ridge_teacher_binary,2,0,16,1,4,16,1,16,1.9432020394738014,0.15289870115067317,1.9400428928866382,1.787144191735965,1.787144191735965,42.15112379252005,True
ridge_teacher_binary,2,0,16,2,4,16,1,16,1.9592081494298312,0.15599464847265737,0.7287746342811805,0.5727799858085232,0.5727799858085232,41.08010822883537,True
ridge_teacher_binary,2,0,16,3,4,16,1,16,1.9434516463963771,0.15283686433130886,0.5642685634641642,0.4114316991328554,0.4114316991328554,41.74274832685937,True
ridge_teacher_binary,2,0,16,4,4,16,1,16,1.9506530341544863,0.15363503396439904,1.8295144258141547,1.6758793918497557,1.6758793918497557,42.70175915105753,True
ridge_teacher_binary,2,0,16,5,4,16,1,16,1.94153663060033,0.1528323770229842,2.0017667162696244,1.8489343392466402,1.8489343392466402,41.735012166165625,True
ridge_teacher_binary,2,0,16,6,4,16,1,16,1.9497466014758815,0.1533218362013412,1.8744791048148302,1.721157268613489,1.721157268613489,42.357916729366046,True
ridge_teacher_binary,2,0,16,7,4,16,1,16,1.9509818526564102,0.15367644142616518,1.8092580467846846,1.6555816053585195,1.6555816053585195,42.67559603517623,True
ridge_teacher_binary,2,0,32,0,4,32,19,14,0.03668076396970525,0.15283321266234684,0.15293506116583516,0.00010184850348832208,0.00010184850348832208,29.748394706668897,True
ridge_teacher_binary,2,0,32,1,4,28,28,0,0.0,0.15395792878713355,0.15395792878713355,0.0,0.0,30.1245141329691,True
ridge_teacher_binary,2,0,32,2,4,32,14,19,0.03574193480447198,0.15313689148349618,0.15320920522687562,7.231374337943186e-05,7.231374337943186e-05,30.00054237682232,True
ridge_teacher_binary,2,0,32,3,4,32,16,17,0.04498666665959227,0.15289384421538638,0.15299511333508597,0.00010126911969959851,0.00010126911969959851,29.939787726760585,True
ridge_teacher_binary,2,0,32,4,4,32,20,13,0.18395434423491677,0.1536660121727879,0.1547794013749194,0.0011133892021314984,0.0011133892021314984,30.01313631908917,True
ridge_teacher_binary,2,0,32,5,4,32,18,15,0.3260793882418466,0.1543669779942453,0.1544676384710823,0.00010066047683698898,0.00010066047683698898,29.689515722235395,True
ridge_teacher_binary,2,0,32,6,4,31,18,14,0.3075105942082373,0.1538915441578419,0.15471607150847733,0.0008245273506354289,0.0008245273506354289,29.95827601547039,True
ridge_teacher_binary,2,0,32,7,4,32,21,12,0.006641999650304268,0.1554481772449961,0.15544545955198683,-2.717693009274269e-06,0.0,28.87903719823718,True
ridge_teacher_binary,2,0,64,0,4,62,41,22,0.09316455637085654,0.1545040387634431,0.15490076243501413,0.0003967236715710365,0.0003967236715710365,21.178702343921977,True
ridge_teacher_binary,2,0,64,1,4,64,37,28,0.04590182026098876,0.15357227806353774,0.15373663916231026,0.0001643610987725197,0.0001643610987725197,21.22200834593841,True
ridge_teacher_binary,2,0,64,2,4,60,60,0,0.0,0.1538115330645305,0.1538115330645305,0.0,0.0,21.384706327732445,True
ridge_teacher_binary,2,0,64,3,4,46,46,0,0.0,0.1538305063659312,0.1538305063659312,0.0,0.0,21.32036215916328,True
ridge_teacher_binary,2,0,64,4,4,62,39,24,0.1796612285883545,0.1538968670564775,0.15438395331566052,0.0004870862591830061,0.0004870862591830061,21.40767821571374,True
ridge_teacher_binary,2,0,64,5,4,64,37,28,0.04054505382195268,0.15319645431771242,0.15318740129943545,-9.053018276972136e-06,0.0,21.022758578154527,True
ridge_teacher_binary,2,0,64,6,4,61,37,25,0.051201074986809404,0.1535550970062383,0.15358403057746306,2.8933571224770693e-05,2.8933571224770693e-05,21.28397646060278,True
ridge_teacher_binary,2,0,64,7,4,60,60,0,0.0,0.1538497939933832,0.1538497939933832,0.0,0.0,21.351494390158017,True
ridge_teacher_binary,2,0,128,0,4,99,99,0,0.0,0.15386249958593076,0.15386249958593076,0.0,0.0,15.062823298165315,True
ridge_teacher_binary,2,0,128,1,4,111,111,0,0.0,0.1541736119366939,0.1541736119366939,0.0,0.0,14.83285637622769,True
ridge_teacher_binary,2,0,128,2,4,103,103,0,0.0,0.15367889950011682,0.15367889950011682,0.0,0.0,15.044082549436107,True
ridge_teacher_binary,2,0,128,3,4,89,89,0,0.0,0.15377290384277514,0.15377290384277514,0.0,0.0,15.07888730746978,True
ridge_teacher_binary,2,0,128,4,4,109,109,0,0.0,0.1537197008970485,0.1537197008970485,0.0,0.0,14.96300923697094,True
ridge_teacher_binary,2,0,128,5,4,97,97,0,0.0,0.15382859893396444,0.15382859893396444,0.0,0.0,15.109545510650506,True
ridge_teacher_binary,2,0,128,6,4,88,88,0,0.0,0.15375063493742874,0.15375063493742874,0.0,0.0,15.032692149826689,True
ridge_teacher_binary,2,0,128,7,4,100,100,0,0.0,0.15378529076599112,0.15378529076599112,0.0,0.0,15.106991464606027,True
