dataset,input_dim,replicate,width,model_index,seed,objective,data_loss,l1_penalty,theta_l1,active_support,max_first_layer_norm,epochs_run,stop_reason,zero_objective
ridge_teacher_binary,4,1,16,0,24272447,0.1269023403813879,0.051840262143854336,0.07506207823753357,37.531039118766785,16,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,1,16,1,24272448,0.12609503931089885,0.051697106066193654,0.0743979332447052,37.1989666223526,16,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,1,16,2,24272449,0.12664330093865517,0.05192595880036477,0.07471734213829041,37.3586710691452,16,1.0,1722,patience,0.6931471805599453
ridge_teacher_binary,4,1,16,3,24272450,0.12809739224648922,0.054716984197859454,0.07338040804862976,36.69020402431488,16,1.0,1110,patience,0.6931471805599453
ridge_teacher_binary,4,1,16,4,24272451,0.1265006929375978,0.055161802861914196,0.0713388900756836,35.6694450378418,16,1.0,1207,patience,0.6931471805599453
ridge_teacher_binary,4,1,16,5,24272452,0.12781378181790132,0.05283780535076874,0.07497597646713257,37.487988233566284,16,1.0,1447,patience,0.6931471805599453
ridge_teacher_binary,4,1,16,6,24272453,0.12739386476289044,0.0513474863887907,0.07604637837409974,38.023189187049866,16,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,1,16,7,24272454,0.12524694245432882,0.05115798347567587,0.07408895897865296,37.04447948932648,16,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,1,32,0,24274063,0.12646609039054024,0.05088454062686074,0.0755815497636795,37.79077488183975,32,1.0000000000000002,1669,patience,0.6931471805599453
ridge_teacher_binary,4,1,32,1,24274064,0.1266798646411747,0.05170620989416541,0.07497365474700927,37.48682737350464,32,1.0,1045,patience,0.6931471805599453
ridge_teacher_binary,4,1,32,2,24274065,0.12625816332984155,0.05394062912154383,0.07231753420829773,36.158767104148865,32,1.0000000000000002,696,patience,0.6931471805599453
ridge_teacher_binary,4,1,32,3,24274066,0.1254621153257559,0.05067941550237639,0.07478269982337951,37.39134991168976,31,1.0,884,patience,0.6931471805599453
ridge_teacher_binary,4,1,32,4,24274067,0.125996134969784,0.05092690137345909,0.07506923359632492,37.53461679816246,32,1.0,1772,patience,0.6931471805599453
ridge_teacher_binary,4,1,32,5,24274068,0.12648233917027682,0.051325209644138524,0.0751571295261383,37.57856476306915,32,1.0,1298,patience,0.6931471805599453
ridge_teacher_binary,4,1,32,6,24274069,0.1261742765605646,0.05163430723549899,0.07453996932506561,37.269984662532806,32,1.0,1011,patience,0.6931471805599453
ridge_teacher_binary,4,1,32,7,24274070,0.12713763737347133,0.05448444199230678,0.07265319538116455,36.326597690582275,32,1.0000000000000002,854,patience,0.6931471805599453
ridge_teacher_binary,4,1,64,0,24277295,0.1254831691296239,0.05276713853193712,0.07271603059768678,36.358015298843384,63,1.0,498,patience,0.6931471805599453
ridge_teacher_binary,4,1,64,1,24277296,0.12528696950998147,0.05221662456456563,0.07307034494541585,36.53517247270793,60,1.0,577,patience,0.6931471805599453
ridge_teacher_binary,4,1,64,2,24277297,0.12507856014226512,0.049839231459842474,0.07523932868242264,37.61966434121132,61,1.0000000000000002,820,patience,0.6931471805599453
ridge_teacher_binary,4,1,64,3,24277298,0.1261547277219055,0.0521827164537666,0.07397201126813889,36.98600563406944,62,1.0,474,patience,0.6931471805599453
ridge_teacher_binary,4,1,64,4,24277299,0.12582136774930247,0.051789821454613284,0.07403154629468918,37.01577314734459,64,1.0000000000000002,462,patience,0.6931471805599453
ridge_teacher_binary,4,1,64,5,24277300,0.1254369666157849,0.052025706606972956,0.07341126000881196,36.705630004405975,64,1.0,442,patience,0.6931471805599453
ridge_teacher_binary,4,1,64,6,24277301,0.12534129747519837,0.050407117066482175,0.0749341804087162,37.4670902043581,64,1.0000000000000002,789,patience,0.6931471805599453
ridge_teacher_binary,4,1,64,7,24277302,0.12587612751055502,0.05194500259984277,0.07393112491071224,36.96556245535612,62,1.0,565,patience,0.6931471805599453
ridge_teacher_binary,4,1,128,0,24283759,0.12465618422806053,0.04994676183901517,0.07470942238904536,37.35471119452268,117,1.0000000000000002,582,patience,0.6931471805599453
ridge_teacher_binary,4,1,128,1,24283760,0.1251615441076808,0.05021879131424952,0.07494275279343128,37.47137639671564,116,1.0,757,patience,0.6931471805599453
ridge_teacher_binary,4,1,128,2,24283761,0.12511718024693808,0.05008948553547643,0.07502769471146166,37.51384735573083,113,1.0,804,patience,0.6931471805599453
ridge_teacher_binary,4,1,128,3,24283762,0.12488214980809478,0.050083569368333504,0.07479858043976129,37.39929021988064,119,1.0000000000000002,545,patience,0.6931471805599453
ridge_teacher_binary,4,1,128,4,24283763,0.1249248371008299,0.04988441231432181,0.07504042478650809,37.52021239325404,118,1.0000000000000002,588,patience,0.6931471805599453
ridge_teacher_binary,4,1,128,5,24283764,0.12453848857412644,0.049902691263505904,0.07463579731062055,37.31789865531027,116,1.0000000000000002,725,patience,0.6931471805599453
ridge_teacher_binary,4,1,128,6,24283765,0.1251758925184952,0.049872763787989494,0.07530312873050571,37.65156436525285,119,1.0,606,patience,0.6931471805599453
ridge_teacher_binary,4,1,128,7,24283766,0.12531419537654515,0.05036227202667291,0.07495192334987223,37.475961674936116,109,1.0000000000000002,1030,patience,0.6931471805599453
ridge_teacher_binary,4,2,8,0,24281646,0.129791197218774,0.06131977883803669,0.06847141838073731,34.23570919036865,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,2,8,1,24281647,0.12929204730345817,0.0570938961918554,0.07219815111160278,36.09907555580139,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,2,8,2,24281648,0.1288346127919739,0.056439075415570084,0.0723955373764038,36.197768688201904,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,2,8,3,24281649,0.13004104018629722,0.05966204190672569,0.07037899827957153,35.18949913978577,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,2,8,4,24281650,0.13112586426260991,0.06146502184393925,0.06966084241867065,34.83042120933533,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,2,8,5,24281651,0.13011449188057989,0.05753265041176886,0.07258184146881104,36.29092073440552,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,2,8,6,24281652,0.1287917798333793,0.0584505213075309,0.0703412585258484,35.170629262924194,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,2,8,7,24281653,0.12972020399712264,0.0568672386422032,0.07285296535491943,36.42648267745972,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,2,16,0,24282454,0.1265887588154617,0.051298097480470234,0.07529066133499146,37.64533066749573,16,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,2,16,1,24282455,0.12828604055735762,0.05285797335002119,0.07542806720733643,37.71403360366821,16,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,2,16,2,24282456,0.12781357009521013,0.058179953170924247,0.0696336169242859,34.816808462142944,16,1.0,1542,patience,0.6931471805599453
ridge_teacher_binary,4,2,16,3,24282457,0.1273908845017047,0.05674805460668516,0.07064282989501953,35.321414947509766,16,1.0,1405,patience,0.6931471805599453
ridge_teacher_binary,4,2,16,4,24282458,0.12734399950179914,0.05659145390663006,0.07075254559516907,35.376272797584534,16,1.0,964,patience,0.6931471805599453
ridge_teacher_binary,4,2,16,5,24282459,0.1286576521145678,0.05677806541794305,0.07187958669662475,35.93979334831238,16,1.0,1034,patience,0.6931471805599453
ridge_teacher_binary,4,2,16,6,24282460,0.127963405066271,0.055106477432985475,0.07285692763328552,36.42846381664276,16,1.0,1261,patience,0.6931471805599453
ridge_teacher_binary,4,2,16,7,24282461,0.1270732352853501,0.052305041325160284,0.07476819396018983,37.38409698009491,16,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,2,32,0,24284070,0.12719125374641016,0.05699060007419182,0.07020065367221832,35.10032683610916,32,1.0,613,patience,0.6931471805599453
ridge_teacher_binary,4,2,32,1,24284071,0.12550124405090882,0.0503467460102327,0.07515449804067612,37.57724902033806,28,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,2,32,2,24284072,0.12613728169138583,0.05547555617029818,0.07066172552108765,35.33086276054382,32,1.0,628,patience,0.6931471805599453
ridge_teacher_binary,4,2,32,3,24284073,0.12598159315401725,0.05405337490851095,0.07192821824550628,35.96410912275314,32,1.0,758,patience,0.6931471805599453
ridge_teacher_binary,4,2,32,4,24284074,0.12621075073694962,0.05108268419718522,0.07512806653976441,37.5640332698822,32,1.0,1088,patience,0.6931471805599453
ridge_teacher_binary,4,2,32,5,24284075,0.1259619793195429,0.050968788077324856,0.07499319124221802,37.49659562110901,32,1.0,1633,patience,0.6931471805599453
ridge_teacher_binary,4,2,32,6,24284076,0.12607751763742656,0.05070174077283829,0.07537577686458827,37.68788843229413,31,1.0,1780,patience,0.6931471805599453
ridge_teacher_binary,4,2,32,7,24284077,0.1273007510697582,0.05459013054725909,0.07271062052249909,36.35531026124954,32,1.0,722,patience,0.6931471805599453
ridge_teacher_binary,4,2,64,0,24287302,0.12514694146976676,0.05161741672620978,0.07352952474355698,36.76476237177849,64,1.0,486,patience,0.6931471805599453
ridge_teacher_binary,4,2,64,1,24287303,0.12554831063429667,0.050960921839427485,0.07458738879486919,37.29369439743459,60,1.0,1388,patience,0.6931471805599453
ridge_teacher_binary,4,2,64,2,24287304,0.12538725125173383,0.05116667222360424,0.07422057902812958,37.11028951406479,64,1.0,478,patience,0.6931471805599453
ridge_teacher_binary,4,2,64,3,24287305,0.12538042913618672,0.05265538834276782,0.07272504079341889,36.36252039670944,63,1.0,461,patience,0.6931471805599453
ridge_teacher_binary,4,2,64,4,24287306,0.1251556181653717,0.05062979999625473,0.07452581816911698,37.26290908455849,63,1.0000000000000002,543,patience,0.6931471805599453
ridge_teacher_binary,4,2,64,5,24287307,0.12608601639614314,0.05092849830732555,0.0751575180888176,37.5787590444088,63,1.0,759,patience,0.6931471805599453
ridge_teacher_binary,4,2,64,6,24287308,0.1259169939796084,0.05201662242809472,0.07390037155151367,36.950185775756836,62,1.0000000000000002,452,patience,0.6931471805599453
ridge_teacher_binary,4,2,64,7,24287309,0.12580123345803745,0.05082823736097939,0.07497299609705806,37.48649804852903,62,1.0,574,patience,0.6931471805599453
ridge_teacher_binary,4,2,128,0,24293766,0.12549531101004827,0.05025784322002578,0.0752374677900225,37.618733895011246,121,1.0,704,patience,0.6931471805599453
ridge_teacher_binary,4,2,128,1,24293767,0.12529520576592332,0.05024373316351122,0.0750514726024121,37.52573630120605,118,1.0000000000000002,687,patience,0.6931471805599453
ridge_teacher_binary,4,2,128,2,24293768,0.1252053013553413,0.05033111146814547,0.07487418988719582,37.43709494359791,100,1.0,1358,patience,0.6931471805599453
ridge_teacher_binary,4,2,128,3,24293769,0.1246493775769046,0.05001635823388606,0.07463301934301854,37.316509671509266,111,1.0000000000000002,601,patience,0.6931471805599453
ridge_teacher_binary,4,2,128,4,24293770,0.12465689134817409,0.04984162736531187,0.07481526398286223,37.40763199143112,119,1.0000000000000002,625,patience,0.6931471805599453
ridge_teacher_binary,4,2,128,5,24293771,0.12526135595578713,0.050138970755674056,0.07512238520011306,37.56119260005653,119,1.0000000000000002,525,patience,0.6931471805599453
ridge_teacher_binary,4,2,128,6,24293772,0.12462130189067601,0.049734826688979855,0.07488647520169615,37.44323760084808,117,1.0,647,patience,0.6931471805599453
ridge_teacher_binary,4,2,128,7,24293773,0.12518364804135104,0.05023222589203557,0.07495142214931548,37.47571107465774,110,1.0,914,patience,0.6931471805599453
ridge_teacher_binary,4,3,8,0,24291653,0.13023536593656376,0.058458568641947074,0.0717767972946167,35.88839864730835,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,3,8,1,24291654,0.13106322484514552,0.06208050447008447,0.06898272037506104,34.49136018753052,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,3,8,2,24291655,0.1293092859934021,0.056649009580438246,0.07266027641296387,36.330138206481934,8,0.9999999986033457,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,3,8,3,24291656,0.12807395696943177,0.05637744999235047,0.0716965069770813,35.84825348854065,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,3,8,4,24291657,0.13067923379956412,0.05876475549756216,0.07191447830200196,35.95723915100098,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,3,8,5,24291658,0.1314493041044431,0.06329978370725682,0.06814952039718628,34.07476019859314,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,3,8,6,24291659,0.13113627122940671,0.06286172317566525,0.06827454805374146,34.13727402687073,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,3,8,7,24291660,0.13021235085765023,0.05657281066218515,0.07363954019546509,36.819770097732544,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,3,16,0,24292461,0.12946450829958409,0.06037879682039706,0.06908571147918702,34.542855739593506,16,1.0,1182,patience,0.6931471805599453
ridge_teacher_binary,4,3,16,1,24292462,0.12764497945085182,0.05787624070420875,0.06976873874664306,34.88436937332153,16,1.0000000000000002,1212,patience,0.6931471805599453
ridge_teacher_binary,4,3,16,2,24292463,0.12909240536368288,0.053694266363743914,0.07539813899993897,37.69906949996948,16,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,3,16,3,24292464,0.12617132869292255,0.051521838574895805,0.07464949011802674,37.32474505901337,16,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,3,16,4,24292465,0.1287438661959623,0.053587025871560424,0.07515684032440186,37.57842016220093,16,1.0,1568,patience,0.6931471805599453
ridge_teacher_binary,4,3,16,5,24292466,0.1293459877502193,0.05846309657208818,0.07088289117813111,35.44144558906555,16,1.0,1403,patience,0.6931471805599453
ridge_teacher_binary,4,3,16,6,24292467,0.12686477291122722,0.05265033947960185,0.07421443343162537,37.10721671581268,16,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,3,16,7,24292468,0.12757399277182432,0.05268113140555234,0.07489286136627198,37.446430683135986,16,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,3,32,0,24294077,0.1253808020286925,0.05194161545566393,0.07343918657302857,36.71959328651428,32,1.0,708,patience,0.6931471805599453
ridge_teacher_binary,4,3,32,1,24294078,0.1267072116177056,0.052285426620719215,0.07442178499698639,37.210892498493195,32,1.0,887,patience,0.6931471805599453
ridge_teacher_binary,4,3,32,2,24294079,0.12590941747925558,0.05332411774895466,0.07258529973030091,36.29264986515045,32,1.0000000000000002,657,patience,0.6931471805599453
ridge_teacher_binary,4,3,32,3,24294080,0.1270604535440267,0.05514449788129935,0.07191595566272736,35.95797783136368,32,1.0,684,patience,0.6931471805599453
ridge_teacher_binary,4,3,32,4,24294081,0.12759204848663952,0.052008581599165465,0.07558346688747407,37.79173344373703,32,1.0000000000000002,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,3,32,5,24294082,0.12598048964992403,0.05476351431861758,0.07121697533130646,35.60848766565323,32,1.0000000000000002,915,patience,0.6931471805599453
ridge_teacher_binary,4,3,32,6,24294083,0.12658045471152535,0.054132667784302146,0.0724477869272232,36.2238934636116,32,1.0,592,patience,0.6931471805599453
ridge_teacher_binary,4,3,32,7,24294084,0.12608675439399789,0.05436894590896676,0.07171780848503113,35.858904242515564,31,1.0,739,patience,0.6931471805599453
ridge_teacher_binary,4,3,64,0,24297309,0.12523543268504497,0.05024923795523998,0.074986194729805,37.493097364902496,62,1.0,737,patience,0.6931471805599453
ridge_teacher_binary,4,3,64,1,24297310,0.12528672141728187,0.050301822879884474,0.07498489853739738,37.49244926869869,61,1.0,1116,patience,0.6931471805599453
ridge_teacher_binary,4,3,64,2,24297311,0.12540139780571663,0.05042156980564796,0.07497982800006867,37.48991400003433,62,1.0,848,patience,0.6931471805599453
ridge_teacher_binary,4,3,64,3,24297312,0.12485848949190481,0.052681321033204644,0.07217716845870017,36.08858422935009,62,1.0,508,patience,0.6931471805599453
ridge_teacher_binary,4,3,64,4,24297313,0.12551880640705135,0.05228874833305384,0.0732300580739975,36.61502903699875,62,1.0,498,patience,0.6931471805599453
ridge_teacher_binary,4,3,64,5,24297314,0.12525313399149446,0.050083385223284066,0.0751697487682104,37.584874384105206,61,1.0,1039,patience,0.6931471805599453
ridge_teacher_binary,4,3,64,6,24297315,0.12619083143441986,0.053104334842851875,0.07308649659156799,36.543248295784,64,1.0,427,patience,0.6931471805599453
ridge_teacher_binary,4,3,64,7,24297316,0.1254949373425795,0.05079845804067984,0.07469647930189967,37.348239650949836,58,1.0,1373,patience,0.6931471805599453
ridge_teacher_binary,4,3,128,0,24303773,0.12505783388584255,0.05033943017020224,0.07471840371564031,37.35920185782015,117,1.0000000000000002,988,patience,0.6931471805599453
ridge_teacher_binary,4,3,128,1,24303774,0.12495135583255763,0.04982380447808976,0.07512755135446787,37.563775677233934,114,1.0,645,patience,0.6931471805599453
ridge_teacher_binary,4,3,128,2,24303775,0.12535973082048013,0.050449463031563314,0.07491026778891682,37.45513389445841,102,1.0,942,patience,0.6931471805599453
ridge_teacher_binary,4,3,128,3,24303776,0.1251702734425447,0.050318966795482395,0.0748513066470623,37.42565332353115,105,1.0000000000000002,1145,patience,0.6931471805599453
ridge_teacher_binary,4,3,128,4,24303777,0.12488736796930008,0.0498190018291729,0.07506836614012719,37.53418307006359,119,1.0,650,patience,0.6931471805599453
ridge_teacher_binary,4,3,128,5,24303778,0.12482122561787937,0.04986991442447277,0.07495131119340659,37.47565559670329,117,1.0000000000000002,735,patience,0.6931471805599453
ridge_teacher_binary,4,3,128,6,24303779,0.12480659135862451,0.04994919993414742,0.0748573914244771,37.42869571223855,118,1.0000000000000002,710,patience,0.6931471805599453
ridge_teacher_binary,4,3,128,7,24303780,0.12503418327554405,0.05002875592245995,0.07500542735308409,37.502713676542044,117,1.0,744,patience,0.6931471805599453
ridge_teacher_binary,4,4,8,0,24301660,0.1259064225021738,0.0533184484306711,0.07258797407150269,36.29398703575134,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,4,8,1,24301661,0.13036844988411272,0.06065192242210712,0.06971652746200561,34.85826373100281,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,4,8,2,24301662,0.12774950237495694,0.060983321382830476,0.06676618099212647,33.38309049606323,8,1.0,1374,patience,0.6931471805599453
ridge_teacher_binary,4,4,8,3,24301663,0.12864970578972104,0.05829973258796933,0.07034997320175171,35.174986600875854,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,4,8,4,24301664,0.12862152017847844,0.059778420107525064,0.06884310007095337,34.421550035476685,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,4,8,5,24301665,0.13381863370482827,0.07011603704039955,0.0637025966644287,31.851298332214355,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,4,8,6,24301666,0.1286331024909007,0.055825088574885086,0.07280801391601563,36.40400695800781,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,4,8,7,24301667,0.12897653284923183,0.06070641985789882,0.06827011299133301,34.135056495666504,8,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,4,16,0,24302468,0.1264829311725612,0.05207167843551593,0.07441125273704528,37.205626368522644,16,1.0,1800,max_epochs,0.6931471805599453
ridge_teacher_binary,4,4,16,1,24302469,0.12735493775094026,0.05878047271454803,0.06857446503639221,34.287232518196106,16,1.0,1000,patience,0.6931471805599453
ridge_teacher_binary,4,4,16,2,24302470,0.127621971398596,0.05462039449811382,0.07300157690048217,36.50078845024109,16,1.0,1186,patience,0.6931471805599453
