dataset,input_dim,replicate,width,level_type,threshold,eligible_models,pairs,sampled_gap_max,sampled_gap_median,path_upper_max,path_upper_q90,direct_upper_max,proof_upper_max,proof_upper_q90,certificate_width_max,certified_success_rate,unresolved_segments
ridge_teacher_binary,4,1,16,moving,0.1325581412664826,8,3,0.00032468888989875544,4.330489253051573e-06,0.0013652994411711694,0.0011398989522782954,0.25575415272484014,1.090615893081284,1.0723456774513698,0.001040610551272414,0.0,251
ridge_teacher_binary,4,1,32,fixed,0.13106322484514552,8,3,8.359159210796774e-06,6.586672462588483e-06,0.00035921210501219103,0.00033885818243489243,0.09299288995640953,0.8757136074380139,0.8007257450617542,0.00035534890723321055,0.0,230
ridge_teacher_binary,4,1,32,moving,0.12963558951731669,8,3,0.00020174616575877047,4.883141279607428e-05,0.001276111597472901,0.0011387839942253175,0.14286464600174875,0.8398597789052358,0.7723282093010976,0.0010743654317141305,0.0,319
ridge_teacher_binary,4,1,64,fixed,0.13106322484514552,8,3,9.624736630742259e-06,0.0,0.00017510550034566252,0.00017364372880299684,0.14785740345459789,0.9755125486095362,0.9710257699208391,0.00018144409608342182,0.0,157
ridge_teacher_binary,4,1,64,moving,0.12765763307029077,8,3,0.0011047112201926501,0.0007406640747231186,0.004208992243021431,0.0041871354505551295,0.10494715786322256,0.10156742126401824,0.10156742126401824,0.0034683281682983125,0.0,285
ridge_teacher_binary,4,1,128,fixed,0.13106322484514552,8,3,8.34273476113534e-06,0.0,0.00025694525446726124,0.0002371584699684015,0.1278189419963097,0.004572190658817532,0.004572190658817532,0.00025756304324447976,0.0,140
ridge_teacher_binary,4,1,128,moving,0.1264866786351228,8,3,0.014080647914734262,0.01407282505826618,0.02993772081012397,0.029891332151401905,0.10868550535851673,0.0006185600737499408,0.0006185600737499408,0.015864895751857788,0.0,46
ridge_teacher_binary,4,2,8,fixed,0.13106322484514552,7,3,0.2984304405328607,0.0007322177978452971,0.33834778013621236,0.27116978436264977,0.33834778013621236,0.9255228470434991,0.9178115296555238,0.03991733960335164,0.0,146
ridge_teacher_binary,4,2,8,moving,0.13596451556248826,8,3,0.0010538264643105422,0.0001002035790022282,0.0032676753429430605,0.002839936134407306,0.23943307258850502,0.9206215563261564,0.8896771786814186,0.0022138488786325183,0.0,213
ridge_teacher_binary,4,2,16,fixed,0.13106322484514552,8,3,0.0007614833126042275,3.913418930051593e-05,0.0023470392204111568,0.0020971045770799444,0.1526794136245805,0.8937753232769872,0.8070551952182312,0.0015855559078069292,0.0,276
ridge_teacher_binary,4,2,16,moving,0.1325581412664826,8,3,0.0002010383110303271,8.60419304111737e-05,0.0013972306544849378,0.0012815277598994812,0.1557319927225371,0.48001519405006465,0.4773703744639301,0.001311188724073764,0.0,273
ridge_teacher_binary,4,2,32,fixed,0.13106322484514552,8,3,7.852791578416563e-06,3.5061650930645616e-06,0.0003163400935753957,0.00030271708741548277,0.12102537536026811,1.1043913826357112,1.0451398686860793,0.00031283392848233116,0.0,190
ridge_teacher_binary,4,2,32,moving,0.12963558951731669,8,3,0.0019733291559931587,0.0001330343706618109,0.005035142422059852,0.004273120199482933,0.1747069689510416,1.10581901796354,1.0465675040139082,0.003061813266066693,0.0,296
ridge_teacher_binary,4,2,64,fixed,0.13106322484514552,8,3,8.451067461084927e-06,7.691532719344973e-07,0.00021548974612461969,0.00021028289970673186,0.19278934557507113,0.8128268888210086,0.7472316313606551,0.00020703867866353476,0.0,209
ridge_teacher_binary,4,2,64,moving,0.12765763307029077,8,3,0.06414717569580028,0.06153072411136962,0.09554776714803212,0.09439686130334841,0.16558050446722206,0.10156742126401824,0.10156742126401824,0.03140059145223184,0.0,99
ridge_teacher_binary,4,2,128,fixed,0.13106322484514552,8,3,0.0,0.0,0.0002305033095875153,0.00021054420666933305,0.13700557701825586,0.004572190658817532,0.004572190658817532,0.00025520030153783346,0.0,109
ridge_teacher_binary,4,2,128,moving,0.1264866786351228,8,3,0.07524079842461334,0.07429583460494688,0.10970547018881138,0.10911589824109191,0.12028976657791532,0.0006185600737499408,0.0006185600737499408,0.03446467176419804,0.0,16
ridge_teacher_binary,4,3,8,fixed,0.13106322484514552,6,3,0.11118633705880429,0.09311319921085717,0.1417819330756124,0.13783384090581727,0.1417819330756124,1.016085393671171,0.9999491477645337,0.030595596016808113,0.0,79
ridge_teacher_binary,4,3,8,moving,0.13596451556248826,8,3,0.4235169335676453,0.0001508110751563263,0.46614644441140596,0.37305063556618506,0.46614644441140596,1.2090133891973753,1.169447531948666,0.042629510843760654,0.0,90
ridge_teacher_binary,4,3,16,fixed,0.13106322484514552,8,3,0.0022680787589522133,0.0011379031218793911,0.006594839413172043,0.005955860579788786,0.15861565640012412,1.01455830305909,0.9861299362314284,0.00432676065421983,0.0,276
ridge_teacher_binary,4,3,16,moving,0.1325581412664826,8,3,0.00013902766157017354,5.340360989078419e-05,0.001080926290616624,0.0010365850045387704,0.20153652697924826,1.023179280959111,0.9927277352671778,0.0009418986290464504,0.0,290
ridge_teacher_binary,4,3,32,fixed,0.13106322484514552,8,3,9.742144368246608e-06,4.889899700460942e-06,0.00037957364346824507,0.0003451347975343078,0.1288714038185554,1.036733427216918,1.0106437747869608,0.00037468374376778413,0.0,267
ridge_teacher_binary,4,3,32,moving,0.12963558951731669,8,3,0.0005424922603975701,0.0004169918852174326,0.002846347402655769,0.0027936211407158795,0.14165392727288822,0.907712800394961,0.9035226802697541,0.0023038551422581988,0.0,264
ridge_teacher_binary,4,3,64,fixed,0.13106322484514552,8,3,9.28600158325854e-06,4.59512840003673e-06,0.0002870095194120459,0.0002659489663760561,0.11471441685922831,0.4804278929000614,0.3852567524518126,0.00027772351782878735,0.0,218
ridge_teacher_binary,4,3,64,moving,0.12765763307029077,8,3,0.01584015802285421,0.00837325650773657,0.032857286604762115,0.03069112498231281,0.10765362340152324,0.10156742126401824,0.08284949349794905,0.017017128581907903,0.0,147
ridge_teacher_binary,4,3,128,fixed,0.13106322484514552,8,3,5.499302459494038e-06,0.0,0.0002809596052203711,0.0002525708690349904,0.12648478668626376,0.004572190658817532,0.004572190658817532,0.0002754603027608771,0.0,147
ridge_teacher_binary,4,3,128,moving,0.1264866786351228,8,3,0.10892987198176979,0.10152477735600926,0.1470714488556304,0.14571867056703153,0.1470714488556304,0.0006185600737499408,0.0004948480589999527,0.0387827800566268,0.0,16
ridge_teacher_binary,4,4,8,fixed,0.13106322484514552,7,3,0.009900479989721572,0.006185976045185809,0.02136884524097013,0.019559307200254096,0.17786985495244192,1.4110841192293935,1.2282540220823377,0.011468365251248558,0.0,138
ridge_teacher_binary,4,4,8,moving,0.13596451556248826,8,3,0.0001764516038439412,5.1381645427145406e-05,0.0007641671920784188,0.0007570211538606763,0.3603875677476256,1.4061828285120508,1.3589574456099074,0.0006770553555625614,0.0,151
ridge_teacher_binary,4,4,16,fixed,0.13106322484514552,8,3,0.0005470581547027675,0.0002930796107102618,0.002272090336276955,0.002198407147800474,0.16317014195278182,1.2523368767891734,1.2511613146587062,0.0021964355580126604,0.0,276
