dataset,input_dim,replicate,width,model_index,reserve_neurons,support_before,support_after,cluster_size,cluster_diameter,objective_before,objective_after,objective_increase,positive_increase,lemma_upper_increment,bound_respected
ridge_teacher_binary,4,0,8,0,4,8,1,8,1.9503000395661276,0.12924092804084833,0.5585319247821035,0.42929099674125515,0.42929099674125515,104.27778295518871,True
ridge_teacher_binary,4,0,8,1,4,8,1,8,1.8686769601964048,0.12693251420911675,0.6293750846162177,0.5024425704071009,0.5024425704071009,109.6296435538333,True
ridge_teacher_binary,4,0,8,2,4,8,1,8,1.9031578097107034,0.12892758504511476,0.9940009315438334,0.8650733464987186,0.8650733464987186,110.79176617301486,True
ridge_teacher_binary,4,0,8,3,4,8,1,8,1.943240576861061,0.13106728585227895,0.6328063934742814,0.5017391076220024,0.5017391076220024,103.85928006571524,True
ridge_teacher_binary,4,0,8,4,4,8,1,8,1.963821327531247,0.12903931399886237,0.5147957227329112,0.3857564087340488,0.3857564087340488,104.81078961657308,True
ridge_teacher_binary,4,0,8,5,4,8,1,8,1.8987342363069173,0.12890835895716626,0.9497938280494493,0.8208854690922831,0.8208854690922831,111.18644046772982,True
ridge_teacher_binary,4,0,8,6,4,8,1,8,1.951546014402594,0.12898905650538026,0.5373379837902121,0.40834892728483185,0.40834892728483185,103.88291939443118,True
ridge_teacher_binary,4,0,8,7,4,8,1,8,1.9508596406663343,0.1291529703534679,0.5952658636681969,0.466112893314729,0.466112893314729,103.12233269195379,True
ridge_teacher_binary,4,0,16,0,4,16,1,16,1.9214308720666073,0.1259572422966195,0.5975891729509336,0.4716319306543141,0.4716319306543141,95.44603460390256,True
ridge_teacher_binary,4,0,16,1,4,16,1,16,1.9613031539600316,0.12924716591119162,0.5878877031245313,0.4586405372133397,0.4586405372133397,91.24879788788792,True
ridge_teacher_binary,4,0,16,2,4,16,1,16,1.9499509941480462,0.12800771586299406,0.6198742694185646,0.4918665535555705,0.4918665535555705,96.87935612277587,True
ridge_teacher_binary,4,0,16,3,4,16,1,16,1.940033150750386,0.1289754278038096,0.8982232955281869,0.7692478677243773,0.7692478677243773,90.11782141922278,True
ridge_teacher_binary,4,0,16,4,4,16,1,16,1.919270589312104,0.1274932166985718,1.1412943178070025,1.0138011011084307,1.0138011011084307,91.59426241985298,True
ridge_teacher_binary,4,0,16,5,4,16,1,16,1.9391779577705879,0.1283172187757588,0.5913787590758194,0.4630615403000606,0.4630615403000606,96.22801119852141,True
ridge_teacher_binary,4,0,16,6,4,16,1,16,1.957615834005899,0.12874266524841987,0.5467983284722444,0.41805566322382454,0.41805566322382454,92.2096567929686,True
ridge_teacher_binary,4,0,16,7,4,16,1,16,1.9623627985649434,0.12973861332181794,0.502751930116878,0.3730133167950601,0.3730133167950601,86.69724680731547,True
ridge_teacher_binary,4,0,32,0,4,32,1,32,1.944583099129007,0.12654639970467885,0.6122389159813947,0.48569251627671584,0.48569251627671584,77.08070236272066,True
ridge_teacher_binary,4,0,32,1,4,31,1,31,1.9549391252867339,0.12676676858558666,0.6528432890152414,0.5260765204296547,0.5260765204296547,76.89958241338418,True
ridge_teacher_binary,4,0,32,2,4,32,1,32,1.9538570883729474,0.12660225169076852,1.0635150667878033,0.9369128150970347,0.9369128150970347,78.67002075263436,True
ridge_teacher_binary,4,0,32,3,4,32,1,32,1.9469357668766363,0.12706973068161093,1.0887000982661053,0.9616303675844944,0.9616303675844944,77.95552296885313,True
ridge_teacher_binary,4,0,32,4,4,32,1,32,1.9466716473027856,0.12743711113885417,0.6649176862360295,0.5374805750971754,0.5374805750971754,81.38343122969061,True
ridge_teacher_binary,4,0,32,5,4,32,1,32,1.9475270588683677,0.12734535509804246,0.9828463080104428,0.8555009529124004,0.8555009529124004,81.67552615370776,True
ridge_teacher_binary,4,0,32,6,4,32,1,32,1.9414074597375628,0.1264754091420973,0.6226683969659929,0.49619298782389554,0.49619298782389554,81.08219858746773,True
ridge_teacher_binary,4,0,32,7,4,31,1,31,1.9289433262988376,0.1260294126740359,0.6262682816746532,0.5002388690006173,0.5002388690006173,76.5262210691611,True
ridge_teacher_binary,4,0,64,0,4,63,1,63,1.9415412101343232,0.12490564320737732,0.6072902634451929,0.4823846202378156,0.4823846202378156,67.15327351041145,True
ridge_teacher_binary,4,0,64,1,4,62,40,23,0.13782532888793073,0.1255247596397264,0.12716966535838853,0.0016449057186621319,0.0016449057186621319,67.23075985071755,True
ridge_teacher_binary,4,0,64,2,4,61,39,23,0.12646854807082503,0.1252604825119869,0.12728585366540537,0.0020253711534184704,0.0020253711534184704,67.85079360632179,True
ridge_teacher_binary,4,0,64,3,4,64,1,64,1.915025887616733,0.12529109528271418,0.5964105804121331,0.4711194851294189,0.4711194851294189,65.99165157940593,True
ridge_teacher_binary,4,0,64,4,4,62,45,18,0.12199051556185307,0.1255891050697714,0.12823408810020126,0.0026449830304298705,0.0026449830304298705,66.36411221581895,True
ridge_teacher_binary,4,0,64,5,4,64,1,64,1.935675695068766,0.1256578114206601,0.5774722768804128,0.4518144654597527,0.4518144654597527,67.17679228938408,True
ridge_teacher_binary,4,0,64,6,4,64,1,64,1.940383249613948,0.12555393983106786,0.6343266548448251,0.5087727150137572,0.5087727150137572,68.04462552569618,True
ridge_teacher_binary,4,0,64,7,4,63,1,63,1.906310057806384,0.12549893272239127,0.61838194348669,0.4928830107642987,0.4928830107642987,68.06460317733287,True
ridge_teacher_binary,4,0,128,0,4,120,120,0,0.0,0.12477488002940595,0.12477488002940595,0.0,0.0,57.074277613444615,True
ridge_teacher_binary,4,0,128,1,4,119,119,0,0.0,0.12469907112592601,0.12469907112592601,0.0,0.0,57.14385124909109,True
ridge_teacher_binary,4,0,128,2,4,115,115,0,0.0,0.12502948559077193,0.12502948559077193,0.0,0.0,57.05390722008266,True
ridge_teacher_binary,4,0,128,3,4,120,120,0,0.0,0.1251704433076549,0.1251704433076549,0.0,0.0,57.07075733756324,True
ridge_teacher_binary,4,0,128,4,4,118,118,0,0.0,0.12517432114880833,0.12517432114880833,0.0,0.0,57.267714850963735,True
ridge_teacher_binary,4,0,128,5,4,114,114,0,0.0,0.12514494867731493,0.12514494867731493,0.0,0.0,57.27614224709417,True
ridge_teacher_binary,4,0,128,6,4,113,113,0,0.0,0.12509079415268948,0.12509079415268948,0.0,0.0,57.25569004365592,True
ridge_teacher_binary,4,0,128,7,4,103,103,0,0.0,0.12551332544423469,0.12551332544423469,0.0,0.0,57.27605204430867,True
ridge_teacher_binary,4,1,8,0,4,8,1,8,1.889965995495094,0.12741489495877115,0.545283672693456,0.4178687777346849,0.4178687777346849,110.61588560734018,True
ridge_teacher_binary,4,1,8,1,4,8,1,8,1.8832168832210363,0.1272088772616769,1.0637740175807406,0.9365651403190638,0.9365651403190638,109.82370821852027,True
ridge_teacher_binary,4,1,8,2,4,8,1,8,1.9597211258148288,0.13404633631560914,0.4701411377119909,0.33609480139638176,0.33609480139638176,97.44978262257791,True
ridge_teacher_binary,4,1,8,3,4,8,1,8,1.8500023415967966,0.13015152090120996,0.8803827866563312,0.7502312657551212,0.7502312657551212,106.76100075010889,True
ridge_teacher_binary,4,1,8,4,4,8,1,8,1.9495812108781518,0.12942054199346137,0.5422297855041761,0.41280924351071474,0.41280924351071474,103.24091441913555,True
ridge_teacher_binary,4,1,8,5,4,8,1,8,0.8761087018787893,0.38324948453083174,0.45569107631377864,0.0724415917829469,0.0724415917829469,71.07489643250939,True
ridge_teacher_binary,4,1,8,6,4,8,1,8,1.8667121704576495,0.12809020502720375,1.009221688631473,0.8811314836042694,0.8811314836042694,108.52988627951478,True
ridge_teacher_binary,4,1,8,7,4,8,1,8,1.9067687725511289,0.12748253347567817,0.5546246752126178,0.42714214173693965,0.42714214173693965,110.41941435212742,True
ridge_teacher_binary,4,1,16,0,4,16,1,16,1.8796137248675737,0.1269023403813879,1.014572466015451,0.887670125634063,0.887670125634063,96.35901412418356,True
ridge_teacher_binary,4,1,16,1,4,16,1,16,1.9366989557861245,0.12609503931089885,0.6130858175283617,0.48699077821746284,0.48699077821746284,95.50643505566991,True
ridge_teacher_binary,4,1,16,2,4,16,1,16,1.935214061009805,0.12664330093865517,0.976510177714647,0.8498668767759918,0.8498668767759918,95.91646801520201,True
ridge_teacher_binary,4,1,16,3,4,16,1,16,1.941743230801185,0.12809739224648922,0.9897315234998092,0.86163413125332,0.86163413125332,94.2002132317807,True
ridge_teacher_binary,4,1,16,4,4,16,1,16,1.9372881815340817,0.1265006929375978,1.2231740343477666,1.0966733414101688,1.0966733414101688,91.57946699334884,True
ridge_teacher_binary,4,1,16,5,4,16,1,16,1.9588868661177696,0.12781378181790132,0.6223710325378267,0.49455725071992535,0.49455725071992535,96.24848318892312,True
ridge_teacher_binary,4,1,16,6,4,16,1,16,1.914930988028089,0.12739386476289044,0.6311966966825585,0.5038028319196681,0.5038028319196681,97.62258413168686,True
ridge_teacher_binary,4,1,16,7,4,16,1,16,1.9155934186562196,0.12524694245432882,1.1318229561981954,1.0065760137438666,1.0065760137438666,95.10979728110254,True
ridge_teacher_binary,4,1,32,0,4,32,1,32,1.9424147385015094,0.12646609039054024,0.9694953684225525,0.8430292780320122,0.8430292780320122,81.58870824379981,True
ridge_teacher_binary,4,1,32,1,4,32,1,32,1.9430356032035152,0.1266798646411747,0.6075636783635967,0.480883813722422,0.480883813722422,80.93249823867232,True
ridge_teacher_binary,4,1,32,2,4,32,1,32,1.94161248801444,0.12625816332984155,0.5721025983503341,0.44584443502049254,0.44584443502049254,78.06527145686003,True
ridge_teacher_binary,4,1,32,3,4,31,1,31,1.8650625765030897,0.1254621153257559,0.5913095762709419,0.46584746094518603,0.46584746094518603,80.7263663771207,True
ridge_teacher_binary,4,1,32,4,4,32,1,32,1.9456373683339894,0.125996134969784,0.5944553162895755,0.4684591813197915,0.4684591813197915,81.03567361514285,True
ridge_teacher_binary,4,1,32,5,4,32,1,32,1.947165798639761,0.12648233917027682,1.0067768322831594,0.8802944931128825,0.8802944931128825,81.13055544008272,True
ridge_teacher_binary,4,1,32,6,4,32,1,32,1.9507082889349434,0.1261742765605646,0.6157664248940453,0.48959214833348075,0.48959214833348075,80.46434386143099,True
ridge_teacher_binary,4,1,32,7,4,32,1,32,1.937708665987159,0.12713763737347133,0.6318375204018613,0.50469988302839,0.50469988302839,78.42761069953805,True
ridge_teacher_binary,4,1,64,0,4,63,1,63,1.9500917924397039,0.1254831691296239,1.1065757734546817,0.9810926043250578,0.9810926043250578,66.00653411532551,True
ridge_teacher_binary,4,1,64,1,4,60,60,0,0.0,0.12528696950998147,0.12528696950998147,0.0,0.0,66.32815593500818,True
ridge_teacher_binary,4,1,64,2,4,61,42,20,0.09039520791313357,0.12507856014226512,0.12559432610639837,0.0005157659641332468,0.0005157659641332468,68.2970078904239,True
ridge_teacher_binary,4,1,64,3,4,62,39,24,0.12887770793416714,0.1261547277219055,0.1272130104067856,0.0010582826848800908,0.0010582826848800908,67.14662565072656,True
ridge_teacher_binary,4,1,64,4,4,64,1,64,1.950122060914,0.12582136774930247,1.0841418800111962,0.9583205122618936,0.9583205122618936,67.2006673899242,True
ridge_teacher_binary,4,1,64,5,4,64,1,64,1.9445068688638163,0.1254369666157849,0.5887078450338383,0.4632708784180534,0.4632708784180534,66.63761482017453,True
ridge_teacher_binary,4,1,64,6,4,64,1,64,1.9405676417080362,0.12534129747519837,0.6147868268505454,0.489445529375347,0.489445529375347,68.02001559899817,True
ridge_teacher_binary,4,1,64,7,4,62,44,19,0.10128822901821576,0.12587612751055502,0.12720673065839358,0.0013306031478385605,0.0013306031478385605,67.10951187094305,True
ridge_teacher_binary,4,1,128,0,4,117,117,0,0.0,0.12465618422806053,0.12465618422806053,0.0,0.0,57.02622790446771,True
ridge_teacher_binary,4,1,128,1,4,116,116,0,0.0,0.1251615441076808,0.1251615441076808,0.0,0.0,57.20433064428362,True
ridge_teacher_binary,4,1,128,2,4,113,113,0,0.0,0.12511718024693808,0.12511718024693808,0.0,0.0,57.26916740812606,True
ridge_teacher_binary,4,1,128,3,4,119,119,0,0.0,0.12488214980809478,0.12488214980809478,0.0,0.0,57.09428287206159,True
ridge_teacher_binary,4,1,128,4,4,118,118,0,0.0,0.1249248371008299,0.1249248371008299,0.0,0.0,57.27888436400155,True
ridge_teacher_binary,4,1,128,5,4,116,116,0,0.0,0.12453848857412644,0.12453848857412644,0.0,0.0,56.9700293639426,True
ridge_teacher_binary,4,1,128,6,4,119,119,0,0.0,0.1251758925184952,0.1251758925184952,0.0,0.0,57.479408133330104,True
ridge_teacher_binary,4,1,128,7,4,109,109,0,0.0,0.12531419537654515,0.12531419537654515,0.0,0.0,57.211330594556145,True
ridge_teacher_binary,4,2,8,0,4,8,1,8,1.948073375463714,0.129791197218774,0.5445452558163018,0.4147540585975278,0.4147540585975278,104.52943108537875,True
ridge_teacher_binary,4,2,8,1,4,8,1,8,1.9495117669670583,0.12929204730345817,0.6260445294476182,0.49675248214416007,0.49675248214416007,110.21871372880972,True
ridge_teacher_binary,4,2,8,2,4,8,1,8,1.9164249267347022,0.1288346127919739,1.018029484948768,0.8891948721567942,0.8891948721567942,110.52004637901115,True
ridge_teacher_binary,4,2,8,3,4,8,1,8,1.851140923209178,0.13004104018629722,0.9018641836649555,0.7718231434786582,0.7718231434786582,107.4415694095228,True
ridge_teacher_binary,4,2,8,4,4,8,1,8,1.9609611299467684,0.13112586426260991,0.507293548914654,0.37616768465204403,0.37616768465204403,106.34522256370198,True
ridge_teacher_binary,4,2,8,5,4,8,1,8,1.946173676236319,0.13011449188057989,0.5476709859647082,0.4175564940841283,0.4175564940841283,110.80446082884653,True
ridge_teacher_binary,4,2,8,6,4,8,1,8,1.8470455246427164,0.1287917798333793,0.6097580617673354,0.4809662819339561,0.4809662819339561,107.38395537027439,True
ridge_teacher_binary,4,2,8,7,4,8,1,8,1.9469606444045382,0.12972020399712264,1.0565860718886446,0.926865867891522,0.926865867891522,111.21836236964681,True
ridge_teacher_binary,4,2,16,0,4,16,1,16,1.946353061318591,0.1265887588154617,0.5686270173359045,0.44203825852044276,0.44203825852044276,96.65245180181877,True
ridge_teacher_binary,4,2,16,1,4,16,1,16,1.9551620563560042,0.12828604055735762,0.5912379078283527,0.46295186727099513,0.46295186727099513,96.8288430596272,True
ridge_teacher_binary,4,2,16,2,4,16,1,16,1.9406143952045773,0.12781357009521013,0.5443352739643087,0.4165217038690986,0.4165217038690986,89.39036640435185,True
ridge_teacher_binary,4,2,16,3,4,16,1,16,1.9436723352907868,0.1273908845017047,0.5477293277983304,0.42033844329662573,0.42033844329662573,90.68591762255149,True
ridge_teacher_binary,4,2,16,4,4,16,1,16,1.9458940148970547,0.12734399950179914,0.5993492373858745,0.4720052378840754,0.4720052378840754,90.82676233333737,True
ridge_teacher_binary,4,2,16,5,4,16,1,16,1.951674068939735,0.1286576521145678,1.0248385481221327,0.8961808960075649,0.8961808960075649,92.27357238661139,True
ridge_teacher_binary,4,2,16,6,4,16,1,16,1.9489779567064247,0.127963405066271,0.547376090161737,0.41941268509546603,0.41941268509546603,93.52820870006144,True
ridge_teacher_binary,4,2,16,7,4,16,1,16,1.9437721845146534,0.1270732352853501,0.6125733353165472,0.48550010003119715,0.48550010003119715,95.98174773486473,True
ridge_teacher_binary,4,2,32,0,4,32,1,32,1.9525127963988902,0.12719125374641016,1.2354546074808568,1.1082633537344466,1.1082633537344466,75.78014302293424,True
ridge_teacher_binary,4,2,32,1,4,28,28,0,0.0,0.12550124405090882,0.12550124405090882,0.0,0.0,81.12771480635273,True
ridge_teacher_binary,4,2,32,2,4,32,1,32,1.9361130243119034,0.12613728169138583,0.562432621093662,0.43629533940227616,0.43629533940227616,76.27786047745124,True
ridge_teacher_binary,4,2,32,3,4,32,1,32,1.9407931232002809,0.12598159315401725,0.5648871615503889,0.4389055683963716,0.4389055683963716,77.64501298634492,True
ridge_teacher_binary,4,2,32,4,4,32,1,32,1.9434928543301802,0.12621075073694962,0.939197037732697,0.8129862869957474,0.8129862869957474,81.09918255181344,True
ridge_teacher_binary,4,2,32,5,4,32,1,32,1.94784785442681,0.1259619793195429,1.0578003199004038,0.9318383405808609,0.9318383405808609,80.95358747821129,True
ridge_teacher_binary,4,2,32,6,4,31,1,31,1.9406144282582727,0.12607751763742656,0.5803482434323869,0.4542707257949603,0.4542707257949603,81.36658068646697,True
ridge_teacher_binary,4,2,32,7,4,32,1,32,1.9494572663482133,0.1273007510697582,0.6102192898876803,0.48291853881792207,0.48291853881792207,78.48959994316763,True
ridge_teacher_binary,4,2,64,0,4,64,1,64,1.8966345546313574,0.12514694146976676,0.596678434671965,0.4715314932021982,0.4715314932021982,66.74496728680981,True
ridge_teacher_binary,4,2,64,1,4,60,60,0,0.0,0.12554831063429667,0.12554831063429667,0.0,0.0,67.70522239174862,True
ridge_teacher_binary,4,2,64,2,4,64,1,64,1.9451260088248246,0.12538725125173383,0.6159138263643864,0.4905265751126526,0.4905265751126526,67.37225810336373,True
ridge_teacher_binary,4,2,64,3,4,63,1,63,1.902372125604709,0.12538042913618672,0.6267118508896463,0.5013314217534596,0.5013314217534596,66.0147129417423,True
ridge_teacher_binary,4,2,64,4,4,63,1,63,1.8997582490057023,0.1251556181653717,0.608627222614622,0.4834716044492503,0.4834716044492503,67.64933287776098,True
ridge_teacher_binary,4,2,64,5,4,63,1,63,1.9461525140693419,0.12608601639614314,0.9438901136661542,0.817804097270011,0.817804097270011,68.22274594717148,True
ridge_teacher_binary,4,2,64,6,4,62,37,26,0.14850941953487315,0.1259169939796084,0.1256379495235418,-0.0002790444560666072,0.0,67.08159611926607,True
ridge_teacher_binary,4,2,64,7,4,62,39,24,0.15748814801792174,0.12580123345803745,0.1308326438290308,0.005031410370993333,0.005031410370993333,68.05524977000128,True
ridge_teacher_binary,4,2,128,0,4,121,121,0,0.0,0.12549531101004827,0.12549531101004827,0.0,0.0,57.42928867534637,True
ridge_teacher_binary,4,2,128,1,4,118,118,0,0.0,0.12529520576592332,0.12529520576592332,0.0,0.0,57.28731723963414,True
ridge_teacher_binary,4,2,128,2,4,100,100,0,0.0,0.1252053013553413,0.1252053013553413,0.0,0.0,57.15199609541754,True
ridge_teacher_binary,4,2,128,3,4,111,111,0,0.0,0.1246493775769046,0.1246493775769046,0.0,0.0,56.967908921721026,True
ridge_teacher_binary,4,2,128,4,4,119,119,0,0.0,0.12465689134817409,0.12465689134817409,0.0,0.0,57.107017537927085,True
ridge_teacher_binary,4,2,128,5,4,119,119,0,0.0,0.12526135595578713,0.12526135595578713,0.0,0.0,57.34144532453264,True
ridge_teacher_binary,4,2,128,6,4,117,117,0,0.0,0.12462130189067601,0.12462130189067601,0.0,0.0,57.16137356243804,True
ridge_teacher_binary,4,2,128,7,4,110,110,0,0.0,0.12518364804135104,0.12518364804135104,0.0,0.0,57.2109480246438,True
ridge_teacher_binary,4,3,8,0,4,8,1,8,1.9591113058751313,0.13023536593656376,0.5906134921830737,0.4603781262465099,0.4603781262465099,109.57546906093529,True
ridge_teacher_binary,4,3,8,1,4,8,1,8,1.9617833396993027,0.13106322484514552,0.5252425940498671,0.3941793692047215,0.3941793692047215,105.30999190686329,True
ridge_teacher_binary,4,3,8,2,4,8,1,8,1.9509115931870447,0.1293092859934021,1.0664673889831306,0.9371581029897286,0.9371581029897286,110.9242007186195,True
ridge_teacher_binary,4,3,8,3,4,8,1,8,1.903442047121065,0.12807395696943177,1.0393173298895049,0.9112433729200731,0.9112433729200731,109.45289673204074,True
ridge_teacher_binary,4,3,8,4,4,8,1,8,1.9502556693164452,0.13067923379956412,1.1471486185163164,1.0164693847167523,1.0164693847167523,109.7856548247706,True
ridge_teacher_binary,4,3,8,5,4,8,1,8,1.9571866214859945,0.1314493041044431,0.5065020077149274,0.37505270361048426,0.37505270361048426,104.03801709273996,True
ridge_teacher_binary,4,3,8,6,4,8,1,8,1.9637544467761678,0.13113627122940671,1.3449779047598636,1.213841633530457,1.213841633530457,104.2288860730929,True
ridge_teacher_binary,4,3,8,7,4,8,1,8,1.9554416995317754,0.13021235085765023,0.5964935525114976,0.46628120165384734,0.46628120165384734,112.41915859284057,True
ridge_teacher_binary,4,3,16,0,4,16,1,16,1.9629781838346207,0.12946450829958409,0.6685654067553153,0.5391008984557312,0.5391008984557312,88.68700686831652,True
ridge_teacher_binary,4,3,16,1,4,16,1,16,1.9472223017807044,0.12764497945085182,0.5080269446608183,0.3803819652099665,0.3803819652099665,89.56382557167997,True
ridge_teacher_binary,4,3,16,2,4,16,1,16,1.9531245241783608,0.12909240536368288,0.6480131848100606,0.5189207794463777,0.5189207794463777,96.79042349242316,True
ridge_teacher_binary,4,3,16,3,4,16,1,16,1.8765849452183654,0.12617132869292255,1.0034796937659283,0.8773083650730057,0.8773083650730057,95.8293647277304,True
ridge_teacher_binary,4,3,16,4,4,16,1,16,1.9506155853211253,0.1287438661959623,0.5671068827400515,0.4383630165440892,0.4383630165440892,96.4806625181713,True
ridge_teacher_binary,4,3,16,5,4,16,1,16,1.9511883224624098,0.1293459877502193,1.1557374222255936,1.0263914344753744,1.0263914344753744,90.99409012607339,True
ridge_teacher_binary,4,3,16,6,4,16,1,16,1.9412862036263003,0.12686477291122722,1.1456215279042354,1.0187567549930083,1.0187567549930083,95.27087188588409,True
ridge_teacher_binary,4,3,16,7,4,16,1,16,1.9522118110621238,0.12757399277182432,0.5713723411785265,0.4437983484067022,0.4437983484067022,96.14178631393898,True
ridge_teacher_binary,4,3,32,0,4,32,1,32,1.922585742463392,0.1253808020286925,1.0373483899122777,0.9119675878835852,0.9119675878835852,79.27607181518992,True
ridge_teacher_binary,4,3,32,1,4,32,1,32,1.9447000100209613,0.1267072116177056,0.579907573597541,0.4532003619798354,0.4532003619798354,80.33676634161571,True
ridge_teacher_binary,4,3,32,2,4,32,1,32,1.950158622624172,0.12590941747925558,0.6079462923008049,0.48203687482154933,0.48203687482154933,78.3543187590227,True
ridge_teacher_binary,4,3,32,3,4,32,1,32,1.9470246222514058,0.1270604535440267,0.5673667811571866,0.4403063276131599,0.4403063276131599,77.63177578372347,True
ridge_teacher_binary,4,3,32,4,4,32,1,32,1.9553511839560687,0.12759204848663952,0.6162601011240708,0.4886680526374313,0.4886680526374313,81.59077773899315,True
ridge_teacher_binary,4,3,32,5,4,32,1,32,1.9397018112719482,0.12598048964992403,0.5633748794237314,0.4373943897738074,0.4373943897738074,76.8772410790665,True
ridge_teacher_binary,4,3,32,6,4,32,1,32,1.940961701028192,0.12658045471152535,1.016397789286243,0.8898173345747177,0.8898173345747177,78.20587655315138,True
ridge_teacher_binary,4,3,32,7,4,31,1,31,1.9447012133340358,0.12608675439399789,1.1677966520620635,1.0417098976680657,1.0417098976680657,77.4178800337562,True
ridge_teacher_binary,4,3,64,0,4,62,39,24,0.12155069609823048,0.12523543268504497,0.12558027176675485,0.00034483908170987454,0.00034483908170987454,68.06723056702121,True
ridge_teacher_binary,4,3,64,1,4,61,38,24,0.12026547889753195,0.12528672141728187,0.1265688340516397,0.001282112634357846,0.001282112634357846,68.0660539740792,True
ridge_teacher_binary,4,3,64,2,4,62,35,28,0.13799337713209187,0.12540139780571663,0.130269551624303,0.004868153818586379,0.004868153818586379,68.06145129441668,True
ridge_teacher_binary,4,3,64,3,4,62,46,17,0.11865267343747887,0.12485848949190481,0.12554699856719187,0.0006885090752870582,0.0006885090752870582,65.5173926994902,True
ridge_teacher_binary,4,3,64,4,4,62,42,21,0.13018140959491506,0.12551880640705135,0.12633369010867884,0.0008148837016274946,0.0008148837016274946,66.47313235882751,True
ridge_teacher_binary,4,3,64,5,4,61,41,21,0.09776035750133888,0.12525313399149446,0.12563341034128123,0.00038027634978676783,0.00038027634978676783,68.23384810373807,True
ridge_teacher_binary,4,3,64,6,4,64,1,64,1.951404630230375,0.12619083143441986,0.6114911177452069,0.48530028631078703,0.48530028631078703,66.34281727135998,True
ridge_teacher_binary,4,3,64,7,4,58,58,0,0.0,0.1254949373425795,0.1254949373425795,0.0,0.0,67.80424713518939,True
ridge_teacher_binary,4,3,128,0,4,117,117,0,0.0,0.12505783388584255,0.12505783388584255,0.0,0.0,57.033083414267004,True
ridge_teacher_binary,4,3,128,1,4,114,114,0,0.0,0.12495135583255763,0.12495135583255763,0.0,0.0,57.34538868651037,True
ridge_teacher_binary,4,3,128,2,4,102,102,0,0.0,0.12535973082048013,0.12535973082048013,0.0,0.0,57.17953461171262,True
ridge_teacher_binary,4,3,128,3,4,105,105,0,0.0,0.1251702734425447,0.1251702734425447,0.0,0.0,57.13452915717445,True
ridge_teacher_binary,4,3,128,4,4,119,119,0,0.0,0.12488736796930008,0.12488736796930008,0.0,0.0,57.300212195866514,True
