dataset,input_dim,replicate,width,level_type,threshold,optimization_proxy,eligible_models,pair_index,model_left,model_right,endpoint_left,endpoint_right,sampled_path_max,certified_path_upper,certificate_width,sampled_gap,certified_gap_upper,direct_sampled_max,direct_certified_upper,direct_certificate_width,direct_certified_gap_upper,proof_node_max,proof_certified_upper,proof_certificate_width,proof_certified_gap_upper,proof_path_nodes,proof_bridge_width,proof_reference_objective,certified_below_level,unresolved_segments,trained_midpoints,path_nodes
ridge_teacher_binary,4,0,8,fixed,0.13106322484514552,0.1259064225021738,8,0,0,7,0.12924092804084833,0.1291529703534679,0.13396493245790445,0.13702368923406777,0.003058756776163324,0.0029017076127589303,0.005960464388922254,0.40961083866319425,0.44489728752784563,0.035286448864651376,0.3138340626827001,0.5952658636681969,0.5952658636681969,0.0,0.46420263882305135,11,4,0.13563541550396305,False,63,22,95
ridge_teacher_binary,4,0,8,fixed,0.13106322484514552,0.1259064225021738,8,1,3,6,0.13106728585227895,0.12898905650538026,0.13447092924174642,0.13835503654652379,0.0038841073047773678,0.0034077043966009024,0.00729181170137827,0.22572377359295612,0.25262999093152366,0.026906217338567545,0.12156676608637815,0.6328063934742814,0.6328063934742814,0.0,0.5017431686291358,11,4,0.13563541550396305,False,76,34,109
ridge_teacher_binary,4,0,8,fixed,0.13106322484514552,0.1259064225021738,8,2,4,1,0.12903931399886237,0.12693251420911675,0.15851903156724984,0.17297364049088426,0.014454608923634427,0.02745580672210432,0.04191041564573875,0.45307598182693165,0.49357111337327625,0.0404951315463446,0.36250788852813076,0.6293750846162177,0.6293750846162177,0.0,0.4983118597710722,11,4,0.13563541550396305,False,42,29,54
ridge_teacher_binary,4,0,8,moving,0.13596451556248826,0.1259064225021738,8,0,7,4,0.1291529703534679,0.12903931399886237,0.13604277435179146,0.13670804446582555,0.0006652701140340833,7.825878930320385e-05,0.0007435289033372872,0.34614464934544015,0.3832119858662056,0.03706733652076544,0.24724747030371733,0.5952658636681969,0.5952658636681969,0.0,0.45930134810570866,11,2,0.229225054334309,False,106,40,120
ridge_teacher_binary,4,0,8,moving,0.13596451556248826,0.1259064225021738,8,1,6,5,0.12898905650538026,0.12890835895716626,0.13609267781155854,0.13685096145572753,0.0007582836441689944,0.0001281622490702794,0.0008864458932392738,0.24021695612689492,0.27076101878537673,0.030544062658481808,0.13479650322288847,0.9497938280494493,0.9497938280494493,0.0,0.8138293124869611,11,2,0.229225054334309,False,73,35,101
ridge_teacher_binary,4,0,8,moving,0.13596451556248826,0.1259064225021738,8,2,1,0,0.12693251420911675,0.12924092804084833,0.13632300400085967,0.1374588981325911,0.0011358941317314297,0.00035848843837141264,0.0014943825701028424,0.4675270660977418,0.5086221152656606,0.041095049167918785,0.37265759970317236,0.6293750846162177,0.6293750846162177,0.0,0.4934105690537295,11,2,0.229225054334309,False,82,36,111
ridge_teacher_binary,4,0,16,fixed,0.13106322484514552,0.12524694245432882,8,0,5,3,0.1283172187757588,0.1289754278038096,0.13106831686267556,0.13154913059753665,0.00048081373486108525,5.092017530045068e-06,0.0004859057523911303,0.19802169130694416,0.2244190581494648,0.026397366842520642,0.09335583330431929,0.8982232955281869,0.8982232955281869,0.0,0.7671600706830414,11,4,0.13563541550396305,False,106,36,122
ridge_teacher_binary,4,0,16,fixed,0.13106322484514552,0.12524694245432882,8,1,0,4,0.1259572422966195,0.1274932166985718,0.1317670779375676,0.1341857446041319,0.0024186666665643175,0.0007038530924220743,0.0031225197589863918,0.2754555462187189,0.3107984580777854,0.03534291185906646,0.17973523323263987,1.1412943178070025,1.1412943178070025,0.0,1.010231092961857,11,4,0.13563541550396305,False,114,65,126
ridge_teacher_binary,4,0,16,fixed,0.13106322484514552,0.12524694245432882,8,2,1,2,0.12924716591119162,0.12800771586299406,0.13107324607107307,0.13139716493547765,0.00032391886440458206,1.002122592755339e-05,0.00033394009033213545,0.20123436144321294,0.22709553447231406,0.025861173029101125,0.09603230962716855,0.6198742694185646,0.6198742694185646,0.0,0.48881104457341906,11,4,0.13563541550396305,False,79,30,116
ridge_teacher_binary,4,0,16,moving,0.1325581412664826,0.12524694245432882,8,0,0,3,0.1259572422966195,0.1289754278038096,0.13257902149494777,0.13354786030042906,0.0009688388054812924,2.0880228465164352e-05,0.0009897190339464568,0.22819805917896754,0.25439837965292056,0.026200320473953015,0.12184023838643795,0.8982232955281869,0.8982232955281869,0.0,0.7656651542617043,11,2,0.229225054334309,False,92,32,109
ridge_teacher_binary,4,0,16,moving,0.1325581412664826,0.12524694245432882,8,1,4,6,0.1274932166985718,0.12874266524841987,0.1333714243826178,0.134398262295233,0.0010268379126152083,0.0008132831161351828,0.001840121028750391,0.3209423741299291,0.35676701610900274,0.035824641979073646,0.22420887484252014,1.1412943178070025,1.1412943178070025,0.0,1.0087361765405198,11,2,0.229225054334309,False,93,51,117
ridge_teacher_binary,4,0,16,moving,0.1325581412664826,0.12524694245432882,8,2,5,1,0.1283172187757588,0.12924716591119162,0.13256371241835552,0.13277553190227914,0.00021181948392362537,5.571151872912905e-06,0.00021739063579653828,0.17027668307199265,0.19137390070912907,0.02109721763713643,0.05881575944264647,0.5913787590758194,0.5913787590758194,0.0,0.4588206178093368,11,2,0.229225054334309,False,35,19,100
ridge_teacher_binary,4,0,32,fixed,0.13106322484514552,0.12524694245432882,8,0,5,0,0.12734535509804246,0.12654639970467885,0.1310643709294497,0.13120757470268765,0.0001432037732379543,1.1460843041821711e-06,0.00014434985754213647,0.20281196169912247,0.23350657667216324,0.030694614973040768,0.10244335182701772,0.9828463080104428,0.9828463080104428,0.0,0.8517830831652973,11,4,0.13563541550396305,False,84,24,118
ridge_teacher_binary,4,0,32,fixed,0.13106322484514552,0.12524694245432882,8,1,3,1,0.12706973068161093,0.12676676858558666,0.13107146765519284,0.13124526710337803,0.00017379944818518567,8.24281004732641e-06,0.00018204225823251208,0.19001776887614458,0.21634365678401235,0.026325887907867773,0.08528043193886684,1.0887000982661053,1.0887000982661053,0.0,0.9576368734209597,11,4,0.13563541550396305,False,77,23,110
ridge_teacher_binary,4,0,32,fixed,0.13106322484514552,0.12524694245432882,8,2,6,4,0.1264754091420973,0.12743711113885417,0.1310703951939433,0.13175361005218036,0.0006832148582370523,7.170348797796988e-06,0.0006903852070348493,0.18333602435885257,0.2103580158031163,0.027021991444263732,0.07929479095797079,0.6649176862360295,0.6649176862360295,0.0,0.533854461390884,11,4,0.13563541550396305,False,52,22,107
ridge_teacher_binary,4,0,32,moving,0.12963558951731669,0.12524694245432882,8,0,4,6,0.12743711113885417,0.1264754091420973,0.12964098596454404,0.12999304767664835,0.0003520617121043068,5.396447227357104e-06,0.0003574581593316639,0.18333602435885257,0.2103580158031163,0.027021991444263732,0.08072242628579962,0.6649176862360295,0.6649176862360295,0.0,0.5352820967187129,11,2,0.229225054334309,False,75,23,118
ridge_teacher_binary,4,0,32,moving,0.12963558951731669,0.12524694245432882,8,1,5,1,0.12734535509804246,0.12676676858558666,0.12993615515467477,0.13200068972181273,0.0020645345671379545,0.0003005656373580856,0.00236510020449604,0.25086308007541874,0.28636124742072616,0.03549816734530742,0.15672565790340948,0.9828463080104428,0.9828463080104428,0.0,0.8532107184931261,11,2,0.229225054334309,False,106,47,116
ridge_teacher_binary,4,0,32,moving,0.12963558951731669,0.12524694245432882,8,2,2,3,0.12660225169076852,0.12706973068161093,0.1312698926873636,0.13495947309110892,0.003689580403745313,0.0016343031700469246,0.005323883573792237,0.22286596322251082,0.25187540016127913,0.029009436938768313,0.12223981064396244,1.0887000982661053,1.0887000982661053,0.0,0.9590645087487886,11,2,0.229225054334309,False,80,30,96
ridge_teacher_binary,4,0,64,fixed,0.13106322484514552,0.1248112398604126,8,0,1,3,0.1255247596397264,0.12529109528271418,0.13107041499373812,0.13120528291315334,0.00013486791941522136,7.190148592600698e-06,0.00014205806800782206,0.19127177214893176,0.21887863461270674,0.027606862463774973,0.08781540976756122,0.5964105804121331,0.5964105804121331,0.0,0.4653473555669876,119,4,0.13563541550396305,False,63,18,105
ridge_teacher_binary,4,0,64,fixed,0.13106322484514552,0.1248112398604126,8,1,5,4,0.1256578114206601,0.1255891050697714,0.13106909846288506,0.13120522942606774,0.00013613096318268458,5.873617739543535e-06,0.00014200458092222812,0.18009744268512878,0.20669474388561246,0.026597301200483675,0.07563151904046694,0.5774722768804128,0.5774722768804128,0.0,0.44640905203526726,140,4,0.13563541550396305,False,58,16,108
