dataset,input_dim,replicate,width,model_index,reserve_neurons,support_before,support_after,cluster_size,cluster_diameter,objective_before,objective_after,objective_increase,positive_increase,lemma_upper_increment,bound_respected
ridge_teacher,4,1,8,7,4,8,1,8,1.8298082687834447,0.010918071089061742,0.13508735879458036,0.12416928770551862,0.12416928770551862,3.6731821996571985,True
ridge_teacher,4,1,16,0,4,15,1,15,1.7992448093779672,0.010790464860756181,0.14864111674203023,0.13785065188127404,0.13785065188127404,3.091645679574276,True
ridge_teacher,4,1,16,1,4,16,1,16,1.8299555778961247,0.010755878231496157,0.13312831495441185,0.1223724367229157,0.1223724367229157,3.094797509462032,True
ridge_teacher,4,1,16,2,4,13,1,13,1.7572626108214993,0.010799936888036276,0.14857564388212974,0.13777570699409347,0.13777570699409347,3.0783720497306115,True
ridge_teacher,4,1,16,3,4,15,1,15,1.8540621729692457,0.010780698571386473,0.14851069218072588,0.1377299936093394,0.1377299936093394,3.089392395394588,True
ridge_teacher,4,1,16,4,4,15,1,15,1.798565716181776,0.010739974505286794,0.14866365547439242,0.13792368096910562,0.13792368096910562,3.0937660890573375,True
ridge_teacher,4,1,16,5,4,16,1,16,1.8255028973693053,0.010839409144250757,0.13283479896831343,0.12199538982406267,0.12199538982406267,3.1007113636087236,True
ridge_teacher,4,1,16,6,4,14,1,14,1.8332859319802512,0.01078860948427848,0.13605144578330092,0.12526283629902243,0.12526283629902243,3.0907657463664524,True
ridge_teacher,4,1,16,7,4,15,1,15,1.8496508878653408,0.010788472221467105,0.14833355071280646,0.13754507849133935,0.13754507849133935,3.0962891492811555,True
ridge_teacher,4,1,32,0,4,23,23,0,0.0,0.0107987698688059,0.0107987698688059,0.0,0.0,2.608114461567253,True
ridge_teacher,4,1,32,1,4,21,21,0,0.0,0.010809852297952553,0.010809852297952553,0.0,0.0,2.596282494655708,True
ridge_teacher,4,1,32,2,4,24,24,0,0.0,0.010734650664881565,0.010734650664881565,0.0,0.0,2.6036791723772867,True
ridge_teacher,4,1,32,3,4,23,23,0,0.0,0.010746973989468174,0.010746973989468174,0.0,0.0,2.600625388773617,True
ridge_teacher,4,1,32,4,4,22,22,0,0.0,0.010736832503543714,0.010736832503543714,0.0,0.0,2.6026223393986636,True
ridge_teacher,4,1,32,5,4,20,20,0,0.0,0.010796262866199925,0.010796262866199925,0.0,0.0,2.5980153355597437,True
ridge_teacher,4,1,32,6,4,22,22,0,0.0,0.010772974681686469,0.010772974681686469,0.0,0.0,2.5983532012877446,True
ridge_teacher,4,1,32,7,4,24,24,0,0.0,0.010741339396471448,0.010741339396471448,0.0,0.0,2.6024434782667525,True
ridge_teacher,4,1,64,0,4,29,29,0,0.0,0.010745921005266475,0.010745921005266475,0.0,0.0,2.1925806507188557,True
ridge_teacher,4,1,64,1,4,35,35,0,0.0,0.010770387110993988,0.010770387110993988,0.0,0.0,2.1886724370470896,True
ridge_teacher,4,1,64,2,4,30,30,0,0.0,0.010765819297148968,0.010765819297148968,0.0,0.0,2.1892419181046887,True
ridge_teacher,4,1,64,3,4,33,33,0,0.0,0.010730111513803476,0.010730111513803476,0.0,0.0,2.1907507330931764,True
ridge_teacher,4,1,64,4,4,31,31,0,0.0,0.01079196534809855,0.01079196534809855,0.0,0.0,2.189569781322432,True
ridge_teacher,4,1,64,5,4,33,33,0,0.0,0.010734138101816098,0.010734138101816098,0.0,0.0,2.190423671304764,True
ridge_teacher,4,1,64,6,4,33,33,0,0.0,0.010736874126114859,0.010736874126114859,0.0,0.0,2.192210361624538,True
ridge_teacher,4,1,64,7,4,32,32,0,0.0,0.010756921786935016,0.010756921786935016,0.0,0.0,2.1884640726067563,True
ridge_teacher,4,1,128,0,4,41,41,0,0.0,0.01077976852165179,0.01077976852165179,0.0,0.0,1.8422985807034378,True
ridge_teacher,4,1,128,1,4,38,38,0,0.0,0.010778874506898841,0.010778874506898841,0.0,0.0,1.8401697052522028,True
ridge_teacher,4,1,128,2,4,40,40,0,0.0,0.010736727823458567,0.010736727823458567,0.0,0.0,1.844383861838289,True
ridge_teacher,4,1,128,3,4,45,45,0,0.0,0.010753291644985771,0.010753291644985771,0.0,0.0,1.8405948248353212,True
ridge_teacher,4,1,128,4,4,41,41,0,0.0,0.01076613328662873,0.01076613328662873,0.0,0.0,1.8402451226944443,True
ridge_teacher,4,1,128,5,4,45,45,0,0.0,0.010744639973149913,0.010744639973149913,0.0,0.0,1.840941709383201,True
ridge_teacher,4,1,128,6,4,42,42,0,0.0,0.01075563930058943,0.01075563930058943,0.0,0.0,1.8382750038755333,True
ridge_teacher,4,1,128,7,4,42,42,0,0.0,0.01073955688832154,0.01073955688832154,0.0,0.0,1.8395716735376895,True
ridge_teacher,4,2,8,0,4,7,1,7,1.7635808603070056,0.010852842562656409,0.1338256213833996,0.12297277882074319,0.12297277882074319,3.6677350456079765,True
ridge_teacher,4,2,8,1,4,8,1,8,1.8111540326448063,0.01098852296451381,0.13358441542660737,0.12259589246209357,0.12259589246209357,3.6706421674720597,True
ridge_teacher,4,2,8,2,4,8,1,8,1.827555745767653,0.011006050377202111,0.14827790722353218,0.13727185684633006,0.13727185684633006,3.659023416297724,True
ridge_teacher,4,2,8,3,4,8,1,8,1.7690909773139722,0.011989206427279507,0.14617633471905253,0.134187128291773,0.134187128291773,3.558001756147518,True
ridge_teacher,4,2,8,4,4,8,1,8,1.7577762360041191,0.010838083840720941,0.1336662545150723,0.12282817067435137,0.12282817067435137,3.6742213316513332,True
ridge_teacher,4,2,8,5,4,8,1,8,1.8140229600163245,0.010861076416271065,0.13415494984557444,0.12329387342930337,0.12329387342930337,3.6733970803108087,True
ridge_teacher,4,2,8,6,4,8,1,8,1.8302266653815953,0.011997561209127568,0.1343833835193341,0.12238582231020653,0.12238582231020653,3.5703410604346115,True
ridge_teacher,4,2,8,7,4,8,1,8,1.8050286208080897,0.010933475607827866,0.14840956174030637,0.1374760861324785,0.1374760861324785,3.667232535165646,True
ridge_teacher,4,2,16,0,4,14,1,14,1.8316528740605758,0.010791066919337716,0.13282341731362146,0.12203235039428374,0.12203235039428374,3.094260707165048,True
ridge_teacher,4,2,16,1,4,14,1,14,1.8346639549049164,0.010828547000185691,0.13488511994327215,0.12405657294308646,0.12405657294308646,3.092832704689384,True
ridge_teacher,4,2,16,2,4,14,1,14,1.8016526999219666,0.010794566580855402,0.13399508535580404,0.12320051877494864,0.12320051877494864,3.0857738518027498,True
ridge_teacher,4,2,16,3,4,14,1,14,1.8371427164263243,0.010840353083642163,0.13307355519366246,0.1222332021100203,0.1222332021100203,3.097321202137843,True
ridge_teacher,4,2,16,4,4,13,1,13,1.7983694444578808,0.010791586463020772,0.13331819291493274,0.12252660645191198,0.12252660645191198,3.087310817746567,True
ridge_teacher,4,2,16,5,4,12,12,0,0.0,0.010825771697480146,0.010825771697480146,0.0,0.0,3.092118060239507,True
ridge_teacher,4,2,16,6,4,13,1,13,1.8633782140531046,0.01081224598011752,0.1330895314927001,0.1222772855125826,0.1222772855125826,3.0934539470985998,True
ridge_teacher,4,2,16,7,4,12,12,0,0.0,0.010842566158630646,0.010842566158630646,0.0,0.0,3.0846767568179296,True
ridge_teacher,4,2,32,0,4,23,23,0,0.0,0.010751794028846583,0.010751794028846583,0.0,0.0,2.598430437793292,True
ridge_teacher,4,2,32,1,4,22,22,0,0.0,0.010762480038900775,0.010762480038900775,0.0,0.0,2.6023126534437937,True
ridge_teacher,4,2,32,2,4,24,24,0,0.0,0.010771591839925997,0.010771591839925997,0.0,0.0,2.5989111346567957,True
ridge_teacher,4,2,32,3,4,21,21,0,0.0,0.010764362315007778,0.010764362315007778,0.0,0.0,2.600665563297843,True
ridge_teacher,4,2,32,4,4,25,25,0,0.0,0.010734266045316786,0.010734266045316786,0.0,0.0,2.606165114450861,True
ridge_teacher,4,2,32,5,4,22,22,0,0.0,0.010764109848516633,0.010764109848516633,0.0,0.0,2.5978402027435177,True
ridge_teacher,4,2,32,6,4,20,20,0,0.0,0.010767266245814464,0.010767266245814464,0.0,0.0,2.6020338013684055,True
ridge_teacher,4,2,32,7,4,22,22,0,0.0,0.010731731766906345,0.010731731766906345,0.0,0.0,2.603463180398037,True
ridge_teacher,4,2,64,0,4,31,31,0,0.0,0.010740447847615114,0.010740447847615114,0.0,0.0,2.187872539561702,True
ridge_teacher,4,2,64,1,4,31,31,0,0.0,0.010758361189777008,0.010758361189777008,0.0,0.0,2.1884906643363102,True
ridge_teacher,4,2,64,2,4,34,34,0,0.0,0.010759051774279936,0.010759051774279936,0.0,0.0,2.188841352650289,True
ridge_teacher,4,2,64,3,4,27,27,0,0.0,0.01073834414742012,0.01073834414742012,0.0,0.0,2.1888179645245867,True
ridge_teacher,4,2,64,4,4,33,33,0,0.0,0.010733166183377114,0.010733166183377114,0.0,0.0,2.1886030009731146,True
ridge_teacher,4,2,64,5,4,33,33,0,0.0,0.010723217683363463,0.010723217683363463,0.0,0.0,2.1861851292592096,True
ridge_teacher,4,2,64,6,4,29,29,0,0.0,0.010730460831968448,0.010730460831968448,0.0,0.0,2.194076073045459,True
ridge_teacher,4,2,64,7,4,32,32,0,0.0,0.010722842744872446,0.010722842744872446,0.0,0.0,2.188470587178937,True
ridge_teacher,4,2,128,0,4,44,44,0,0.0,0.010755456988222285,0.010755456988222285,0.0,0.0,1.8411868339314732,True
ridge_teacher,4,2,128,1,4,43,43,0,0.0,0.010772157079509823,0.010772157079509823,0.0,0.0,1.8426426121140658,True
ridge_teacher,4,2,128,2,4,41,41,0,0.0,0.010755153419584253,0.010755153419584253,0.0,0.0,1.8411415665470634,True
ridge_teacher,4,2,128,3,4,38,38,0,0.0,0.010743640069858474,0.010743640069858474,0.0,0.0,1.840662342211716,True
ridge_teacher,4,2,128,4,4,41,41,0,0.0,0.01075688768025051,0.01075688768025051,0.0,0.0,1.839247732805629,True
ridge_teacher,4,2,128,5,4,41,41,0,0.0,0.010741795904675815,0.010741795904675815,0.0,0.0,1.8411973216189954,True
ridge_teacher,4,2,128,6,4,39,39,0,0.0,0.010782158388395682,0.010782158388395682,0.0,0.0,1.844269337541704,True
ridge_teacher,4,2,128,7,4,40,40,0,0.0,0.01072294092143901,0.01072294092143901,0.0,0.0,1.8409798355715825,True
ridge_teacher,4,3,8,0,4,8,1,8,1.7891998922645975,0.0108990968668751,0.13347915887900336,0.12258006201212826,0.12258006201212826,3.6687453896000837,True
ridge_teacher,4,3,8,1,4,8,1,8,1.8163772135801683,0.010910177836408918,0.13327502830359375,0.12236485046718483,0.12236485046718483,3.667041267270711,True
ridge_teacher,4,3,8,2,4,7,1,7,1.8390897929495063,0.010987122070195992,0.13350512817622115,0.12251800610602516,0.12251800610602516,3.674672567374921,True
ridge_teacher,4,3,8,3,4,8,1,8,1.8290761557656068,0.010905932197913944,0.14762465904954494,0.136718726851631,0.136718726851631,3.6642019126591268,True
ridge_teacher,4,3,8,4,4,8,1,8,1.8007137674308882,0.010856435645033117,0.14817281900880636,0.13731638336377325,0.13731638336377325,3.661069969124534,True
ridge_teacher,4,3,8,5,4,8,1,8,1.8086155407006514,0.0108893405210837,0.13353800463771495,0.12264866411663125,0.12264866411663125,3.6647703704881622,True
ridge_teacher,4,3,8,6,4,7,1,7,1.8143119860598995,0.010880644032143732,0.1480910608698966,0.13721041683775287,0.13721041683775287,3.6692978781067787,True
ridge_teacher,4,3,8,7,4,8,1,8,1.8302237716038703,0.010887856044109294,0.1334124387326319,0.12252458268852259,0.12252458268852259,3.6737885789397136,True
ridge_teacher,4,3,16,0,4,12,12,0,0.0,0.010804742338122252,0.010804742338122252,0.0,0.0,3.0922678210456818,True
ridge_teacher,4,3,16,1,4,14,1,14,1.7773894490750575,0.010862059682517019,0.1326158933678971,0.12175383368538006,0.12175383368538006,3.0922709534166115,True
ridge_teacher,4,3,16,2,4,15,1,15,1.8090954905219268,0.0107679749983682,0.13298833505014376,0.12222036005177556,0.12222036005177556,3.089683240817686,True
ridge_teacher,4,3,16,3,4,14,1,14,1.8071443387270316,0.010780177355501913,0.14887148009177179,0.13809130273626988,0.13809130273626988,3.0946514070738136,True
ridge_teacher,4,3,16,4,4,16,1,16,1.8456856558452979,0.01076685639119803,0.13441027639309697,0.12364342000189893,0.12364342000189893,3.089039857806466,True
ridge_teacher,4,3,16,5,4,15,1,15,1.8188234219314832,0.010759148146259851,0.148656746150234,0.13789759800397414,0.13789759800397414,3.0887991625984066,True
ridge_teacher,4,3,16,6,4,15,1,15,1.7862916333130232,0.010769291640827077,0.14854282865274104,0.13777353701191397,0.13777353701191397,3.0920599320430875,True
ridge_teacher,4,3,16,7,4,15,1,15,1.8356773373779658,0.010853278662346737,0.1329518609688641,0.12209858230651736,0.12209858230651736,3.0872371711628688,True
ridge_teacher,4,3,32,0,4,24,24,0,0.0,0.010746685621770384,0.010746685621770384,0.0,0.0,2.6003152443821946,True
ridge_teacher,4,3,32,1,4,26,26,0,0.0,0.01073106715276735,0.01073106715276735,0.0,0.0,2.6065388010638606,True
ridge_teacher,4,3,32,2,4,22,22,0,0.0,0.010757754703266847,0.010757754703266847,0.0,0.0,2.603657943547839,True
ridge_teacher,4,3,32,3,4,24,24,0,0.0,0.010753087721798497,0.010753087721798497,0.0,0.0,2.6053869108640813,True
ridge_teacher,4,3,32,4,4,20,20,0,0.0,0.010764095382615198,0.010764095382615198,0.0,0.0,2.6022838156734633,True
ridge_teacher,4,3,32,5,4,21,21,0,0.0,0.010760096043347324,0.010760096043347324,0.0,0.0,2.6071265569370192,True
ridge_teacher,4,3,32,6,4,22,22,0,0.0,0.010771175414345444,0.010771175414345444,0.0,0.0,2.6041866737042656,True
ridge_teacher,4,3,32,7,4,23,23,0,0.0,0.010806555290120508,0.010806555290120508,0.0,0.0,2.6114221250210283,True
ridge_teacher,4,3,64,0,4,31,31,0,0.0,0.010747465251159393,0.010747465251159393,0.0,0.0,2.1872974265186547,True
ridge_teacher,4,3,64,1,4,32,32,0,0.0,0.010761176773517513,0.010761176773517513,0.0,0.0,2.187523864120337,True
ridge_teacher,4,3,64,2,4,27,27,0,0.0,0.010735594975841709,0.010735594975841709,0.0,0.0,2.189973385107018,True
ridge_teacher,4,3,64,3,4,29,29,0,0.0,0.010776282169771658,0.010776282169771658,0.0,0.0,2.18985909731104,True
ridge_teacher,4,3,64,4,4,33,33,0,0.0,0.010746454088612072,0.010746454088612072,0.0,0.0,2.1929442679985294,True
ridge_teacher,4,3,64,5,4,29,29,0,0.0,0.010752261023469298,0.010752261023469298,0.0,0.0,2.191940708975099,True
ridge_teacher,4,3,64,6,4,29,29,0,0.0,0.010737678064104007,0.010737678064104007,0.0,0.0,2.190228005038768,True
ridge_teacher,4,3,64,7,4,28,28,0,0.0,0.01075352511538307,0.01075352511538307,0.0,0.0,2.190812979128688,True
ridge_teacher,4,3,128,0,4,41,41,0,0.0,0.010738137882446047,0.010738137882446047,0.0,0.0,1.8416778180831856,True
ridge_teacher,4,3,128,1,4,38,38,0,0.0,0.010782899309223054,0.010782899309223054,0.0,0.0,1.841003608990285,True
ridge_teacher,4,3,128,2,4,39,39,0,0.0,0.010780264071760604,0.010780264071760604,0.0,0.0,1.8425684982573323,True
ridge_teacher,4,3,128,3,4,40,40,0,0.0,0.010749065569401719,0.010749065569401719,0.0,0.0,1.840894348086801,True
ridge_teacher,4,3,128,4,4,34,34,0,0.0,0.010767597065367222,0.010767597065367222,0.0,0.0,1.8433701841506187,True
ridge_teacher,4,3,128,5,4,44,44,0,0.0,0.010749591041617193,0.010749591041617193,0.0,0.0,1.8418481600095888,True
ridge_teacher,4,3,128,6,4,42,42,0,0.0,0.010763384160276435,0.010763384160276435,0.0,0.0,1.8402361690969156,True
ridge_teacher,4,3,128,7,4,36,36,0,0.0,0.010753361349646938,0.010753361349646938,0.0,0.0,1.8411106202979468,True
ridge_teacher,4,4,8,0,4,8,1,8,1.8134987719895093,0.010992387916456613,0.14834575055703006,0.13735336264057343,0.13735336264057343,3.662361664368373,True
ridge_teacher,4,4,8,1,4,8,1,8,1.8147557732786335,0.010928071893537597,0.14872339781220312,0.13779532591866553,0.13779532591866553,3.690378873612207,True
ridge_teacher,4,4,8,2,4,6,1,6,1.8108648549386972,0.01099151408995271,0.13311437353183603,0.12212285944188332,0.12212285944188332,3.6745943472682683,True
ridge_teacher,4,4,8,3,4,8,1,8,1.8203884477348433,0.01196343557197072,0.13414095406182985,0.12217751848985914,0.12217751848985914,3.5871908565951482,True
ridge_teacher,4,4,8,4,4,8,1,8,1.8032227777191783,0.010873488350766587,0.1331441883315481,0.12227069998078151,0.12227069998078151,3.6657392442884924,True
ridge_teacher,4,4,8,5,4,8,1,8,1.8137533299426019,0.01090854464196138,0.13292832071194519,0.1220197760699838,0.1220197760699838,3.667236146461831,True
ridge_teacher,4,4,8,6,4,8,1,8,1.8152275960952335,0.011003742992659951,0.13368752632985434,0.12268378333719439,0.12268378333719439,3.6742700016871574,True
ridge_teacher,4,4,8,7,4,8,1,8,1.8084939379473335,0.010856516887170806,0.14814964474307696,0.13729312785590614,0.13729312785590614,3.669962948061145,True
ridge_teacher,4,4,16,0,4,11,11,0,0.0,0.010833350147863186,0.010833350147863186,0.0,0.0,3.086602806271468,True
ridge_teacher,4,4,16,1,4,15,1,15,1.805223698936011,0.010795352751727156,0.1484918181017087,0.13769646534998153,0.13769646534998153,3.088893020147972,True
ridge_teacher,4,4,16,2,4,16,1,16,1.8323613707328812,0.010754620779535479,0.14865421427200684,0.13789959349247136,0.13789959349247136,3.088351123563762,True
ridge_teacher,4,4,16,3,4,13,1,13,1.8346748501634011,0.0107749480029075,0.14851121180884883,0.13773626380594134,0.13773626380594134,3.0925285921211674,True
ridge_teacher,4,4,16,4,4,14,1,14,1.8323546258171728,0.010764628971625246,0.1486070030224289,0.13784237405080366,0.13784237405080366,3.095473919857581,True
ridge_teacher,4,4,16,5,4,16,1,16,1.831273824603911,0.010788140629871875,0.14842656769802462,0.13763842706815274,0.13763842706815274,3.0902293481692307,True
ridge_teacher,4,4,16,6,4,14,1,14,1.8023993626866377,0.010830740200394725,0.1344545567781624,0.12362381657776768,0.12362381657776768,3.0894627846711873,True
ridge_teacher,4,4,16,7,4,15,1,15,1.858961863148085,0.010784296787184516,0.1329281456215142,0.12214384883432969,0.12214384883432969,3.097768883101841,True
ridge_teacher,4,4,32,0,4,23,23,0,0.0,0.01072490892203315,0.01072490892203315,0.0,0.0,2.6080842369258197,True
ridge_teacher,4,4,32,1,4,19,19,0,0.0,0.010776752978099234,0.010776752978099234,0.0,0.0,2.6054990800338085,True
ridge_teacher,4,4,32,2,4,24,24,0,0.0,0.010731671244370296,0.010731671244370296,0.0,0.0,2.602749905401266,True
ridge_teacher,4,4,32,3,4,20,20,0,0.0,0.010769685493914922,0.010769685493914922,0.0,0.0,2.602147105570736,True
ridge_teacher,4,4,32,4,4,20,20,0,0.0,0.010741096319306013,0.010741096319306013,0.0,0.0,2.5998397501703483,True
ridge_teacher,4,4,32,5,4,24,24,0,0.0,0.010737827404303986,0.010737827404303986,0.0,0.0,2.604944846328158,True
ridge_teacher,4,4,32,6,4,22,22,0,0.0,0.010752306279817443,0.010752306279817443,0.0,0.0,2.601626245241783,True
ridge_teacher,4,4,32,7,4,25,25,0,0.0,0.010756294117328091,0.010756294117328091,0.0,0.0,2.5983243916670267,True
ridge_teacher,4,4,64,0,4,28,28,0,0.0,0.010757827019400576,0.010757827019400576,0.0,0.0,2.1860188390133817,True
ridge_teacher,4,4,64,1,4,32,32,0,0.0,0.010765515509367777,0.010765515509367777,0.0,0.0,2.186834636163483,True
ridge_teacher,4,4,64,2,4,34,34,0,0.0,0.01074863208344094,0.01074863208344094,0.0,0.0,2.18841562607687,True
ridge_teacher,4,4,64,3,4,30,30,0,0.0,0.01074974138655352,0.01074974138655352,0.0,0.0,2.1910200264520396,True
ridge_teacher,4,4,64,4,4,30,30,0,0.0,0.010735099765057347,0.010735099765057347,0.0,0.0,2.191209319325917,True
ridge_teacher,4,4,64,5,4,27,27,0,0.0,0.010766940850390642,0.010766940850390642,0.0,0.0,2.1928984259026216,True
ridge_teacher,4,4,64,6,4,32,32,0,0.0,0.01074128224457453,0.01074128224457453,0.0,0.0,2.193161539886277,True
ridge_teacher,4,4,64,7,4,29,29,0,0.0,0.01072097372914641,0.01072097372914641,0.0,0.0,2.1893966480705678,True
ridge_teacher,4,4,128,0,4,39,39,0,0.0,0.010771675219065396,0.010771675219065396,0.0,0.0,1.842636080857433,True
ridge_teacher,4,4,128,1,4,37,37,0,0.0,0.0107509720796851,0.0107509720796851,0.0,0.0,1.8449021884072263,True
ridge_teacher,4,4,128,2,4,37,37,0,0.0,0.010752095545088533,0.010752095545088533,0.0,0.0,1.8431627304688372,True
ridge_teacher,4,4,128,3,4,37,37,0,0.0,0.01078498183674597,0.01078498183674597,0.0,0.0,1.8430996433282343,True
