dataset,input_dim,replicate,width,model_index,reserve_neurons,support_before,support_after,cluster_size,cluster_diameter,objective_before,objective_after,objective_increase,positive_increase,lemma_upper_increment,bound_respected
ridge_teacher,1,1,32,1,4,14,14,0,0.0,0.11745108784684159,0.11745108784684159,0.0,0.0,0.1435993220740629,True
ridge_teacher,1,1,32,2,4,13,13,0,0.0,0.1174510876705502,0.1174510876705502,0.0,0.0,0.14359079536442462,True
ridge_teacher,1,1,32,3,4,11,11,0,0.0,0.11745108769217327,0.11745108769217327,0.0,0.0,0.14358824115556412,True
ridge_teacher,1,1,32,4,4,11,11,0,0.0,0.11745108789683714,0.11745108789683714,0.0,0.0,0.14359372068146647,True
ridge_teacher,1,1,32,5,4,10,10,0,0.0,0.11745108893058122,0.11745108893058122,0.0,0.0,0.14360478507566773,True
ridge_teacher,1,1,32,6,4,12,12,0,0.0,0.11745108768644376,0.11745108768644376,0.0,0.0,0.1435883155149029,True
ridge_teacher,1,1,32,7,4,11,11,0,0.0,0.11745108793596072,0.11745108793596072,0.0,0.0,0.1436021525485222,True
ridge_teacher,1,1,64,0,4,15,15,0,0.0,0.11745108768091543,0.11745108768091543,0.0,0.0,0.07179549407394772,True
ridge_teacher,1,1,64,1,4,17,17,0,0.0,0.11745108767269735,0.11745108767269735,0.0,0.0,0.07179556645381334,True
ridge_teacher,1,1,64,2,4,15,15,0,0.0,0.11745108787093307,0.11745108787093307,0.0,0.0,0.07179138296643213,True
ridge_teacher,1,1,64,3,4,17,17,0,0.0,0.11745108817117302,0.11745108817117302,0.0,0.0,0.07178935211305652,True
ridge_teacher,1,1,64,4,4,18,18,0,0.0,0.11745108823016621,0.11745108823016621,0.0,0.0,0.07179820358538551,True
ridge_teacher,1,1,64,5,4,18,18,0,0.0,0.11745108830986568,0.11745108830986568,0.0,0.0,0.07180380777506352,True
ridge_teacher,1,1,64,6,4,14,14,0,0.0,0.11745108903662488,0.11745108903662488,0.0,0.0,0.07180724043967707,True
