dataset,input_dim,replicate,width,level_type,threshold,optimization_proxy,eligible_models,pair_index,model_left,model_right,endpoint_left,endpoint_right,sampled_path_max,certified_path_upper,certificate_width,sampled_gap,certified_gap_upper,direct_sampled_max,direct_certified_upper,direct_certificate_width,direct_certified_gap_upper,proof_node_max,proof_certified_upper,proof_certificate_width,proof_certified_gap_upper,proof_path_nodes,proof_bridge_width,proof_reference_objective,certified_below_level,unresolved_segments,trained_midpoints,path_nodes
ridge_teacher,1,0,8,fixed,0.11745108935533907,0.1174510876648598,8,0,0,1,0.11745108767036286,0.11745108876723992,0.11745409059296816,0.11746029440416278,6.203811194621656e-06,3.0012376290855514e-06,9.205048823707207e-06,0.118657267519799,0.11884377452888839,0.00018650700908938445,0.0013926851735493184,0.11745108876723992,0.11745108876723992,0.0,0.0,20,4,0.11745108767431357,True,0,3,16
ridge_teacher,1,0,8,fixed,0.11745108935533907,0.1174510876648598,8,1,2,3,0.11745108781352237,0.11745108858585714,0.11746087233991334,0.11746256659966843,1.694259755088967e-06,9.782984574269182e-06,1.147724432935815e-05,0.12297595319712051,0.12333706048278305,0.0003611072856625347,0.005885971127443976,0.16839663278975453,0.16839663278975453,0.0,0.05094554343441546,11,4,0.11745108767431357,False,7,7,49
ridge_teacher,1,0,8,fixed,0.11745108935533907,0.1174510876648598,8,2,4,5,0.11745109071138325,0.1174510881811868,0.11745946810220971,0.11746108748586717,1.6193836574612819e-06,8.37874687063811e-06,9.998130528099392e-06,0.12390019670065482,0.12429943001134074,0.0003992333106859203,0.006848340656001664,0.15131798806818944,0.15131798806818944,0.0,0.03386689871285037,17,4,0.11745108767431357,True,0,10,38
ridge_teacher,1,0,8,moving,0.11847565359473951,0.1174510876648598,8,0,1,2,0.11745108876723992,0.11745108781352237,0.11844514769549915,0.11848247424745474,3.732655195559653e-05,0.0,6.820652715233688e-06,0.12884926479423564,0.12920516115831046,0.0003558963640748203,0.010729507563570953,0.11745108876723992,0.11745108876723992,0.0,0.0,25,2,0.11745108791002003,True,0,5,8
ridge_teacher,1,0,8,moving,0.11847565359473951,0.1174510876648598,8,1,0,4,0.11745108767036286,0.11745109071138325,0.11843205682265753,0.11846739502350702,3.533820084948569e-05,0.0,0.0,0.11973185476089421,0.12001148687317476,0.00027963211228054785,0.0015358332784352474,0.11745109071138325,0.11745109071138325,0.0,0.0,27,2,0.11745108791002003,True,0,2,6
ridge_teacher,1,0,8,moving,0.11847565359473951,0.1174510876648598,8,2,5,3,0.1174510881811868,0.11745108858585714,0.1184734995862873,0.11848341269048102,9.913104193709499e-06,0.0,7.759095741508015e-06,0.1298144641253718,0.13024260708502972,0.0004281429596579289,0.011766953490290208,0.11745108858585715,0.11745108858585715,0.0,0.0,19,2,0.11745108791002003,True,0,8,15
ridge_teacher,1,0,16,fixed,0.11745108935533907,0.1174510876648355,8,0,7,0,0.11745108770255612,0.1174510881681033,0.11745931632785608,0.11746160151971496,2.285191858880653e-06,8.226972517011433e-06,1.0512164375892086e-05,0.12612328942091247,0.12662324548366297,0.0004999560627504951,0.009172156128323894,0.1174510881681033,0.1174510881681033,0.0,0.0,51,4,0.11745108767431357,False,4,11,47
ridge_teacher,1,0,16,fixed,0.11745108935533907,0.1174510876648355,8,1,5,2,0.11745108779771556,0.11745108775077581,0.1174577343564534,0.11746108583646009,3.3514800066858363e-06,6.645001114330418e-06,9.996481121016254e-06,0.12981509232315372,0.13030070353106954,0.00048561120791582035,0.012849614175730467,0.11745108779771556,0.11745108779771556,0.0,0.0,42,4,0.11745108767431357,True,0,13,50
ridge_teacher,1,0,16,fixed,0.11745108935533907,0.1174510876648355,8,2,3,1,0.1174510877476016,0.11745108834114894,0.11745909774708585,0.1174623151424607,3.217395374843779e-06,8.008391746777699e-06,1.1225787121621478e-05,0.13379925104133225,0.1343820760625291,0.0005828250211968589,0.016930986707190038,0.11745108834114894,0.11745108834114894,0.0,0.0,51,4,0.11745108767431357,False,6,13,59
ridge_teacher,1,0,16,moving,0.11817556562657543,0.1174510876648355,8,0,3,6,0.1174510877476016,0.1174510925538308,0.11818003909256931,0.11818513601064909,5.09691807977497e-06,4.4734659938872046e-06,9.570384073662175e-06,0.13538138642304254,0.13592931482981943,0.000547928406776893,0.017753749203244004,0.1174510925538308,0.1174510925538308,0.0,0.0,48,2,0.11745108791002003,True,0,8,20
ridge_teacher,1,0,16,moving,0.11817556562657543,0.1174510876648355,8,1,7,4,0.11745108770255612,0.11745108967964961,0.1181776087982341,0.11818463576906398,7.026970829882018e-06,2.0431716586666315e-06,9.07014248854865e-06,0.13488588271053506,0.13542878712019313,0.0005429044096580682,0.0172532214936177,0.11745108967964961,0.11745108967964961,0.0,0.0,51,2,0.11745108791002003,True,0,11,27
ridge_teacher,1,0,16,moving,0.11817556562657543,0.1174510876648355,8,2,0,2,0.1174510881681033,0.11745108775077581,0.11816038466618684,0.11818527268439469,2.488801820785258e-05,0.0,9.707057819260956e-06,0.12708993065700105,0.12753006361664493,0.0004401329596438741,0.009354497990069502,0.1174510881681033,0.1174510881681033,0.0,0.0,48,2,0.11745108791002003,True,0,7,13
ridge_teacher,1,0,32,fixed,0.11745108935533907,0.1174510876648355,8,0,3,5,0.11745108766602436,0.11745108785555419,0.11746098932002398,0.11746590474990956,4.915429885579692e-06,9.899964684909057e-06,1.4815394570488749e-05,0.1338921876530274,0.1344874939326853,0.0005953062796578978,0.01703640457734623,0.11745108785555419,0.11745108785555419,0.0,0.0,78,4,0.11745108767431357,False,22,13,79
ridge_teacher,1,0,32,fixed,0.11745108935533907,0.1174510876648355,8,1,4,0,0.1174510878642361,0.11745108828919631,0.1174598375723974,0.11746181699057787,1.979418180461656e-06,8.748217058332508e-06,1.0727635238794164e-05,0.13070791216920358,0.13132229043063967,0.0006143782614360938,0.013871201075300599,0.11745108828919633,0.11745108828919633,0.0,0.0,75,4,0.11745108767431357,False,4,13,58
ridge_teacher,1,0,32,fixed,0.11745108935533907,0.1174510876648355,8,2,7,1,0.11745108766673101,0.11745108794246498,0.11746091974568308,0.11746374066922535,2.8209235422710366e-06,9.830390344009454e-06,1.265131388628049e-05,0.12991268438688233,0.13050861690261048,0.0005959325157281481,0.013057527547271408,0.11745108794246498,0.11745108794246498,0.0,0.0,78,4,0.11745108767431357,False,24,13,74
ridge_teacher,1,0,32,moving,0.11796337142189035,0.1174510876648355,8,0,3,6,0.11745108766602436,0.11745108774080874,0.1179565117955,0.11796934810464041,1.2836309140409896e-05,0.0,5.976682750055695e-06,0.12861678859997877,0.12918764005643762,0.000570851456458854,0.011224268634547271,0.11745108774080874,0.11745108774080874,0.0,0.0,87,4,0.11745108767431357,True,0,5,16
