dataset,input_dim,replicate,width,model_index,seed,objective,data_loss,l1_penalty,theta_l1,active_support,max_first_layer_norm,epochs_run,stop_reason,zero_objective
ridge_teacher,1,0,32,7,21264054,0.11745108766673101,0.1143434325215031,0.003107655145227909,1.5538275726139545,11,1.0,461,patience,0.14489537310943568
ridge_teacher,1,0,64,0,21267279,0.11745108801690611,0.11434311406878504,0.003107973948121071,1.5539869740605354,16,1.0,393,patience,0.14489537310943568
ridge_teacher,1,0,64,1,21267280,0.11745108767989276,0.1143434320131242,0.003107655666768551,1.5538278333842754,17,1.0,431,patience,0.14489537310943568
ridge_teacher,1,0,64,2,21267281,0.11745108965916592,0.11434325633330304,0.003107833325862885,1.5539166629314423,18,1.0,410,patience,0.14489537310943568
ridge_teacher,1,0,64,3,21267282,0.11745108769610013,0.11434333629682149,0.0031077513992786407,1.5538756996393204,20,1.0,417,patience,0.14489537310943568
ridge_teacher,1,0,64,4,21267283,0.11745108768922988,0.11434337316101197,0.003107714528217912,1.5538572641089559,20,1.0,440,patience,0.14489537310943568
ridge_teacher,1,0,64,5,21267284,0.1174510878569165,0.11434349444719942,0.0031075934097170833,1.5537967048585415,18,1.0,405,patience,0.14489537310943568
ridge_teacher,1,0,64,6,21267285,0.11745108767701513,0.11434337327731973,0.0031077143996953963,1.5538571998476982,19,1.0,430,patience,0.14489537310943568
ridge_teacher,1,0,64,7,21267286,0.11745108983447734,0.11434397178670351,0.003107118047773838,1.553559023886919,13,1.0,391,patience,0.14489537310943568
ridge_teacher,1,0,128,0,21273743,0.11745108796376973,0.11434353226144105,0.003107555702328682,1.553777851164341,26,1.0,403,patience,0.14489537310943568
ridge_teacher,1,0,128,1,21273744,0.11745108770211266,0.11434341336046384,0.0031076743416488172,1.5538371708244085,24,1.0,414,patience,0.14489537310943568
ridge_teacher,1,0,128,2,21273745,0.11745108899290312,0.11434323247338284,0.0031078565195202827,1.5539282597601414,22,1.0,392,patience,0.14489537310943568
ridge_teacher,1,0,128,3,21273746,0.11745108766837477,0.1143433822429037,0.0031077054254710673,1.5538527127355337,28,1.0,458,patience,0.14489537310943568
ridge_teacher,1,0,128,4,21273747,0.11745108773963575,0.11434329273955945,0.003107795000076294,1.553897500038147,23,1.0,399,patience,0.14489537310943568
ridge_teacher,1,0,128,5,21273748,0.11745108766563117,0.1143434109658736,0.003107676699757576,1.553838349878788,26,1.0,409,patience,0.14489537310943568
ridge_teacher,1,0,128,6,21273749,0.1174510881811519,0.11434375627470657,0.0031073319064453247,1.5536659532226622,24,1.0,382,patience,0.14489537310943568
ridge_teacher,1,0,128,7,21273750,0.11745108788460433,0.11434319391846597,0.003107893966138363,1.5539469830691814,23,1.0,399,patience,0.14489537310943568
ridge_teacher,1,1,8,0,21271630,0.1174510885745132,0.11434389027653574,0.0031071982979774477,1.5535991489887238,6,1.0,452,patience,0.14489537310943568
ridge_teacher,1,1,8,1,21271631,0.11745108801458191,0.11434311518404794,0.0031079728305339815,1.5539864152669907,7,1.0,419,patience,0.14489537310943568
ridge_teacher,1,1,8,2,21271632,0.11745108766496444,0.11434341561064387,0.0031076720543205738,1.553836027160287,6,1.0,494,patience,0.14489537310943568
ridge_teacher,1,1,8,3,21271633,0.11745108790008528,0.11434317306487067,0.0031079148352146147,1.5539574176073074,5,1.0,445,patience,0.14489537310943568
ridge_teacher,1,1,8,4,21271634,0.1174510889493215,0.11434296484219908,0.0031081241071224215,1.5540620535612106,5,1.0,385,patience,0.14489537310943568
ridge_teacher,1,1,8,5,21271635,0.11745108807760919,0.11434370864111627,0.00310737943649292,1.55368971824646,6,1.0,422,patience,0.14489537310943568
ridge_teacher,1,1,8,6,21271636,0.11745108788365666,0.11434328444952313,0.0031078034341335296,1.5539017170667648,6,1.0,430,patience,0.14489537310943568
ridge_teacher,1,1,8,7,21271637,0.11745108776309493,0.11434329222657684,0.003107795536518097,1.5538977682590485,8,1.0,457,patience,0.14489537310943568
ridge_teacher,1,1,16,0,21272438,0.11745108796720352,0.1143435925698742,0.0031074953973293305,1.5537476986646652,8,1.0,393,patience,0.14489537310943568
ridge_teacher,1,1,16,1,21272439,0.11745108779433036,0.11434359174134993,0.003107496052980423,1.5537480264902115,7,1.0,454,patience,0.14489537310943568
ridge_teacher,1,1,16,2,21272440,0.1174510878343952,0.11434347023264292,0.0031076176017522813,1.5538088008761406,9,1.0,408,patience,0.14489537310943568
ridge_teacher,1,1,16,3,21272441,0.11745108780726111,0.11434352228506721,0.003107565522193909,1.5537827610969543,7,1.0,422,patience,0.14489537310943568
ridge_teacher,1,1,16,4,21272442,0.11745108792153432,0.11434351457623078,0.0031075733453035355,1.5537866726517677,10,1.0,450,patience,0.14489537310943568
