width,percentile,threshold,pair,gap,barrier,hit_max_depth,loss_a_total,loss_b_total,loss_a_data,loss_b_data,loss_a_l1,loss_b_l1
20,pairwise,0.028860341757535934,99,0.010273059820756318,0.03913340157829225,True,0.028860341757535934,0.027858596295118332,0.006681821774691343,0.006465231068432331,0.02217851998284459,0.021393365226686
20,pairwise,0.029023751616477966,100,6.864166585730108e-06,0.029030615783063696,True,0.028372883796691895,0.029023751616477966,0.007421726360917091,0.0056813922710716724,0.020951157435774803,0.023342359345406294
20,pairwise,0.028840292245149612,101,7.450581818169155e-12,0.028840292252600194,True,0.02809826470911503,0.028840292245149612,0.0074896239675581455,0.0030678443145006895,0.020608640741556883,0.025772447930648923
20,pairwise,0.027766546234488487,102,5.0927907228468655e-05,0.027817474141716956,True,0.02759171836078167,0.027766546234488487,0.00624510832130909,0.006447750609368086,0.02134661003947258,0.0213187956251204
20,pairwise,0.0302346833050251,103,1.168220478686699e-09,0.03023468447324558,True,0.027935750782489777,0.0302346833050251,0.007832597941160202,0.005635697860270739,0.020103152841329575,0.024598985444754362
20,pairwise,0.029716331511735916,104,4.3585896697395654e-10,0.029716331947594883,True,0.029716331511735916,0.026919085532426834,0.005567957181483507,0.009735514409840107,0.02414837433025241,0.017183571122586727
20,pairwise,0.027609221637248993,105,9.72300767676515e-10,0.02760922260954976,True,0.027609221637248993,0.02698678895831108,0.007386801764369011,0.008261959068477154,0.020222419872879982,0.018724829889833927
20,pairwise,0.03166960924863815,106,0.0,0.03166960924863815,False,0.03166960924863815,0.027439847588539124,0.004441527649760246,0.007114614360034466,0.027228081598877907,0.020325233228504658
20,pairwise,0.02782447077333927,107,0.006269643898799929,0.0340941146721392,True,0.02755097672343254,0.02782447077333927,0.005974420811980963,0.007210962474346161,0.021576555911451578,0.02061350829899311
20,pairwise,0.033094797283411026,108,0.0,0.033094797283411026,False,0.033094797283411026,0.02736269310116768,0.004248770419508219,0.008696154691278934,0.028846026863902807,0.018666538409888744
20,pairwise,0.03000291995704174,109,0.0,0.03000291995704174,False,0.02854667231440544,0.03000291995704174,0.00775417173281312,0.0050395396538078785,0.02079250058159232,0.024963380303233862
20,pairwise,0.029254935681819916,110,0.0,0.029254935681819916,False,0.027693182229995728,0.029254935681819916,0.005372182931751013,0.0033306917175650597,0.022320999298244715,0.025924243964254856
20,pairwise,0.030153727158904076,111,0.0,0.030153727158904076,False,0.029336078092455864,0.030153727158904076,0.005016015842556953,0.005407506600022316,0.02432006224989891,0.02474622055888176
20,pairwise,0.031107038259506226,112,0.0,0.031107038259506226,False,0.031107038259506226,0.030611980706453323,0.0037633792962878942,0.004277536645531654,0.02734365896321833,0.02633444406092167
20,pairwise,0.027335330843925476,113,0.0071221899604424835,0.03445752080436796,True,0.027335330843925476,0.026843108236789703,0.008191409520804882,0.007845113053917885,0.019143921323120594,0.01899799518287182
20,pairwise,0.030739326030015945,114,0.0,0.030739326030015945,False,0.02783176489174366,0.030739326030015945,0.005748354829847813,0.005762791261076927,0.022083410061895847,0.024976534768939018
20,pairwise,0.027013808488845825,115,0.010696221421763769,0.037710029910609594,True,0.02625071443617344,0.027013808488845825,0.0070181796327233315,0.008286571130156517,0.019232534803450108,0.018727237358689308
20,pairwise,0.027945710346102715,116,0.0001676867380738245,0.02811339708417654,True,0.027945710346102715,0.02730180136859417,0.006279775872826576,0.010144675150513649,0.02166593447327614,0.01715712621808052
20,pairwise,0.03276482969522476,117,1.1771917329816972e-09,0.032764830872416495,True,0.029069537296891212,0.03276482969522476,0.005416547879576683,0.004516175016760826,0.02365298941731453,0.028248654678463936
20,pairwise,0.027907950803637505,118,0.006106295324862003,0.03401424612849951,True,0.02726271003484726,0.027907950803637505,0.006514739245176315,0.004677942022681236,0.020747970789670944,0.02323000878095627
20,pairwise,0.027607038617134094,119,0.005483224286930634,0.03309026290406473,True,0.027607038617134094,0.02743862196803093,0.005631800275295973,0.008561940863728523,0.02197523834183812,0.018876681104302406
20,pairwise,0.028468193486332893,120,5.516419932246122e-05,0.028523357685655355,True,0.028468193486332893,0.026201371103525162,0.005742267239838839,0.0061201718635857105,0.022725926246494055,0.02008119923993945
20,pairwise,0.02714156173169613,121,0.005294797740876676,0.032436359472572805,True,0.02676781453192234,0.02714156173169613,0.006959693506360054,0.0075674280524253845,0.019808121025562286,0.019574133679270744
20,pairwise,0.02707688696682453,122,0.004032857796511961,0.031109744763336493,True,0.02707688696682453,0.02662302367389202,0.005213575437664986,0.008701218292117119,0.021863311529159546,0.017921805381774902
20,pairwise,0.03744867816567421,123,0.0,0.03744867816567421,False,0.026296600699424744,0.03744867816567421,0.009747541509568691,0.004021724220365286,0.016549059189856052,0.033426953945308924
20,pairwise,0.030739326030015945,124,0.0,0.030739326030015945,False,0.030739326030015945,0.02702288329601288,0.005762791261076927,0.0074145616963505745,0.024976534768939018,0.019608321599662304
20,pairwise,0.029289234429597855,125,0.0002359300479292878,0.029525164477527142,True,0.029289234429597855,0.028748108074069023,0.006637108977884054,0.007531674113124609,0.0226521254517138,0.021216433960944414
20,pairwise,0.030729204416275024,126,0.0,0.030729204416275024,False,0.02664927765727043,0.030729204416275024,0.007424372248351574,0.005070667713880539,0.019224905408918858,0.025658536702394485
20,pairwise,0.03299909085035324,127,0.0,0.03299909085035324,False,0.026566825807094574,0.03299909085035324,0.005664333701133728,0.0034038289450109005,0.020902492105960846,0.02959526190534234
20,pairwise,0.028142061084508896,128,5.168347805738563e-05,0.02819374456256628,True,0.02671813778579235,0.028142061084508896,0.008232449181377888,0.008955059573054314,0.018485688604414463,0.019187001511454582
20,pairwise,0.02828257717192173,129,8.062553405761841e-05,0.02836320270597935,True,0.027243979275226593,0.02828257717192173,0.006700994912534952,0.009201033040881157,0.02054298436269164,0.019081544131040573
