width,percentile,threshold,pair,gap,barrier,hit_max_depth,loss_a_total,loss_b_total,loss_a_data,loss_b_data,loss_a_l1,loss_b_l1
20,pairwise,0.05953461304306984,44,6.519258050063925e-10,0.059534613694995644,True,0.05953461304306984,0.0522708036005497,0.05685294419527054,0.0486183725297451,0.002681668847799301,0.003652431070804596
20,pairwise,0.05715223401784897,45,2.495944492753033e-10,0.05715223426744342,True,0.04750736430287361,0.05715223401784897,0.04358215257525444,0.0544721819460392,0.003925211727619171,0.0026800520718097687
20,pairwise,0.04207691177725792,46,2.980232033378272e-11,0.04207691180706024,True,0.041396141052246094,0.04207691177725792,0.03606489673256874,0.036193929612636566,0.005331244319677353,0.005882982164621353
20,pairwise,0.05953461304306984,47,4.3772161034683066e-09,0.05953461742028594,True,0.04648952931165695,0.05953461304306984,0.04193035140633583,0.05685294419527054,0.004559177905321121,0.002681668847799301
20,pairwise,0.04459333419799805,48,2.262394130229939e-05,0.044615958139300346,True,0.037863947451114655,0.04459333419799805,0.031094936653971672,0.04024971276521683,0.0067690107971429825,0.0043436214327812195
20,pairwise,0.05281669646501541,49,1.3783574073777949e-09,0.05281669784337282,True,0.05281669646501541,0.04481179639697075,0.04959837719798088,0.03997509926557541,0.0032183192670345306,0.00483669713139534
20,pairwise,0.05205446109175682,50,3.457069394641188e-09,0.052054464548826215,True,0.05205446109175682,0.043548960238695145,0.048283565789461136,0.038701046258211136,0.003770895302295685,0.004847913980484009
20,pairwise,0.043648913502693176,51,1.4362566173077573e-05,0.043663276068866254,True,0.043648913502693176,0.043531402945518494,0.03880121931433678,0.03906617313623428,0.0048476941883563995,0.00446522980928421
20,pairwise,0.04593883082270622,52,3.494919836521254e-05,0.045973780021071435,True,0.044624920934438705,0.04593883082270622,0.04011445865035057,0.04200970381498337,0.004510462284088135,0.003929127007722855
20,pairwise,0.04584747925400734,53,5.3048133871747005e-09,0.04584748455882073,True,0.043891698122024536,0.04584747925400734,0.038932498544454575,0.04088255390524864,0.0049591995775699615,0.0049649253487586975
20,pairwise,0.050879545509815216,54,1.3634562506803505e-09,0.05087954687327147,True,0.04569854214787483,0.050879545509815216,0.04038801044225693,0.046380795538425446,0.005310531705617905,0.0044987499713897705
20,pairwise,0.06351245194673538,55,0.00022703859210014554,0.06373949053883553,True,0.045214392244815826,0.06351245194673538,0.040831614285707474,0.060798730701208115,0.004382777959108353,0.0027137212455272675
20,pairwise,0.05637240782380104,56,3.546357154847468e-06,0.05637595418095589,True,0.04536307975649834,0.05637240782380104,0.04107137769460678,0.053238287568092346,0.004291702061891556,0.0031341202557086945
20,pairwise,0.05792061239480972,57,0.00016833353042602223,0.058088945925235745,True,0.05792061239480972,0.04569854214787483,0.055494822561740875,0.04038801044225693,0.0024257898330688477,0.005310531705617905
20,pairwise,0.048010826110839844,58,1.5199184411063271e-09,0.048010827630758285,True,0.048010826110839844,0.04236718639731407,0.04395391792058945,0.03703078627586365,0.004056908190250397,0.005336400121450424
20,pairwise,0.04634948447346687,59,2.9155369848030133e-06,0.046352400010451676,True,0.04634948447346687,0.04479549452662468,0.04250685125589371,0.03991450369358063,0.003842633217573166,0.004880990833044052
20,pairwise,0.04891524091362953,60,3.129243877908472e-10,0.04891524122655392,True,0.04891524091362953,0.043023936450481415,0.04513629153370857,0.03852938860654831,0.0037789493799209595,0.0044945478439331055
20,pairwise,0.043883875012397766,61,6.579819321632374e-05,0.04394967320561409,True,0.043883875012397766,0.043291639536619186,0.039444949477910995,0.037691183388233185,0.004438925534486771,0.005600456148386002
20,pairwise,0.048567019402980804,62,1.430511473166085e-09,0.04856702083349228,True,0.045460719615221024,0.048567019402980804,0.04067825525999069,0.044817496091127396,0.004782464355230331,0.003749523311853409
20,pairwise,0.05446378514170647,63,3.844499586735939e-09,0.05446378898620605,True,0.04293921962380409,0.05446378514170647,0.03792873024940491,0.05154222995042801,0.005010489374399185,0.0029215551912784576
20,pairwise,0.04976622760295868,64,5.5631577968597024e-05,0.049821859180927276,True,0.04976622760295868,0.042071737349033356,0.04669736698269844,0.03741077706217766,0.0030688606202602386,0.004660960286855698
20,pairwise,0.046083658933639526,65,7.586188614368272e-05,0.04615952081978321,True,0.046083658933639526,0.04577498137950897,0.04176630079746246,0.041201818734407425,0.004317358136177063,0.004573162645101547
20,pairwise,0.052870962768793106,66,3.0357889831064688e-05,0.05290132065862417,True,0.05210515484213829,0.052870962768793106,0.04864810034632683,0.049576155841350555,0.0034570544958114624,0.0032948069274425507
20,pairwise,0.0502367839217186,67,4.410743714711174e-09,0.05023678833246231,True,0.04766800254583359,0.0502367839217186,0.04382937774062157,0.04672728851437569,0.003838624805212021,0.0035094954073429108
20,pairwise,0.05502898991107941,68,7.3388218904679725e-09,0.0550289972499013,True,0.04749918729066849,0.05502898991107941,0.04368572682142258,0.05224233865737915,0.0038134604692459106,0.0027866512537002563
20,pairwise,0.055861350148916245,69,5.8941215276719916e-05,0.055920291364192964,True,0.055861350148916245,0.04748489707708359,0.05306025221943855,0.04386351630091667,0.0028010979294776917,0.003621380776166916
20,pairwise,0.04700499773025513,70,7.246853811482268e-10,0.04700499845494051,True,0.04393475875258446,0.04700499773025513,0.03894035145640373,0.04235349968075752,0.004994407296180725,0.004651498049497604
20,pairwise,0.04882613569498062,71,6.2145330011822986e-06,0.048832350227981804,True,0.04882613569498062,0.0435234010219574,0.04503006860613823,0.038492415100336075,0.003796067088842392,0.005030985921621323
20,pairwise,0.04940860718488693,72,8.765146136284485e-06,0.04941737233102322,True,0.04940860718488693,0.042489442974328995,0.04593897610902786,0.03708909824490547,0.00346963107585907,0.005400344729423523
20,pairwise,0.05421685054898262,73,0.00017320940829813197,0.05439005995728075,True,0.05421685054898262,0.047271791845560074,0.05138392373919487,0.04340796545147896,0.0028329268097877502,0.0038638263940811157
20,pairwise,0.04675824195146561,74,3.576278717609682e-10,0.04675824230909348,True,0.044894732534885406,0.04675824195146561,0.04007619246840477,0.042532555758953094,0.004818540066480637,0.004225686192512512
20,pairwise,0.04795508459210396,75,7.089931517839654e-05,0.048025983907282355,True,0.04244154691696167,0.04795508459210396,0.037258222699165344,0.044205255806446075,0.005183324217796326,0.0037498287856578827
20,pairwise,0.07562221586704254,76,0.0011647093973588263,0.07678692526440137,True,0.07562221586704254,0.04583841934800148,0.07371896505355835,0.041478414088487625,0.001903250813484192,0.004360005259513855
20,pairwise,0.05198964476585388,77,0.00010081644123419858,0.05209046120708808,True,0.05114910006523132,0.05198964476585388,0.047783322632312775,0.048529013991355896,0.0033657774329185486,0.003460630774497986
20,pairwise,0.05196749418973923,78,1.0058283789193823e-09,0.051967495195567606,True,0.05196749418973923,0.04624294117093086,0.04829854890704155,0.04210296645760536,0.0036689452826976776,0.0041399747133255005
